number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.feature_map_dropout	params_model.input_dropout	params_model.output_channels	params_model.output_dropout	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.8459737827715356	2020-05-15 07:32:57.473908	2020-05-15 07:34:10.703160	256	0.05493048697529529	0.262060842801769	41	0.09158041797718647	128	0.005903350157186056	0.13460153055443577	0.24531835205992508	0.8459737827715356	0.547752808988764	0.6835205992509363	6.520131086142322	0.43555140669774495	0.24531835205992508	0.8459737827715356	0.547752808988764	0.6835205992509363	6.520131086142322	0.43555140669774495	1362343846	500.0	0.24531835205992508	0.8459737827715356	0.547752808988764	0.6835205992509363	6.520131086142322	0.43555140669774495	10	COMPLETE
11	0.9213483146067416	2020-05-15 07:34:10.755512	2020-05-15 07:35:56.697696	64	0.1275915249130256	0.11929067990358949	29	0.19236600909765278	256	0.002205549660699455	0.0898329935608648	0.36891385767790263	0.9213483146067416	0.6844569288389513	0.8075842696629213	4.345505617977528	0.554962220977009	0.36891385767790263	0.9213483146067416	0.6844569288389513	0.8075842696629213	4.345505617977528	0.554962220977009	2685614310		0.36891385767790263	0.9213483146067416	0.6844569288389513	0.8075842696629213	4.345505617977528	0.554962220977009	11	COMPLETE
12	0.1151685393258427	2020-05-15 07:35:56.723508	2020-05-15 07:36:16.523073	64	0.21849242553283982	0.3096918629405931	58	0.11281510023081903	512	0.5325455505629848	0.9475166597473348	0.008426966292134831	0.1151685393258427	0.03651685393258427	0.05711610486891386	45.51825842696629	0.057266721017790734	0.008426966292134831	0.1151685393258427	0.03651685393258427	0.05711610486891386	45.51825842696629	0.057266721017790734	3191627233	250.0	0.008426966292134831	0.1151685393258427	0.03651685393258427	0.05711610486891386	45.51825842696629	0.057266721017790734	12	COMPLETE
13	0.8717228464419475	2020-05-15 07:36:16.550010	2020-05-15 07:37:29.701663	128	0.2964197279130988	0.28086326140242707	63	0.053788154959443335	128	0.002571537335959417	0.1131879303940966	0.28651685393258425	0.8717228464419475	0.5880149812734082	0.723314606741573	5.483614232209738	0.47645097757594346	0.28651685393258425	0.8717228464419475	0.5880149812734082	0.723314606741573	5.483614232209738	0.47645097757594346	663214603	500.0	0.28651685393258425	0.8717228464419475	0.5880149812734082	0.723314606741573	5.483614232209738	0.47645097757594346	13	COMPLETE
14	0.8647003745318352	2020-05-15 07:37:29.729319	2020-05-15 07:39:16.022769	256	0.3408045115336037	0.2531941107794955	64	0.3189112432944273	512	0.03438471262853712	0.11738443105003696	0.2799625468164794	0.8647003745318352	0.5692883895131086	0.7083333333333334	5.687265917602996	0.46805926828596883	0.2799625468164794	0.8647003745318352	0.5692883895131086	0.7083333333333334	5.687265917602996	0.46805926828596883	785269876		0.2799625468164794	0.8647003745318352	0.5692883895131086	0.7083333333333334	5.687265917602996	0.46805926828596883	14	COMPLETE
15	0.8342696629213483	2020-05-15 07:39:16.050628	2020-05-15 07:40:19.571494	256	0.2204575348399847	0.30566427097293186	27	0.04348572571548398	256	0.04573113679352836	0.13728686499545414	0.24672284644194756	0.8342696629213483	0.5182584269662921	0.6582397003745318	6.652621722846442	0.4278182431271069	0.24672284644194756	0.8342696629213483	0.5182584269662921	0.6582397003745318	6.652621722846442	0.4278182431271069	2448830871	600.0	0.24672284644194756	0.8342696629213483	0.5182584269662921	0.6582397003745318	6.652621722846442	0.4278182431271069	15	COMPLETE
16	0.8623595505617978	2020-05-15 07:40:19.625461	2020-05-15 07:42:05.233876	256	0.3999626975331203	0.31153699323571893	63	0.37186957044305036	512	0.05749155445084669	0.11528322421108488	0.2794943820224719	0.8623595505617978	0.5683520599250936	0.7059925093632958	5.581460674157303	0.46545075398030894	0.2794943820224719	0.8623595505617978	0.5683520599250936	0.7059925093632958	5.581460674157303	0.46545075398030894	1697555214		0.2794943820224719	0.8623595505617978	0.5683520599250936	0.7059925093632958	5.581460674157303	0.46545075398030894	16	COMPLETE
17	0.8927902621722846	2020-05-15 07:42:05.260985	2020-05-15 07:43:49.796268	256	0.17459715239082052	0.0851165709686838	37	0.3088168629808132	128	0.00281593857372914	0.10919299377006399	0.3398876404494382	0.8927902621722846	0.6320224719101124	0.7579588014981273	5.2860486891385765	0.5205440007912909	0.3398876404494382	0.8927902621722846	0.6320224719101124	0.7579588014981273	5.2860486891385765	0.5205440007912909	559802764	700.0	0.3398876404494382	0.8927902621722846	0.6320224719101124	0.7579588014981273	5.2860486891385765	0.5205440007912909	17	COMPLETE
18	0.8918539325842697	2020-05-15 07:43:49.823387	2020-05-15 07:45:39.187089	128	0.4630553244530373	0.2350023838266867	55	0.08752270979107857	256	0.045404337532030326	0.10556533304915139	0.3103932584269663	0.8918539325842697	0.6175093632958801	0.7528089887640449	5.1072097378277155	0.4986319747848501	0.3103932584269663	0.8918539325842697	0.6175093632958801	0.7528089887640449	5.1072097378277155	0.4986319747848501	3222963122		0.3103932584269663	0.8918539325842697	0.6175093632958801	0.7528089887640449	5.1072097378277155	0.4986319747848501	18	COMPLETE
19	0.8394194756554307	2020-05-15 07:45:39.235981	2020-05-15 07:47:05.874001	128	0.27667866340248826	0.31569539953806014	47	0.4052558134496171	512	0.24161494255187474	0.12639635006290223	0.2546816479400749	0.8394194756554307	0.5243445692883895	0.6568352059925093	6.115168539325842	0.4372096492590484	0.2546816479400749	0.8394194756554307	0.5243445692883895	0.6568352059925093	6.115168539325842	0.4372096492590484	3377069341		0.2546816479400749	0.8394194756554307	0.5243445692883895	0.6568352059925093	6.115168539325842	0.4372096492590484	19	COMPLETE
20	0.08848314606741572	2020-05-15 07:47:05.916305	2020-05-15 07:47:26.752926	256	0.14093320245915147	0.13813680005925766	51	0.21086035305540485	128	0.9720272120677375	1.077303307944532	0.011704119850187267	0.08848314606741572	0.02949438202247191	0.046348314606741575	51.85252808988764	0.05011642967000338	0.011704119850187267	0.08848314606741572	0.02949438202247191	0.046348314606741575	51.85252808988764	0.05011642967000338	2630179769	150.0	0.011704119850187267	0.08848314606741572	0.02949438202247191	0.046348314606741575	51.85252808988764	0.05011642967000338	20	COMPLETE
21	0.9077715355805244	2020-05-15 07:47:26.780470	2020-05-15 07:49:11.890539	64	0.08340262614065647	0.13680781342773507	45	0.279924806164286	256	0.19107468899395064	0.09104985959848828	0.34222846441947563	0.9077715355805244	0.6502808988764045	0.774812734082397	4.4040262172284645	0.530654755151613	0.34222846441947563	0.9077715355805244	0.6502808988764045	0.774812734082397	4.4040262172284645	0.530654755151613	1821496765		0.34222846441947563	0.9077715355805244	0.6502808988764045	0.774812734082397	4.4040262172284645	0.530654755151613	21	COMPLETE
22	0.10533707865168539	2020-05-15 07:49:11.911882	2020-05-15 07:49:25.580580	64	0.04592216124263998	0.39465438957048293	28	0.33755772740850376	256	0.5614063655643239	0.970662957797706	0.012172284644194757	0.10533707865168539	0.03838951310861423	0.06273408239700375	46.63623595505618	0.05736125465880768	0.012172284644194757	0.10533707865168539	0.03838951310861423	0.06273408239700375	46.63623595505618	0.05736125465880768	3652016034	150.0	0.012172284644194757	0.10533707865168539	0.03838951310861423	0.06273408239700375	46.63623595505618	0.05736125465880768	22	COMPLETE
23	0.9054307116104869	2020-05-15 07:49:25.607925	2020-05-15 07:51:42.050309	64	0.1583060462943831	0.04615614406638824	17	0.010446317034828845	128	0.09682835728975213	0.10669020561881587	0.324438202247191	0.9054307116104869	0.6390449438202247	0.7771535580524345	5.167134831460674	0.5156425121069035	0.324438202247191	0.9054307116104869	0.6390449438202247	0.7771535580524345	5.167134831460674	0.5156425121069035	3828804790	950.0	0.324438202247191	0.9054307116104869	0.6390449438202247	0.7771535580524345	5.167134831460674	0.5156425121069035	23	COMPLETE
24	0.9110486891385767	2020-05-15 07:51:42.077752	2020-05-15 07:53:09.590136	128	0.0045006459948597755	0.16802842866411039	43	0.3439214814553211	256	0.0013070637755205536	0.09442928676364407	0.36282771535580527	0.9110486891385767	0.6783707865168539	0.7879213483146067	4.5585205992509366	0.5462965632623167	0.36282771535580527	0.9110486891385767	0.6783707865168539	0.7879213483146067	4.5585205992509366	0.5462965632623167	3113974254	850.0	0.36282771535580527	0.9110486891385767	0.6783707865168539	0.7879213483146067	4.5585205992509366	0.5462965632623167	24	COMPLETE
25	0.8632958801498127	2020-05-15 07:53:09.615558	2020-05-15 07:54:36.414934	128	0.49805216977114136	0.34209791824139013	26	0.20794239417781651	512	0.003545422984653292	0.11228668101459797	0.2752808988764045	0.8632958801498127	0.5660112359550562	0.704119850187266	5.441011235955056	0.4652404903608904	0.2752808988764045	0.8632958801498127	0.5660112359550562	0.704119850187266	5.441011235955056	0.4652404903608904	1835435069		0.2752808988764045	0.8632958801498127	0.5660112359550562	0.704119850187266	5.441011235955056	0.4652404903608904	25	COMPLETE
26	0.7209737827715356	2020-05-15 07:54:36.441810	2020-05-15 07:56:01.921297	64	0.4136023090709836	0.32197675453148006	61	0.44365627542958175	512	0.058049305680618155	0.19227241103063	0.16807116104868913	0.7209737827715356	0.42134831460674155	0.5519662921348315	9.252808988764045	0.3436210129170726	0.16807116104868913	0.7209737827715356	0.42134831460674155	0.5519662921348315	9.252808988764045	0.3436210129170726	341934711		0.16807116104868913	0.7209737827715356	0.42134831460674155	0.5519662921348315	9.252808988764045	0.3436210129170726	26	COMPLETE
27	0.8679775280898876	2020-05-15 07:56:01.949168	2020-05-15 07:57:20.542824	256	0.29523451300137077	0.1797491664568988	21	0.20022911331417065	128	0.001936923364525454	0.11725518474013506	0.2860486891385768	0.8679775280898876	0.5847378277153558	0.7186329588014981	5.683052434456929	0.47475912235436035	0.2860486891385768	0.8679775280898876	0.5847378277153558	0.7186329588014981	5.683052434456929	0.47475912235436035	3353495888	550.0	0.2860486891385768	0.8679775280898876	0.5847378277153558	0.7186329588014981	5.683052434456929	0.47475912235436035	27	COMPLETE
28	0.7523408239700374	2020-05-15 07:57:20.565663	2020-05-15 07:59:05.898946	64	0.475611242692851	0.031600783683266576	42	0.45081706460582555	256	0.45953827078259635	0.1861989439023861	0.22331460674157302	0.7523408239700374	0.46254681647940077	0.5856741573033708	9.006554307116104	0.3905326129259197	0.22331460674157302	0.7523408239700374	0.46254681647940077	0.5856741573033708	9.006554307116104	0.3905326129259197	1930408356		0.22331460674157302	0.7523408239700374	0.46254681647940077	0.5856741573033708	9.006554307116104	0.3905326129259197	28	COMPLETE
29	0.9147940074906367	2020-05-15 07:59:05.920391	2020-05-15 08:00:53.792124	128	0.3854911507123895	0.2531332879550084	22	0.2631185436660078	128	0.007987424442831017	0.09162171471738413	0.36704119850187267	0.9147940074906367	0.672752808988764	0.7935393258426966	4.428838951310861	0.5500635701734997	0.36704119850187267	0.9147940074906367	0.672752808988764	0.7935393258426966	4.428838951310861	0.5500635701734997	3652804109	750.0	0.36704119850187267	0.9147940074906367	0.672752808988764	0.7935393258426966	4.428838951310861	0.5500635701734997	29	COMPLETE
30	0.8328651685393258	2020-05-15 08:00:53.819620	2020-05-15 08:02:15.245224	256	0.3456698937543504	0.20676061714954536	64	0.13007259567684704	512	0.138001296046591	0.13200491469628997	0.21722846441947566	0.8328651685393258	0.5102996254681648	0.6582397003745318	6.4040262172284645	0.4108806708679119	0.21722846441947566	0.8328651685393258	0.5102996254681648	0.6582397003745318	6.4040262172284645	0.4108806708679119	3258127559	800.0	0.21722846441947566	0.8328651685393258	0.5102996254681648	0.6582397003745318	6.4040262172284645	0.4108806708679119	30	COMPLETE
31	0.8417602996254682	2020-05-15 08:02:15.272258	2020-05-15 08:03:27.685993	256	0.40147445472712917	0.40290579234626084	18	0.0822096465912493	512	0.05609993679538131	0.12609472099869523	0.24672284644194756	0.8417602996254682	0.522003745318352	0.6680711610486891	6.099250936329588	0.43336659246412224	0.24672284644194756	0.8417602996254682	0.522003745318352	0.6680711610486891	6.099250936329588	0.43336659246412224	100789907	850.0	0.24672284644194756	0.8417602996254682	0.522003745318352	0.6680711610486891	6.099250936329588	0.43336659246412224	31	COMPLETE
32	0.8941947565543071	2020-05-15 08:03:27.705284	2020-05-15 08:04:51.767816	64	0.06763712488022511	0.0577735159804143	46	0.34108936095767944	512	0.02378004008548364	0.10441076818047866	0.30711610486891383	0.8941947565543071	0.6170411985018727	0.7406367041198502	5.052434456928839	0.4957404682535683	0.30711610486891383	0.8941947565543071	0.6170411985018727	0.7406367041198502	5.052434456928839	0.4957404682535683	690375532		0.30711610486891383	0.8941947565543071	0.6170411985018727	0.7406367041198502	5.052434456928839	0.4957404682535683	32	COMPLETE
33	0.9218164794007491	2020-05-15 08:04:51.788794	2020-05-15 08:07:22.693177	64	0.0351393421089633	0.4828553776318171	35	0.1514564683754055	128	0.003412893684802747	0.08773171843364416	0.36657303370786515	0.9218164794007491	0.6676029962546817	0.7954119850187266	4.237827715355805	0.5479533908953718	0.36657303370786515	0.9218164794007491	0.6676029962546817	0.7954119850187266	4.237827715355805	0.5479533908953718	2530163456		0.36657303370786515	0.9218164794007491	0.6676029962546817	0.7954119850187266	4.237827715355805	0.5479533908953718	33	COMPLETE
34	0.8122659176029963	2020-05-15 08:07:22.715065	2020-05-15 08:08:47.677949	64	0.08111928638797372	0.10354409861520603	40	0.21524243391364378	512	0.3401354345381073	0.14572105929517093	0.24906367041198502	0.8122659176029963	0.5163857677902621	0.6563670411985019	7.068820224719101	0.4283579583969965	0.24906367041198502	0.8122659176029963	0.5163857677902621	0.6563670411985019	7.068820224719101	0.4283579583969965	1914559944		0.24906367041198502	0.8122659176029963	0.5163857677902621	0.6563670411985019	7.068820224719101	0.4283579583969965	34	COMPLETE
35	0.8572097378277154	2020-05-15 08:08:47.704672	2020-05-15 08:10:13.180227	128	0.04678517224409323	0.4743411130259596	25	0.019383512119764745	512	0.005189770557229865	0.11761357973605283	0.2654494382022472	0.8572097378277154	0.5491573033707865	0.6830524344569289	5.698033707865169	0.4508812110774299	0.2654494382022472	0.8572097378277154	0.5491573033707865	0.6830524344569289	5.698033707865169	0.4508812110774299	1917568849		0.2654494382022472	0.8572097378277154	0.5491573033707865	0.6830524344569289	5.698033707865169	0.4508812110774299	35	COMPLETE
36	0.8735955056179775	2020-05-15 08:10:13.202070	2020-05-15 08:11:48.952687	256	0.08417202031712478	0.35137125022813287	22	0.2898503396888417	128	0.0068817083502980885	0.1135434986751401	0.2940074906367041	0.8735955056179775	0.5950374531835206	0.7247191011235955	5.498595505617978	0.4814927727558201	0.2940074906367041	0.8735955056179775	0.5950374531835206	0.7247191011235955	5.498595505617978	0.4814927727558201	3501323369	650.0	0.2940074906367041	0.8735955056179775	0.5950374531835206	0.7247191011235955	5.498595505617978	0.4814927727558201	36	COMPLETE
37	0.9119850187265918	2020-05-15 08:11:48.978730	2020-05-15 08:14:11.501922	64	0.25323786829516126	0.41589207398376243	53	0.35048051423752696	128	0.0015543284587625345	0.08727118136772836	0.36329588014981273	0.9119850187265918	0.6666666666666666	0.7837078651685393	4.217228464419476	0.5463788215927583	0.36329588014981273	0.9119850187265918	0.6666666666666666	0.7837078651685393	4.217228464419476	0.5463788215927583	3125735467		0.36329588014981273	0.9119850187265918	0.6666666666666666	0.7837078651685393	4.217228464419476	0.5463788215927583	37	COMPLETE
38	0.9138576779026217	2020-05-15 08:14:11.530337	2020-05-15 08:15:59.425568	128	0.1834470776757487	0.25828230372902605	28	0.47044228121235143	256	0.03277058241375811	0.09198276714285773	0.350187265917603	0.9138576779026217	0.6596441947565543	0.7879213483146067	4.445224719101123	0.5397984446057189	0.350187265917603	0.9138576779026217	0.6596441947565543	0.7879213483146067	4.445224719101123	0.5397984446057189	1172062484		0.350187265917603	0.9138576779026217	0.6596441947565543	0.7879213483146067	4.445224719101123	0.5397984446057189	38	COMPLETE
39	0.8572097378277154	2020-05-15 08:15:59.476643	2020-05-15 08:18:20.881642	256	0.035947840633887285	0.3472228688452792	28	0.09518079846280492	128	0.4319781717441211	0.13984572742315715	0.2556179775280899	0.8572097378277154	0.5514981273408239	0.702247191011236	6.794475655430712	0.44835733062583627	0.2556179775280899	0.8572097378277154	0.5514981273408239	0.702247191011236	6.794475655430712	0.44835733062583627	2245978012	950.0	0.2556179775280899	0.8572097378277154	0.5514981273408239	0.702247191011236	6.794475655430712	0.44835733062583627	39	COMPLETE
40	0.7186329588014981	2020-05-15 08:18:20.907700	2020-05-15 08:19:44.266763	64	0.47059407834755107	0.4161928705832942	38	0.016996905372786586	512	0.1416406626732198	0.19306165063474676	0.1849250936329588	0.7186329588014981	0.42134831460674155	0.5514981273408239	9.338951310861423	0.35404883008911636	0.1849250936329588	0.7186329588014981	0.42134831460674155	0.5514981273408239	9.338951310861423	0.35404883008911636	4203608955		0.1849250936329588	0.7186329588014981	0.42134831460674155	0.5514981273408239	9.338951310861423	0.35404883008911636	40	COMPLETE
41	0.8642322097378277	2020-05-15 08:19:44.297885	2020-05-15 08:21:11.585111	128	0.47015277777974696	0.3810613783217821	48	0.40384795076162755	512	0.009969898470185062	0.11378449918039506	0.27715355805243447	0.8642322097378277	0.5585205992509363	0.6933520599250936	5.5	0.46201668187702416	0.27715355805243447	0.8642322097378277	0.5585205992509363	0.6933520599250936	5.5	0.46201668187702416	2603652756		0.27715355805243447	0.8642322097378277	0.5585205992509363	0.6933520599250936	5.5	0.46201668187702416	41	COMPLETE
42	0.8918539325842697	2020-05-15 08:21:11.629403	2020-05-15 08:23:05.607558	256	0.07358884560972423	0.4178022974827072	45	0.47171139439156345	256	0.04009146570403488	0.1025473058950993	0.32256554307116103	0.8918539325842697	0.62312734082397	0.7397003745318352	4.952247191011236	0.506855416303659	0.32256554307116103	0.8918539325842697	0.62312734082397	0.7397003745318352	4.952247191011236	0.506855416303659	1147158583		0.32256554307116103	0.8918539325842697	0.62312734082397	0.7397003745318352	4.952247191011236	0.506855416303659	42	COMPLETE
43	0.9058988764044944	2020-05-15 08:23:05.635545	2020-05-15 08:24:50.932956	128	0.3879633222663921	0.28226907156381753	37	0.2998573338440612	256	0.001938268030006357	0.09527551266539158	0.34691011235955055	0.9058988764044944	0.6512172284644194	0.7827715355805244	4.60065543071161	0.5325561595588963	0.34691011235955055	0.9058988764044944	0.6512172284644194	0.7827715355805244	4.60065543071161	0.5325561595588963	725307139		0.34691011235955055	0.9058988764044944	0.6512172284644194	0.7827715355805244	4.60065543071161	0.5325561595588963	43	COMPLETE
44	0.8698501872659176	2020-05-15 08:24:50.990515	2020-05-15 08:26:35.967045	256	0.3969648679581999	0.4378331324711744	41	0.24047303686385962	128	0.01330355071609358	0.11422391688234909	0.28745318352059923	0.8698501872659176	0.596441947565543	0.7205056179775281	5.530430711610487	0.47775805316075864	0.28745318352059923	0.8698501872659176	0.596441947565543	0.7205056179775281	5.530430711610487	0.47775805316075864	1070895604	700.0	0.28745318352059923	0.8698501872659176	0.596441947565543	0.7205056179775281	5.530430711610487	0.47775805316075864	44	COMPLETE
45	0.8450374531835206	2020-05-15 08:26:35.993521	2020-05-15 08:27:48.375117	128	0.10979319412614974	0.027806404018255404	30	0.048949048937362294	128	0.17788299376706795	0.14367925599723189	0.2720037453183521	0.8450374531835206	0.5622659176029963	0.7027153558052435	6.966292134831461	0.4555244937439909	0.2720037453183521	0.8450374531835206	0.5622659176029963	0.7027153558052435	6.966292134831461	0.4555244937439909	3576381484	500.0	0.2720037453183521	0.8450374531835206	0.5622659176029963	0.7027153558052435	6.966292134831461	0.4555244937439909	45	COMPLETE
46	0.9161985018726592	2020-05-15 08:27:48.447601	2020-05-15 08:29:37.858692	128	0.29733868539216035	0.20302304447342617	43	0.37273144505752726	256	0.0012857843883811665	0.09133612929515485	0.3642322097378277	0.9161985018726592	0.6825842696629213	0.7972846441947565	4.418071161048689	0.5518341502065414	0.3642322097378277	0.9161985018726592	0.6825842696629213	0.7972846441947565	4.418071161048689	0.5518341502065414	542455740		0.3642322097378277	0.9161985018726592	0.6825842696629213	0.7972846441947565	4.418071161048689	0.5518341502065414	46	COMPLETE
47	0.8239700374531835	2020-05-15 08:29:37.880815	2020-05-15 08:31:08.106669	256	0.05855139728080733	0.31716368297723035	25	0.48728701140933683	512	0.38770781722400466	0.13255172753654254	0.24157303370786518	0.8239700374531835	0.5028089887640449	0.6371722846441947	6.415262172284645	0.42313857366140767	0.24157303370786518	0.8239700374531835	0.5028089887640449	0.6371722846441947	6.415262172284645	0.42313857366140767	1824116027		0.24157303370786518	0.8239700374531835	0.5028089887640449	0.6371722846441947	6.415262172284645	0.42313857366140767	47	COMPLETE
48	0.9213483146067416	2020-05-15 08:31:08.130632	2020-05-15 08:32:52.882885	128	0.3692168256929614	0.07870044982362412	24	0.42630355584571694	256	0.09221481469865588	0.08813266113246983	0.36704119850187267	0.9213483146067416	0.6882022471910112	0.8047752808988764	4.270599250936329	0.5555485608358852	0.36704119850187267	0.9213483146067416	0.6882022471910112	0.8047752808988764	4.270599250936329	0.5555485608358852	1041712486		0.36704119850187267	0.9213483146067416	0.6882022471910112	0.8047752808988764	4.270599250936329	0.5555485608358852	48	COMPLETE
