number	state	value	datetime_start	datetime_complete	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values
					model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101
0	TrialState.COMPLETE	0.0005420518087412986	2020-01-21 00:58:23.333759	2020-01-21 01:09:39.819096	50.0	41.0	0.006420688926502341	800.0	1.0047060002912918	0.0	0.0005420518087412986	2.8529042565331506e-05	8.558712769599452e-05	7178.555763579824	0.0005546318294696578	0.0	0.0005420518087412986	2.8529042565331506e-05	8.558712769599452e-05	7178.555688691087	0.0005546318405139906	0.0	0.0005420518087412986	2.8529042565331506e-05	8.558712769599452e-05	7178.555838468561	0.0005546318184358357	0	0.0005420518087412986	0.0005420518087412986
1	TrialState.COMPLETE	0.0005705808513066301	2020-01-21 01:09:39.819899	2020-01-21 01:24:43.482293	350.0	51.0	0.044591615982636876	500.0	1.0063973145112932	8.558712769599452e-05	0.0005705808513066301	0.00014264521282665753	0.0003708775533493096	7190.721952385028	0.000723801443499938	8.558712769599452e-05	0.0005705808513066301	0.00014264521282665753	0.0003708775533493096	7190.721841834988	0.0007238015387996364	8.558712769599452e-05	0.0005705808513066301	0.00014264521282665753	0.0003708775533493096	7190.722062935068	0.0007238013485044231	1	0.0005705808513066301	0.0005705808513066301
2	TrialState.COMPLETE	0.0007702841492639507	2020-01-21 01:24:43.483084	2020-01-21 01:38:18.030356	350.0	31.0	0.0058625645686323944	900.0	0.9972760339106802	8.558712769599452e-05	0.0007702841492639507	0.00028529042565331506	0.0004564646810453041	7124.869158678534	0.0007842150418697535	8.558712769599452e-05	0.0007702841492639507	0.00028529042565331506	0.0004564646810453041	7124.8690089010615	0.0007842151079214026	8.558712769599452e-05	0.0007702841492639507	0.00028529042565331506	0.0004564646810453041	7124.869308456008	0.0007842149759359121	2	0.0007702841492639507	0.0007702841492639507
3	TrialState.COMPLETE	0.0008273422343946138	2020-01-21 01:38:18.031157	2020-01-21 01:52:36.416008	250.0	71.0	0.0021635129584255523	700.0	0.9958579509810359	0.00011411617026132602	0.0008273422343946138	0.0002567613830879836	0.00048499372361063563	7116.570905369166	0.000800012769410131	0.00011411617026132602	0.0008273422343946138	0.0002567613830879836	0.00048499372361063563	7116.570759157823	0.0008000128103259868	0.00011411617026132602	0.0008273422343946138	0.0002567613830879836	0.00048499372361063563	7116.5710515805085	0.0008000127285868568	3	0.0008273422343946138	0.0008273422343946138
4	TrialState.COMPLETE	0.000870135798242611	2020-01-21 01:52:36.416813	2020-01-21 02:02:01.295325	50.0	1.0	0.01666555962511181	900.0	1.001843341326088	2.8529042565331506e-05	0.000870135798242611	0.00022823234052265205	0.00048499372361063563	7157.764367939062	0.0007374959356368913	2.8529042565331506e-05	0.000870135798242611	0.00022823234052265205	0.00048499372361063563	7157.764250256761	0.0007374959615214916	2.8529042565331506e-05	0.000870135798242611	0.00022823234052265205	0.00048499372361063563	7157.764485621363	0.0007374959097818625	4	0.0007417551066986192	0.0008273422343946138
5	TrialState.COMPLETE	0.0007417551066986192	2020-01-21 02:02:01.296119	2020-01-21 02:14:10.499663	250.0	21.0	0.0021672571696040983	900.0	1.0043148847758023	5.705808513066301e-05	0.0007417551066986192	0.0002567613830879836	0.0004279356384799726	7175.791944824831	0.0006692561898392109	5.705808513066301e-05	0.0007417551066986192	0.0002567613830879836	0.0004279356384799726	7175.791830708661	0.0006692562718512967	5.705808513066301e-05	0.0007417551066986192	0.0002567613830879836	0.0004279356384799726	7175.792058941002	0.0006692561081337211	5	0.0007417551066986192	0.0007417551066986192
6	TrialState.COMPLETE	0.0008273422343946138	2020-01-21 02:14:10.500501	2020-01-21 02:25:31.298602	50.0	81.0	0.0037535653826592016	800.0	0.999773097645561	0.00017117425539198904	0.0008273422343946138	0.0003994065959146411	0.0005420518087412986	7141.542233681388	0.0008362079611608643	0.00017117425539198904	0.0008273422343946138	0.0003994065959146411	0.0005420518087412986	7141.542130263609	0.0008362081009953082	0.00017117425539198904	0.0008273422343946138	0.0003994065959146411	0.0005420518087412986	7141.542337099167	0.0008362078218790241	6	0.0008273422343946138	0.0008273422343946138
7	TrialState.COMPLETE	0.0009985164897866028	2020-01-21 02:25:31.299487	2020-01-21 02:36:47.516517	150.0	11.0	0.0030629253770757016	900.0	0.9980667914231827	5.705808513066301e-05	0.0009985164897866028	0.0003138194682186466	0.00048499372361063563	7130.894560224809	0.0007964056305293017	5.705808513066301e-05	0.0009985164897866028	0.0003138194682186466	0.00048499372361063563	7130.894414013465	0.0007964056579779524	5.705808513066301e-05	0.0009985164897866028	0.0003138194682186466	0.00048499372361063563	7130.894706436152	0.0007964056031216979	7	0.0009985164897866028	0.0009985164897866028
8	TrialState.COMPLETE	0.0008844003195252767	2020-01-21 02:36:47.517304	2020-01-21 02:47:58.128125	50.0	61.0	0.006677118431994898	500.0	1.0010031411517262	5.705808513066301e-05	0.0008844003195252767	0.0003138194682186466	0.0004564646810453041	7152.7038578397805	0.000774964520990857	5.705808513066301e-05	0.0008844003195252767	0.0003138194682186466	0.0004564646810453041	7152.703747289741	0.0007749645422440467	5.705808513066301e-05	0.0008844003195252767	0.0003138194682186466	0.0004564646810453041	7152.703968389821	0.0007749644997607661	8	0.0008844003195252767	0.0008844003195252767
9	TrialState.COMPLETE	0.0008059454524706151	2020-01-21 02:47:58.128934	2020-01-21 02:59:02.336181	50.0	11.0	0.019039859324512094	700.0	1.000202062204897	5.705808513066301e-05	0.0008059454524706151	0.0002567613830879836	0.000406538856555974	7147.310977262353	0.0007489488181601205	5.705808513066301e-05	0.0008059454524706151	0.0002567613830879836	0.000406538856555974	7147.310895241356	0.0007489488225465783	5.705808513066301e-05	0.0008059454524706151	0.0002567613830879836	0.000406538856555974	7147.31105928335	0.0007489488137755677	9	0.000813077713111948	0.0008083228726843927
10	TrialState.COMPLETE	0.0007702841492639507	2020-01-21 02:59:02.336987	2020-01-21 03:12:47.526873	350.0	31.0	0.014633748407602164	900.0	1.0098804134763015	0.00014264521282665753	0.0007702841492639507	0.0002567613830879836	0.0003708775533493096	7214.889054119593	0.0007650716973648392	0.00014264521282665753	0.0007702841492639507	0.0002567613830879836	0.0003708775533493096	7214.888886511469	0.0007650717505613198	0.00014264521282665753	0.0007702841492639507	0.0002567613830879836	0.0003708775533493096	7214.889221727719	0.0007650716443112791	10	0.0007702841492639507	0.0007702841492639507
11	TrialState.COMPLETE	0.0007417551066986192	2020-01-21 03:12:47.527663	2020-01-21 03:29:33.566731	350.0	71.0	0.0015018265905945882	1000.0	0.9968730068361116	0.00019970329795732054	0.0007417551066986192	0.0003994065959146411	0.0006561679790026247	7122.537797415269	0.0009165131425835715	0.00019970329795732054	0.0007417551066986192	0.0003994065959146411	0.0006561679790026247	7122.537679732968	0.0009165131715678821	0.00019970329795732054	0.0007417551066986192	0.0003994065959146411	0.0006561679790026247	7122.53791509757	0.0009165131136262693	11	0.0007417551066986192	0.0007417551066986192
12	TrialState.COMPLETE	0.0006561679790026247	2020-01-21 03:29:33.567548	2020-01-21 03:46:16.965021	450.0	41.0	0.009296665241049796	700.0	0.9920753639885306	8.558712769599452e-05	0.0006561679790026247	0.00017830651603332193	0.0003138194682186466	7088.60497617825	0.0007188819748723598	8.558712769599452e-05	0.0006561679790026247	0.00017830651603332193	0.0003138194682186466	7088.604865628209	0.0007188819822819055	8.558712769599452e-05	0.0006561679790026247	0.00017830651603332193	0.0003138194682186466	7088.605086728289	0.000718881967465823	12	0.0006561679790026247	0.0006561679790026247
13	TrialState.COMPLETE	0.0004564646810453041	2020-01-21 03:46:16.965822	2020-01-21 03:59:25.736208	250.0	41.0	0.008451438863327086	700.0	0.9978913844039363	2.8529042565331506e-05	0.0004564646810453041	0.00011411617026132602	0.00028529042565331506	7130.814807286318	0.0006193714934604243	2.8529042565331506e-05	0.0004564646810453041	0.00011411617026132602	0.00028529042565331506	7130.8147110007985	0.0006193715179006897	2.8529042565331506e-05	0.0004564646810453041	0.00011411617026132602	0.00028529042565331506	7130.814903571836	0.0006193714690427912	13	0.0004564646810453041	0.0004564646810453041
14	TrialState.COMPLETE	0.0006276389364372932	2020-01-21 03:59:25.737005	2020-01-21 04:14:02.617828	350.0	41.0	0.0016696196910248643	800.0	0.9951931793570141	8.558712769599452e-05	0.0006276389364372932	8.558712769599452e-05	0.0002567613830879836	7109.778985507246	0.0006730835148821574	8.558712769599452e-05	0.0006276389364372932	8.558712769599452e-05	0.0002567613830879836	7109.778814332991	0.0006730835406723346	8.558712769599452e-05	0.0006276389364372932	8.558712769599452e-05	0.0002567613830879836	7109.779156681502	0.0006730834891205956	14	0.0006276389364372932	0.0006276389364372932
15	TrialState.COMPLETE	0.0008558712769599452	2020-01-21 04:14:02.618634	2020-01-21 04:26:04.018666	150.0	51.0	0.0012191406405010843	900.0	0.9953314027454854	0.00011411617026132602	0.0008558712769599452	0.00022823234052265205	0.0004564646810453041	7110.887178335045	0.0007780310584906058	0.00011411617026132602	0.0008558712769599452	0.00022823234052265205	0.0004564646810453041	7110.887017859181	0.0007780310741790021	0.00011411617026132602	0.0008558712769599452	0.00022823234052265205	0.0004564646810453041	7110.88733881091	0.0007780310428133777	15	0.0008558712769599452	0.0008558712769599452
16	TrialState.COMPLETE	0.0013979230857012438	2020-01-21 04:26:04.019457	2020-01-21 04:42:02.831871	350.0	61.0	0.07483967366726463	800.0	1.0011483535828798	0.00011411617026132602	0.0013979230857012438	0.0004564646810453041	0.0007132260641332877	7154.303588240328	0.0008940601000028192	0.00011411617026132602	0.0013979230857012438	0.0004564646810453041	0.0007132260641332877	7154.30348482255	0.0008940601165746409	0.00011411617026132602	0.0013979230857012438	0.0004564646810453041	0.0007132260641332877	7154.303691658108	0.0008940600834464573	16	0.0013979230857012438	0.0013979230857012438
17	TrialState.COMPLETE	0.0005135227661759672	2020-01-21 04:42:02.832713	2020-01-21 04:56:40.117474	350.0	41.0	0.002885106339820373	1000.0	1.0033505373242284	8.558712769599452e-05	0.0005135227661759672	0.0002567613830879836	0.00034234851078397807	7168.52857540226	0.0006919704705376669	8.558712769599452e-05	0.0005135227661759672	0.0002567613830879836	0.00034234851078397807	7168.528457719959	0.000691970480670485	8.558712769599452e-05	0.0005135227661759672	0.0002567613830879836	0.00034234851078397807	7168.5286930845605	0.0006919704604118106	17	0.0005135227661759672	0.0005135227661759672
18	TrialState.COMPLETE	0.0006276389364372932	2020-01-21 04:56:40.118292	2020-01-21 05:13:47.203429	350.0	81.0	0.010593336886745143	800.0	1.0104722895729508	0.00014264521282665753	0.0006276389364372932	0.00022823234052265205	0.00028529042565331506	7220.9511654113885	0.0007326578295529549	0.00014264521282665753	0.0006276389364372932	0.00022823234052265205	0.00028529042565331506	7220.95106555974	0.0007326578624390837	0.00014264521282665753	0.0006276389364372932	0.00022823234052265205	0.00028529042565331506	7220.951265263037	0.0007326577967119373	18	0.0006276389364372932	0.0006276389364372932
19	TrialState.COMPLETE	0.0004279356384799726	2020-01-21 05:13:47.204227	2020-01-21 05:25:13.954135	150.0	31.0	0.0013891191623757297	500.0	1.0053253026788869	5.705808513066301e-05	0.0004279356384799726	0.00014264521282665753	0.0002567613830879836	7182.604747945909	0.0006402146918634931	5.705808513066301e-05	0.0004279356384799726	0.00014264521282665753	0.0002567613830879836	7182.604615999087	0.0006402147859231646	5.705808513066301e-05	0.0004279356384799726	0.00014264521282665753	0.0002567613830879836	7182.60487989273	0.0006402145981810832	19	0.0004279356384799726	0.0004279356384799726
20	TrialState.COMPLETE	0.0004992582448933014	2020-01-21 05:25:13.955122	2020-01-21 05:38:21.282196	150.0	91.0	0.0523990759396802	1000.0	1.0035511429154018	0.00014264521282665753	0.0004992582448933014	0.00017117425539198904	0.00026389364372931645	7169.407269913272	0.0006728258699027446	0.00014264521282665753	0.0004992582448933014	0.00017117425539198904	0.00026389364372931645	7169.40714509871	0.0006728259221610949	0.00014264521282665753	0.0004992582448933014	0.00017117425539198904	0.00026389364372931645	7169.407394727833	0.0006728258177220282	20	0.00048499372361063563	0.0004945034044657461
21	TrialState.COMPLETE	0.0010555745749172658	2020-01-21 05:38:21.283014	2020-01-21 05:50:42.880544	250.0	31.0	0.00472777339409699	900.0	1.00161713058112	0.00011411617026132602	0.0010555745749172658	0.00034234851078397807	0.0004564646810453041	7156.9958204952645	0.0008273976310056597	0.00011411617026132602	0.0010555745749172658	0.00034234851078397807	0.0004564646810453041	7156.995720643616	0.0008273976355723018	0.00011411617026132602	0.0010555745749172658	0.00034234851078397807	0.0004564646810453041	7156.995920346913	0.0008273976264405288	21	0.0010555745749172658	0.0010555745749172658
22	TrialState.COMPLETE	0.0006561679790026247	2020-01-21 05:50:42.881370	2020-01-21 06:02:51.091348	150.0	61.0	0.015174231926346796	600.0	1.0083883023353273	8.558712769599452e-05	0.0006561679790026247	0.00011411617026132602	0.00022823234052265205	7206.474815987675	0.0007145456240701576	8.558712769599452e-05	0.0006561679790026247	0.00011411617026132602	0.00022823234052265205	7206.474694739244	0.0007145456533110392	8.558712769599452e-05	0.0006561679790026247	0.00011411617026132602	0.00022823234052265205	7206.474937236107	0.0007145455948620641	22	0.0006561679790026247	0.0006561679790026247
23	TrialState.COMPLETE	0.0009485906652972726	2020-01-21 06:02:51.092197	2020-01-21 06:14:06.538145	350.0	1.0	0.016866827688804827	500.0	0.9965919462665899	0.00014264521282665753	0.0009485906652972726	0.0002567613830879836	0.0004279356384799726	7117.935221242725	0.0007927736796402324	0.00014264521282665753	0.0009485906652972726	0.0002567613830879836	0.0004279356384799726	7117.935046502339	0.0007927739061016029	0.00014264521282665753	0.0009485906652972726	0.0002567613830879836	0.0004279356384799726	7117.9353959831105	0.0007927734545380412	23	0.000927193883373274	0.0009414584046559398
24	TrialState.COMPLETE	0.0005991098938719617	2020-01-21 06:14:06.539036	2020-01-21 06:26:38.684570	250.0	31.0	0.009579480558564208	500.0	0.9981722758930367	2.8529042565331506e-05	0.0005991098938719617	2.8529042565331506e-05	8.558712769599452e-05	7132.478467705124	0.0006029873163827099	2.8529042565331506e-05	0.0005991098938719617	2.8529042565331506e-05	8.558712769599452e-05	7132.478353588954	0.0006029873357455873	2.8529042565331506e-05	0.0005991098938719617	2.8529042565331506e-05	8.558712769599452e-05	7132.478581821294	0.0006029872970341432	24	0.0005991098938719617	0.0005991098938719617
25	TrialState.COMPLETE	0.0006276389364372932	2020-01-21 06:26:38.685395	2020-01-21 06:40:32.396419	350.0	31.0	0.01876168349167313	600.0	1.0023280215180037	2.8529042565331506e-05	0.0006276389364372932	0.0002567613830879836	0.0003138194682186466	7161.647010156339	0.0006441070271288935	2.8529042565331506e-05	0.0006276389364372932	0.0002567613830879836	0.0003138194682186466	7161.646888907908	0.0006441070604943596	2.8529042565331506e-05	0.0006276389364372932	0.0002567613830879836	0.0003138194682186466	7161.64713140477	0.0006441069938048245	25	0.0006276389364372932	0.0006276389364372932
26	TrialState.COMPLETE	0.0007988131918292822	2020-01-21 06:40:32.397146	2020-01-21 06:53:54.090697	150.0	91.0	0.08557655102861551	900.0	0.9958848618163819	2.8529042565331506e-05	0.0007988131918292822	0.00028529042565331506	0.00047786146296930276	7116.071308341892	0.000716162871188881	2.8529042565331506e-05	0.0007988131918292822	0.00028529042565331506	0.00047786146296930276	7116.071201357982	0.0007161628828120325	2.8529042565331506e-05	0.0007988131918292822	0.00028529042565331506	0.00047786146296930276	7116.071415325801	0.0007161628595750457	26	0.0007988131918292822	0.0007988131918292822
