number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.18523907337669748	2020-03-03 07:39:44.848465	2020-03-03 07:57:32.403466	0.6932780471652727	5.0857029715490665	64	2	15	0.005349981623982054	256	0.09086215261912778	0.05255049640534064	0.18523907337669748	0.0922629236562821	0.12347369622275477	639.4902288029214	0.0976592337197947	0.05255049640534064	0.18526760241926282	0.0922629236562821	0.12347369622275477	639.4880178021226	0.09766308790655218	1206946967	200	0.05255049640534064	0.18523907337669748	0.0922629236562821	0.12347369622275477	639.4924398037202	0.09765641433727153	0	COMPLETE
1	0.1948533607212142	2020-03-03 07:57:32.449875	2020-03-03 08:06:16.860084	0.9185796964743326	28.892439156607498	256	2	66	0.05524623598906733	512	0.17918178062567416	0.05337783863973525	0.1948533607212142	0.10527216706607326	0.13810909505876984	1266.4857640077598	0.09962146821151512	0.05343489672486591	0.19488188976377951	0.10532922515120392	0.13828026931416182	1266.4787458632889	0.09966129582759876	4031465250	150	0.05337783863973525	0.1948533607212142	0.10527216706607326	0.13810909505876984	1266.492782152231	0.09959569349785442	1	COMPLETE
2	0.19008901061280384	2020-03-03 08:06:16.907308	2020-03-03 08:24:31.950352	0.8781013630159064	20.62127373537284	256	2	32	0.03693077941010353	256	0.2143188718001602	0.05021111491498345	0.19008901061280384	0.11069268515348625	0.13716763665411388	1512.0162758187835	0.09901745837796855	0.05021111491498345	0.19008901061280384	0.11074974323861692	0.13725322378180987	1512.0092434097912	0.09902786266196434	644773388	200	0.05021111491498345	0.19008901061280384	0.11069268515348625	0.13716763665411388	1512.023308227776	0.09900949343428156	2	COMPLETE
3	0.22532237818098824	2020-03-03 08:24:31.984316	2020-03-03 08:54:23.000996	0.10804387118809211	24.66891198049868	64	2	63	0.0017984061882502275	256	0.10583799238234153	0.060424512153372134	0.22532237818098824	0.1244151546274107	0.16258701357982427	748.6100793107383	0.11634182198873314	0.060424512153372134	0.22535090722355358	0.12452927079767204	0.1626155426223896	748.5979687321693	0.11635676035721264	3640457346	300	0.060424512153372134	0.22532237818098824	0.1244151546274107	0.16258701357982427	748.6221898893073	0.11633053634344358	3	COMPLETE
4	0.18814903571836128	2020-03-03 08:54:23.048776	2020-03-03 09:07:57.737958	0.7531300387404685	26.003082837899488	256	2	95	0.01851467447777171	512	0.13611203718619067	0.04276503480543193	0.18814903571836128	0.09722697706264978	0.12561337441515463	963.5740043364144	0.09286241389168941	0.042822092890562595	0.1883487390163186	0.09754079653086842	0.12589866484080794	963.5655312107725	0.09292689176242658	3638279835	200	0.04276503480543193	0.18814903571836128	0.09722697706264978	0.12561337441515463	963.5824774620563	0.09281795666707693	4	COMPLETE
5	0.2064361520027388	2020-03-03 09:07:57.772167	2020-03-03 09:47:25.174285	0.2231481728227968	27.056663592446384	128	2	60	0.00362728565259561	128	0.11631459835391963	0.059568640876412185	0.2064361520027388	0.11434440260184868	0.14584046559397468	823.2495863288829	0.10979842060691038	0.05959716991897752	0.2064361520027388	0.11440146068697934	0.14595458176423598	823.2399292479745	0.10981638925753141	2143612590	250	0.059568640876412185	0.2064361520027388	0.11434440260184868	0.14584046559397468	823.2592434097911	0.10978668627430983	5	COMPLETE
6	0.3926166837840922	2020-03-03 09:47:25.208561	2020-03-03 10:16:23.906608	0.28476734320183156	12.84335549728122	64	1	33	0.0010283999961899508	128	0.030184351538411314	0.14706721442428392	0.3926166837840922	0.24594887595572293	0.3048042907680018	205.3150034234851	0.22794510746031776	0.14706721442428392	0.3926166837840922	0.24594887595572293	0.3048042907680018	205.31487504279357	0.22794510982489546	1615711276	200	0.14706721442428392	0.3926166837840922	0.24594887595572293	0.3048042907680018	205.31513180417664	0.2279451051143709	6	COMPLETE
7	0.2311708319068812	2020-03-03 10:16:23.955464	2020-03-03 10:36:47.010200	0.21927743588822535	28.786767295070256	128	2	67	0.001399336448266566	512	0.10527853003444736	0.060424512153372134	0.2311708319068812	0.12464338696793335	0.15816501198219787	744.4305175168321	0.11657569252141149	0.06045304119593747	0.23119936094944654	0.12467191601049869	0.15822207006732855	744.4191772224124	0.11659307637651205	713991753	300	0.060424512153372134	0.2311708319068812	0.12464338696793335	0.15816501198219787	744.4418578112519	0.1165647090447766	7	COMPLETE
8	0.12461485792536803	2020-03-03 10:36:47.046962	2020-03-03 10:48:48.553940	0.9651398797239642	6.222462834154314	128	1	60	0.01750379247573172	256	0.3080294951442166	0.022224124158393244	0.12461485792536803	0.07694282779869907	0.09380349195481	2183.743851991327	0.0614539295164221	0.022224124158393244	0.12461485792536803	0.07694282779869907	0.09380349195481	2183.7430674426564	0.061453930006601355	1092296337	150	0.022224124158393244	0.12461485792536803	0.07694282779869907	0.09380349195481	2183.744636539998	0.06145392902756195	8	COMPLETE
9	0.19525276731712884	2020-03-03 10:48:48.589850	2020-03-03 11:09:00.041860	0.2117889109882152	8.712444041866638	256	2	32	0.025699372280997217	128	0.22783760847907558	0.0709802579025448	0.19525276731712884	0.11622731941116056	0.1461542850621933	1607.9029869907565	0.11252397682274519	0.0709802579025448	0.19528129635969416	0.11622731941116056	0.1461542850621933	1607.900034234851	0.11252513780282122	1235854720	150	0.0709802579025448	0.19525276731712884	0.11622731941116056	0.1461542850621933	1607.9059397466622	0.11252299999431843	9	COMPLETE
10	0.18794933242040396	2020-03-03 11:09:00.078107	2020-03-03 11:17:34.203675	0.36579088219209993	22.080480031133277	256	2	43	0.06770043890787955	512	0.19759641391892893	0.05916923428049755	0.18794933242040396	0.10307543078854274	0.13385826771653545	1394.8511211913728	0.10199704410654609	0.059197763323062876	0.1879778614629693	0.10316101791623873	0.13394385484423144	1394.8440887823804	0.10202006773337162	3747130787	150	0.05916923428049755	0.18794933242040396	0.10307543078854274	0.13385826771653545	1394.858153600365	0.10198171469272407	10	COMPLETE
11	0.19488188976377951	2020-03-03 11:17:34.239855	2020-03-03 11:57:35.945982	0.5664107047011567	14.049506185423427	256	2	58	0.030316939965710877	128	0.229331083890106	0.05255049640534064	0.19488188976377951	0.10398836015063334	0.13485678420632202	1617.2110578568984	0.0983675961755022	0.05255049640534064	0.19488188976377951	0.10401688919319868	0.13488531324888736	1617.2074917265777	0.09837637236913738	3481374056	250	0.05255049640534064	0.19488188976377951	0.10398836015063334	0.13485678420632202	1617.214623987219	0.09836129356103711	11	COMPLETE
12	0.20983110806801325	2020-03-03 11:57:35.986865	2020-03-03 12:15:47.826544	0.29676807077062406	11.89188535162052	64	2	98	0.0029782795910063974	256	0.09694220807739559	0.04981170831906881	0.20983110806801325	0.1098368138765263	0.14352961314618282	683.7141104644528	0.10450449212068669	0.04981170831906881	0.20985963711057856	0.10986534291909164	0.14358667123131347	683.7088611206208	0.10451296009489672	2474645624	200	0.04981170831906881	0.20983110806801325	0.1098368138765263	0.14352961314618282	683.7193598082848	0.10449745415261631	12	COMPLETE
13	0.20920346913157595	2020-03-03 12:15:47.863170	2020-03-03 12:28:32.622122	0.9654610480330647	29.63030862377981	256	2	54	0.004474262065387818	512	0.11632422419513777	0.05203697363916467	0.20920346913157595	0.11579938377268059	0.14912130548898778	823.7051951386511	0.10723464114696216	0.05223667693712199	0.2092319981741413	0.11594202898550725	0.14914983453155312	823.6961942257218	0.10732462228890494	1647868210	200	0.05203697363916467	0.20920346913157595	0.11579938377268059	0.14912130548898778	823.7141960515805	0.10718370131722321	13	COMPLETE
14	0.15414241698048614	2020-03-03 12:28:32.659649	2020-03-03 12:36:43.417871	0.5590025630448576	27.53292331924969	128	1	48	0.0203395121107825	512	0.12664934638001518	0.045646468104530415	0.15414241698048614	0.09103617482597284	0.11123473696222755	892.1826999885884	0.08641666953774081	0.045646468104530415	0.15414241698048614	0.09103617482597284	0.11123473696222755	892.1820152915668	0.08641667306074834	3044495383	150	0.045646468104530415	0.15414241698048614	0.09103617482597284	0.11123473696222755	892.1833846856099	0.08641666604293163	14	COMPLETE
15	0.40308684240556886	2020-03-03 12:36:43.457282	2020-03-03 12:48:47.558067	0.4216291061829563	27.70493225668645	256	1	11	0.0015307638261543267	512	0.02880893018928745	0.13731028186694055	0.40308684240556886	0.24780326372246947	0.3071722013009243	192.58527330822778	0.22535648005324124	0.13731028186694055	0.40308684240556886	0.24780326372246947	0.3071722013009243	192.58510213397238	0.22535654616467798	4262433200	200	0.13731028186694055	0.40308684240556886	0.24780326372246947	0.3071722013009243	192.58544448248315	0.22535641629982037	15	COMPLETE
16	0.2981570238502796	2020-03-03 12:48:47.618108	2020-03-03 13:06:53.051764	0.30967213613794015	16.028833671375118	128	1	98	0.0037396189500512934	256	0.036853284118067146	0.09930959716991898	0.2981570238502796	0.17337099166951958	0.2195880406253566	253.42319981741412	0.16623045032179729	0.09930959716991898	0.2981570238502796	0.17337099166951958	0.2195880406253566	253.42302864315874	0.16623046462534816	2447799122	200	0.09930959716991898	0.2981570238502796	0.17337099166951958	0.2195880406253566	253.42337099166951	0.16623043637990237	16	COMPLETE
17	0.19679333561565673	2020-03-03 13:06:53.096535	2020-03-03 13:31:57.595577	0.9266211186367849	19.459191609284602	128	2	1	0.0026664355816644345	128	0.12953319719935577	0.052151089809425996	0.19679333561565673	0.10287572749058542	0.13742439803720188	915.6461828141048	0.10066887377747193	0.05223667693712199	0.19679333561565673	0.10287572749058542	0.13748145612233253	915.6397923085701	0.10069931842746295	2903089987	200	0.052151089809425996	0.19679333561565673	0.10287572749058542	0.13742439803720188	915.6525733196394	0.10065294260114159	17	COMPLETE
18	0.2182186465822207	2020-03-03 13:31:57.634580	2020-03-03 13:44:13.809329	0.31292359295497235	14.028516235669358	128	2	56	0.0019209359300197926	512	0.09561124706657946	0.060310395983110804	0.2182186465822207	0.11982197877439234	0.15525504964053408	674.7956179390619	0.1149178095149801	0.06036745406824147	0.21824717562478604	0.11990756590208833	0.15565445623644872	674.7894271368253	0.11496696031013652	3439311353	200	0.060310395983110804	0.2182186465822207	0.11982197877439234	0.15525504964053408	674.8018087412986	0.1148854324204252	18	COMPLETE
19	0.12056373388109096	2020-03-03 13:44:13.848158	2020-03-03 14:02:47.441864	0.22117079012519714	8.07241907545967	256	1	83	0.012624693591160495	256	0.4158451360915264	0.013380120963140478	0.12056373388109096	0.07018144471071551	0.08829738673970101	2947.1247432386167	0.05331100586989596	0.013380120963140478	0.12056373388109096	0.07018144471071551	0.08829738673970101	2947.1233881090952	0.05331100973463449	2019888453	200	0.013380120963140478	0.12056373388109096	0.07018144471071551	0.08829738673970101	2947.1260983681386	0.053311002063749544	19	COMPLETE
20	0.21619308456008215	2020-03-03 14:02:47.481557	2020-03-03 14:14:54.415998	0.8378664318375645	7.212765688857548	64	2	29	0.0015935723049742333	512	0.08563876852666338	0.05203697363916467	0.21619308456008215	0.11360264749515006	0.14783749857354786	602.6430303549013	0.1085842858290863	0.05206550268173	0.21625014264521283	0.1136311765377154	0.14792308570124388	602.6396211343148	0.10860561645898427	3315266926	200	0.05203697363916467	0.21619308456008215	0.11360264749515006	0.14783749857354786	602.6464395754879	0.10857064871062586	20	COMPLETE
21	0.32095172885997947	2020-03-03 14:14:54.457596	2020-03-03 14:35:08.919405	0.7254143668636784	21.806784999557607	256	1	30	0.003061666509461479	512	0.03324605783850203	0.10281866940545475	0.32095172885997947	0.1833561565673856	0.23582106584503024	226.2322121419605	0.1749147752473744	0.10281866940545475	0.32095172885997947	0.1833561565673856	0.23582106584503024	226.23208376126897	0.17491478272900474	896278983	300	0.10281866940545475	0.32095172885997947	0.1833561565673856	0.23582106584503024	226.23234052265207	0.17491476787116533	21	COMPLETE
22	0.15334360378865686	2020-03-03 14:35:08.958201	2020-03-03 14:51:44.736643	0.7065498023279663	27.13871151999014	256	1	46	0.016840105558049618	512	0.15839196957395058	0.041195937464338694	0.15334360378865686	0.08481684354673057	0.11006504621704896	1120.6485792536803	0.08175653990970956	0.041195937464338694	0.15334360378865686	0.08481684354673057	0.11006504621704896	1120.6475807371905	0.08175733507037618	1879358933	250	0.041195937464338694	0.15334360378865686	0.08481684354673057	0.11006504621704896	1120.64957777017	0.08175590325808044	22	COMPLETE
23	0.20095857583019514	2020-03-03 14:51:44.775315	2020-03-03 15:30:57.609471	0.22889566227088243	27.2578498760812	64	2	54	0.004960123186162039	128	0.12003959301291765	0.04935524363802351	0.20095857583019514	0.11066415611092091	0.14472783293392674	849.8094402601848	0.10310036061454007	0.0495264178934155	0.20095857583019514	0.1108353303663129	0.1447848910190574	849.8004393472555	0.10320878513417615	3766889437	250	0.04935524363802351	0.20095857583019514	0.11066415611092091	0.14472783293392674	849.8184411731143	0.10303915266104986	23	COMPLETE
24	0.27350793107383314	2020-03-03 15:30:57.648264	2020-03-03 15:39:03.268331	0.7534738877800157	6.55420494350458	64	1	20	0.009086327543217991	512	0.04901925589035539	0.09346114344402602	0.27350793107383314	0.16538285975122674	0.20694967476891477	339.8965108980943	0.15549842363772656	0.09346114344402602	0.27350793107383314	0.16538285975122674	0.20694967476891477	339.8964110464453	0.1554984240718995	2878318145	150	0.09346114344402602	0.27350793107383314	0.16538285975122674	0.20694967476891477	339.8966107497432	0.15549842320477242	24	COMPLETE
25	0.1726007075202556	2020-03-03 15:39:03.307108	2020-03-03 16:09:16.053337	0.3223009955055116	26.612712415519695	256	2	70	0.05110710064283006	128	0.31276691425650993	0.05548898778956978	0.1726007075202556	0.0942599566358553	0.12393016090380007	2209.8310652744494	0.09421193564119487	0.055546045874700446	0.1726007075202556	0.0943455437635513	0.12393016090380007	2209.820352618966	0.0942361249003881	1260368389	200	0.05548898778956978	0.1726007075202556	0.0942599566358553	0.12393016090380007	2209.8417779299325	0.0941983817031263	25	COMPLETE
