number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0005311614730878187	2020-04-27 11:55:08.271185	2020-04-27 15:01:05.036764	64	128	2	0.002336488328408217	128	0.005772835652070644	0.8290718112423492	0.0	0.0005311614730878187	0.0	0.0	16810.037978045326	0.000610972960004855	0.0	0.0005311614730878187	0.0	0.0	16810.02567280453	0.0006109759177816858	1910990505	150	0.0	0.0005311614730878187	0.0	0.0	16810.05028328612	0.0006109700117917632	0	COMPLETE
1	0.002124645892351275	2020-04-27 15:01:05.093818	2020-04-27 17:03:10.281173	128	64	1	0.0589357385442075	512	0.003736464388225615	0.8644763931638866	0.0005311614730878187	0.002124645892351275	0.00141643059490085	0.0019475920679886685	17526.85587818697	0.0014709481757538573	0.0005311614730878187	0.002124645892351275	0.00141643059490085	0.0019475920679886685	17526.850920679888	0.001470948290808215	3317421801	150	0.0005311614730878187	0.002124645892351275	0.00141643059490085	0.0019475920679886685	17526.86083569405	0.0014709480607445011	1	COMPLETE
2	0.0012393767705382436	2020-04-27 17:03:10.332955	2020-04-27 23:26:35.195155	128	256	2	0.0010492347421555987	256	0.33988511070927213	0.8159471407323768	0.0005311614730878187	0.0012393767705382436	0.0008852691218130312	0.0008852691218130312	16543.271157932013	0.001337916566520213	0.0005311614730878187	0.0012393767705382436	0.0008852691218130312	0.0008852691218130312	16543.202726628897	0.0013379882917883266	2801309757	150	0.0005311614730878187	0.0012393767705382436	0.0008852691218130312	0.0008852691218130312	16543.33958923513	0.001337849329059928	2	COMPLETE
3	0.0019475920679886685	2020-04-27 23:26:35.232544	2020-04-28 02:33:31.593068	64	128	1	0.0029614711047449894	512	0.03281694932939264	0.8255291967637157	0.0005311614730878187	0.0019475920679886685	0.000708215297450425	0.0010623229461756375	16737.716890934844	0.0014073155063902651	0.0005311614730878187	0.0019475920679886685	0.000708215297450425	0.0010623229461756375	16737.68502124646	0.0014074124905274605	4197598954	150	0.0005311614730878187	0.0019475920679886685	0.000708215297450425	0.0010623229461756375	16737.748760623228	0.0014072272999854818	3	COMPLETE
4	0.000708215297450425	2020-04-28 02:33:31.628549	2020-04-28 05:40:24.537247	64	128	1	0.044834421067398544	512	0.019251428233121048	0.8966070634018761	0.0003541076487252125	0.000708215297450425	0.0003541076487252125	0.0005311614730878187	18178.09985835694	0.0009186625513955349	0.0003541076487252125	0.000708215297450425	0.0003541076487252125	0.0005311614730878187	18178.09224504249	0.0009186880193959815	2054687270	150	0.0003541076487252125	0.000708215297450425	0.0003541076487252125	0.0005311614730878187	18178.10747167139	0.0009186373656949652	4	COMPLETE
5	0.0017705382436260624	2020-04-28 05:40:24.572499	2020-04-28 08:12:29.571644	256	64	1	0.03324301819788877	256	0.1251926140599146	0.8319600878175243	0.00017705382436260624	0.0017705382436260624	0.0010623229461756375	0.0010623229461756375	16868.20458569405	0.0011319486829346882	0.00017705382436260624	0.0017705382436260624	0.0010623229461756375	0.0010623229461756375	16868.19794617564	0.0011319491529009588	2755885234	150	0.00017705382436260624	0.0017705382436260624	0.0010623229461756375	0.0010623229461756375	16868.211225212464	0.0011319482137779184	5	COMPLETE
6	0.011862606232294617	2020-04-28 08:12:29.605317	2020-04-28 16:09:14.909256	256	64	1	0.0015068553230302968	128	0.032795200980833765	0.8047989450066674	0.0056657223796034	0.011862606232294617	0.007436260623229462	0.009029745042492918	16317.97078611898	0.007981178516213765	0.0056657223796034	0.011862606232294617	0.007436260623229462	0.009029745042492918	16317.927053824362	0.007981200942921565	3867180521	350	0.0056657223796034	0.011862606232294617	0.007436260623229462	0.009029745042492918	16318.014518413598	0.007981156849820757	6	COMPLETE
