number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.feature_map_dropout	params_model.input_dropout	params_model.output_channels	params_model.output_dropout	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
10	0.925561797752809	2020-05-16 07:52:04.644481	2020-05-16 08:02:10.184015	128	0.23350799103926762	0.3789774494673379	61	0.4261171110758442	14	128	0.09073544715353277	0.3562734082397004	0.925561797752809	0.6521535580524345	0.7926029962546817	4.366573033707865	0.541691915559953	0.3562734082397004	0.925561797752809	0.6521535580524345	0.7926029962546817	4.366573033707865	0.541691915559953		792241447.0	300.0	0.3562734082397004	0.925561797752809	0.6521535580524345	0.7926029962546817	4.366573033707865	0.541691915559953	10		COMPLETE
11	0.87312734082397	2020-05-16 08:02:10.227665	2020-05-16 08:22:13.046030	64	0.31841855700015614	0.05195531950881199	18	0.10904335176723362	68	256	0.11303855827311926	0.2350187265917603	0.87312734082397	0.525749063670412	0.6807116104868914	5.458333333333333	0.4295359312337785	0.2350187265917603	0.87312734082397	0.525749063670412	0.6807116104868914	5.458333333333333	0.4295359312337785		1346220622.0	600.0	0.2350187265917603	0.87312734082397	0.525749063670412	0.6807116104868914	5.458333333333333	0.4295359312337785	11		COMPLETE
12	0.9325842696629213	2020-05-16 08:22:13.070162	2020-05-16 08:48:56.570597	128	0.0959967795138536	0.13398373617309833	56	0.12939794303281427	74	128	0.08841148757965266	0.3113295880149813	0.9325842696629213	0.6399812734082397	0.7860486891385767	4.277621722846442	0.5110475962221889	0.3113295880149813	0.9325842696629213	0.6399812734082397	0.7860486891385767	4.277621722846442	0.5110475962221889		547976598.0	300.0	0.3113295880149813	0.9325842696629213	0.6399812734082397	0.7860486891385767	4.277621722846442	0.5110475962221889	12		COMPLETE
13	0.8146067415730337	2020-05-16 08:48:56.616970	2020-05-16 08:56:37.444835	64	0.05641803385615629	0.024677975959067733	43	0.3030841884000866	28	256	0.1354514842221604	0.16151685393258428	0.8146067415730337	0.40823970037453183	0.5777153558052435	6.551966292134831	0.34932288667045835	0.16151685393258428	0.8146067415730337	0.40823970037453183	0.5777153558052435	6.551966292134831	0.34932288667045835		4290056612.0	300.0	0.16151685393258428	0.8146067415730337	0.40823970037453183	0.5777153558052435	6.551966292134831	0.34932288667045835	13		COMPLETE
14		2020-05-16 08:56:37.481365	2020-05-16 08:56:38.311272	256	0.09324120287356041	0.18386553118228666	48	0.0749748333390996	85	512														The current model can't be trained on this hardware with these parameters.									14	Setting status of trial#14 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
15	0.8085205992509363	2020-05-16 08:56:38.343796	2020-05-16 09:04:00.751287	64	0.06673326673207103	0.03203291217689053	29	0.4718150027728983	33	128	0.14340719822550033	0.13623595505617977	0.8085205992509363	0.3651685393258427	0.5491573033707865	6.942883895131086	0.3237168276767	0.13623595505617977	0.8085205992509363	0.3651685393258427	0.5491573033707865	6.942883895131086	0.3237168276767		1155867302.0	250.0	0.13623595505617977	0.8085205992509363	0.3651685393258427	0.5491573033707865	6.942883895131086	0.3237168276767	15		COMPLETE
16	0.8080524344569289	2020-05-16 09:04:00.799107	2020-05-16 09:08:42.730500	64	0.2504148903845996	0.13893783416889283	42	0.12476418540490958	12	128	0.13436706299276163	0.21301498127340823	0.8080524344569289	0.47659176029962547	0.6189138576779026	6.493913857677903	0.3963628460693088	0.21301498127340823	0.8080524344569289	0.47659176029962547	0.6189138576779026	6.493913857677903	0.3963628460693088		2111747156.0	200.0	0.21301498127340823	0.8080524344569289	0.47659176029962547	0.6189138576779026	6.493913857677903	0.3963628460693088	16		COMPLETE
17	0.9644194756554307	2020-05-16 09:08:42.753336	2020-05-16 09:16:07.269352	128	0.4936655469132554	0.3567530692133036	24	0.0873018686617042	2	128	0.0653937922386027	0.4147940074906367	0.9644194756554307	0.7743445692883895	0.8937265917602997	3.155430711610487	0.6131279904413945	0.4147940074906367	0.9644194756554307	0.7743445692883895	0.8937265917602997	3.155430711610487	0.6131279904413945		744768973.0	350.0	0.4147940074906367	0.9644194756554307	0.7743445692883895	0.8937265917602997	3.155430711610487	0.6131279904413945	17		COMPLETE
18	0.9456928838951311	2020-05-16 09:16:07.302405	2020-05-16 10:13:38.730120	128	0.20778287819071362	0.34597435911432467	62	0.28853102541756426	75	128	0.07995669954292449	0.38764044943820225	0.9456928838951311	0.7031835205992509	0.8323970037453183	3.8572097378277155	0.5760729691389183	0.38764044943820225	0.9456928838951311	0.7031835205992509	0.8323970037453183	3.8572097378277155	0.5760729691389183		962538038.0	550.0	0.38764044943820225	0.9456928838951311	0.7031835205992509	0.8323970037453183	3.8572097378277155	0.5760729691389183	18		COMPLETE
19		2020-05-16 10:13:38.754215	2020-05-16 10:13:39.975622	256	0.30295497116781067	0.13772337001664237	43	0.3372659326902419	52	512														The current model can't be trained on this hardware with these parameters.									19	Setting status of trial#19 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
20	0.7776217228464419	2020-05-16 10:13:39.998443	2020-05-16 10:26:08.146026	64	0.152389381881181	0.07276838970938704	35	0.4181828931383707	50	128	0.14975319881766533	0.11704119850187265	0.7776217228464419	0.35720973782771537	0.5205992509363296	7.234082397003745	0.3056270615090716	0.11704119850187265	0.7776217228464419	0.35720973782771537	0.5205992509363296	7.234082397003745	0.3056270615090716		3973916097.0	300.0	0.11704119850187265	0.7776217228464419	0.35720973782771537	0.5205992509363296	7.234082397003745	0.3056270615090716	20		COMPLETE
21	0.924625468164794	2020-05-16 10:26:08.188008	2020-05-16 11:22:08.279739	256	0.10779575054218443	0.11606405981594692	64	0.48097236693113166	57	128	0.09038064977736648	0.299625468164794	0.924625468164794	0.6156367041198502	0.7794943820224719	4.3745318352059925	0.49746871437811263	0.299625468164794	0.924625468164794	0.6156367041198502	0.7794943820224719	4.3745318352059925	0.49746871437811263		4111926901.0	300.0	0.299625468164794	0.924625468164794	0.6156367041198502	0.7794943820224719	4.3745318352059925	0.49746871437811263	21		COMPLETE
22	0.922752808988764	2020-05-16 11:22:08.334694	2020-05-16 11:59:34.431234	256	0.08366491532723203	0.3915461701221697	43	0.2530127820035174	34	256	0.09610756988766209	0.3604868913857678	0.922752808988764	0.699438202247191	0.8239700374531835	4.584269662921348	0.5552515535099395	0.3604868913857678	0.922752808988764	0.699438202247191	0.8239700374531835	4.584269662921348	0.5552515535099395		2908629412.0	450.0	0.3604868913857678	0.922752808988764	0.699438202247191	0.8239700374531835	4.584269662921348	0.5552515535099395	22		COMPLETE
23	0.674625468164794	2020-05-16 11:59:34.482462	2020-05-16 12:08:13.991041	128	0.3564652137598998	0.3311389964245524	37	0.45255423781984394	17	256	0.19125228898062577	0.11376404494382023	0.674625468164794	0.31413857677902624	0.449438202247191	9.239700374531836	0.27931201895078595	0.11376404494382023	0.674625468164794	0.31413857677902624	0.449438202247191	9.239700374531836	0.27931201895078595		1603463053.0	350.0	0.11376404494382023	0.674625468164794	0.31413857677902624	0.449438202247191	9.239700374531836	0.27931201895078595	23		COMPLETE
24	0.949438202247191	2020-05-16 12:08:14.016509	2020-05-16 13:13:34.361300	128	0.09409661424749305	0.49918936835011374	26	0.07502180494257216	82	512	0.07533055635200542	0.39653558052434457	0.949438202247191	0.7191011235955056	0.8515917602996255	3.637172284644195	0.5867972247486096	0.39653558052434457	0.949438202247191	0.7191011235955056	0.8515917602996255	3.637172284644195	0.5867972247486096		2504898911.0		0.39653558052434457	0.949438202247191	0.7191011235955056	0.8515917602996255	3.637172284644195	0.5867972247486096	24		COMPLETE
25	0.927434456928839	2020-05-16 13:13:34.388909	2020-05-16 13:35:52.571511	128	0.0770192485427898	0.014682267486511302	48	0.32494714581820755	41	512	0.08877392758245577	0.3356741573033708	0.927434456928839	0.6544943820224719	0.7832397003745318	4.287453183520599	0.5283294137350528	0.3356741573033708	0.927434456928839	0.6544943820224719	0.7832397003745318	4.287453183520599	0.5283294137350528		221774043.0	500.0	0.3356741573033708	0.927434456928839	0.6544943820224719	0.7832397003745318	4.287453183520599	0.5283294137350528	25		COMPLETE
26	0.8796816479400749	2020-05-16 13:35:52.607265	2020-05-16 13:39:35.342536	128	0.46640302429528085	0.30733697360747697	54	0.40917293191387927	2	128	0.1067213420293988	0.2808988764044944	0.8796816479400749	0.5749063670411985	0.7125468164794008	5.191011235955056	0.4696449242680674	0.2808988764044944	0.8796816479400749	0.5749063670411985	0.7125468164794008	5.191011235955056	0.4696449242680674		561893983.0	200.0	0.2808988764044944	0.8796816479400749	0.5749063670411985	0.7125468164794008	5.191011235955056	0.4696449242680674	26		COMPLETE
27	0.6802434456928839	2020-05-16 13:39:35.368357	2020-05-16 13:58:43.442633	256	0.08805839074230781	0.4670791709491397	58	0.30394144660633227	16	128	0.2549534154801249	0.19054307116104868	0.6802434456928839	0.4157303370786517	0.5271535580524345	12.222846441947565	0.34870727192731943	0.19054307116104868	0.6802434456928839	0.4157303370786517	0.5271535580524345	12.222846441947565	0.34870727192731943		3921879256.0	300.0	0.19054307116104868	0.6802434456928839	0.4157303370786517	0.5271535580524345	12.222846441947565	0.34870727192731943	27		COMPLETE
28	0.9194756554307116	2020-05-16 13:58:43.513905	2020-05-16 14:04:32.029207	128	0.11382621853556629	0.38424101192573323	18	0.07204504053459665	13	256	0.09241407821547896	0.31741573033707865	0.9194756554307116	0.6432584269662921	0.7823033707865169	4.463483146067416	0.5164083403289479	0.31741573033707865	0.9194756554307116	0.6432584269662921	0.7823033707865169	4.463483146067416	0.5164083403289479		2354604379.0	350.0	0.31741573033707865	0.9194756554307116	0.6432584269662921	0.7823033707865169	4.463483146067416	0.5164083403289479	28		COMPLETE
29	0.9466292134831461	2020-05-16 14:04:32.062903	2020-05-16 14:53:38.820946	128	0.10874714923703466	0.4884612457577072	27	0.350319405450032	81	128	0.07627986302365608	0.4068352059925094	0.9466292134831461	0.7219101123595506	0.8478464419475655	3.672752808988764	0.5932840259488552	0.4068352059925094	0.9466292134831461	0.7219101123595506	0.8478464419475655	3.672752808988764	0.5932840259488552		3171567053.0	650.0	0.4068352059925094	0.9466292134831461	0.7219101123595506	0.8478464419475655	3.672752808988764	0.5932840259488552	29		COMPLETE
30	0.9293071161048689	2020-05-16 14:53:38.871896	2020-05-16 15:16:01.147363	64	0.32026213422841165	0.40087106231730646	54	0.3971202595557637	23	256	0.0870477368354044	0.35814606741573035	0.9293071161048689	0.6549625468164794	0.7902621722846442	4.206928838951311	0.5432838644769353	0.35814606741573035	0.9293071161048689	0.6549625468164794	0.7902621722846442	4.206928838951311	0.5432838644769353		788215239.0	800.0	0.35814606741573035	0.9293071161048689	0.6549625468164794	0.7902621722846442	4.206928838951311	0.5432838644769353	30		COMPLETE
31	0.947565543071161	2020-05-16 15:16:01.177456	2020-05-16 16:03:19.063985	128	0.24738873194127342	0.20891645822229837	50	0.24854000428130818	69	256	0.07777278394131373	0.3913857677902622	0.947565543071161	0.7144194756554307	0.8469101123595506	3.7588951310861423	0.5820876975610366	0.3913857677902622	0.947565543071161	0.7144194756554307	0.8469101123595506	3.7588951310861423	0.5820876975610366		1224070673.0	600.0	0.3913857677902622	0.947565543071161	0.7144194756554307	0.8469101123595506	3.7588951310861423	0.5820876975610366	31		COMPLETE
32	0.9527153558052435	2020-05-16 16:03:19.101782	2020-05-16 17:25:41.429788	256	0.07764339414602489	0.4003619079430848	24	0.04588988660922927	83	256	0.07079613551563733	0.43352059925093633	0.9527153558052435	0.7668539325842697	0.8815543071161048	3.415262172284644	0.6212653818501725	0.43352059925093633	0.9527153558052435	0.7668539325842697	0.8815543071161048	3.415262172284644	0.6212653818501725		1963867728.0	700.0	0.43352059925093633	0.9527153558052435	0.7668539325842697	0.8815543071161048	3.415262172284644	0.6212653818501725	32		COMPLETE
33	0.9152621722846442	2020-05-16 17:25:41.455492	2020-05-16 17:31:27.221364	64	0.3210095985918677	0.374692662892188	18	0.24736212109336803	4	512	0.09039844448803767	0.3366104868913858	0.9152621722846442	0.6381086142322098	0.7921348314606742	4.373595505617978	0.5244775782759032	0.3366104868913858	0.9152621722846442	0.6381086142322098	0.7921348314606742	4.373595505617978	0.5244775782759032		1013710757.0	700.0	0.3366104868913858	0.9152621722846442	0.6381086142322098	0.7921348314606742	4.373595505617978	0.5244775782759032	33		COMPLETE
34	0.950374531835206	2020-05-16 17:31:27.249178	2020-05-16 18:28:03.407191	256	0.11277411702888795	0.34062710044566197	25	0.2858711324658833	61	512	0.07420998544097365	0.42181647940074907	0.950374531835206	0.7401685393258427	0.8609550561797753	3.577247191011236	0.6059475262978066	0.42181647940074907	0.950374531835206	0.7401685393258427	0.8609550561797753	3.577247191011236	0.6059475262978066		4047041537.0	650.0	0.42181647940074907	0.950374531835206	0.7401685393258427	0.8609550561797753	3.577247191011236	0.6059475262978066	34		COMPLETE
35	0.8899812734082397	2020-05-16 18:28:03.435242	2020-05-16 18:43:34.116488	256	0.4671233321596922	0.08403951545087118	38	0.16448622341534241	23	128	0.10972836171276867	0.2298689138576779	0.8899812734082397	0.5421348314606742	0.723314606741573	5.300093632958801	0.43561398212297725	0.2298689138576779	0.8899812734082397	0.5421348314606742	0.723314606741573	5.300093632958801	0.43561398212297725		2411448555.0	250.0	0.2298689138576779	0.8899812734082397	0.5421348314606742	0.723314606741573	5.300093632958801	0.43561398212297725	35		COMPLETE
36	0.925561797752809	2020-05-16 18:43:34.143630	2020-05-16 19:31:20.632398	64	0.19345129946207507	0.3857449230736628	17	0.2838499537853068	89	128	0.0891579600035349	0.33380149812734083	0.925561797752809	0.6465355805243446	0.7879213483146067	4.301029962546816	0.5281971139555246	0.33380149812734083	0.925561797752809	0.6465355805243446	0.7879213483146067	4.301029962546816	0.5281971139555246		1845727209.0	900.0	0.33380149812734083	0.925561797752809	0.6465355805243446	0.7879213483146067	4.301029962546816	0.5281971139555246	36		COMPLETE
37	0.947565543071161	2020-05-16 19:31:20.669448	2020-05-16 19:57:41.185877	128	0.185988170506237	0.3457281515070105	19	0.049051400795222355	52	512	0.07342122101978388	0.4110486891385768	0.947565543071161	0.7546816479400749	0.8628277153558053	3.5463483146067416	0.60362848937184	0.4110486891385768	0.947565543071161	0.7546816479400749	0.8628277153558053	3.5463483146067416	0.60362848937184		1504069187.0	800.0	0.4110486891385768	0.947565543071161	0.7546816479400749	0.8628277153558053	3.5463483146067416	0.60362848937184	37		COMPLETE
38		2020-05-16 19:57:41.250537	2020-05-16 19:57:42.137299	256	0.08590775294019726	0.13304910548369853	52	0.027296065844681694	90	512														The current model can't be trained on this hardware with these parameters.									38	Setting status of trial#38 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
39	0.9583333333333334	2020-05-16 19:57:42.149384	2020-05-16 20:43:50.584031	128	0.33416271988312884	0.33277730321004184	25	0.1221059657014742	78	256	0.06958743783101189	0.44709737827715357	0.9583333333333334	0.772003745318352	0.8834269662921348	3.3548689138576777	0.6293869638313693	0.44709737827715357	0.9583333333333334	0.772003745318352	0.8834269662921348	3.3548689138576777	0.6293869638313693		161364560.0	800.0	0.44709737827715357	0.9583333333333334	0.772003745318352	0.8834269662921348	3.3548689138576777	0.6293869638313693	39		COMPLETE
40	0.9456928838951311	2020-05-16 20:43:50.616667	2020-05-16 21:14:13.249274	256	0.017631697897440735	0.05952124052350988	56	0.3238697331255443	25	512	0.08175345267211034	0.3347378277153558	0.9456928838951311	0.6718164794007491	0.8300561797752809	3.9428838951310863	0.5390939195449449	0.3347378277153558	0.9456928838951311	0.6718164794007491	0.8300561797752809	3.9428838951310863	0.5390939195449449		3761447106.0	400.0	0.3347378277153558	0.9456928838951311	0.6718164794007491	0.8300561797752809	3.9428838951310863	0.5390939195449449	40		COMPLETE
41	0.8848314606741573	2020-05-16 21:14:13.293183	2020-05-16 21:36:04.627830	256	0.029698226197093724	0.18198974336612106	31	0.12565781048113306	48	128	0.10937674190632804	0.2448501872659176	0.8848314606741573	0.5440074906367042	0.7134831460674157	5.295411985018727	0.4444737251200959	0.2448501872659176	0.8848314606741573	0.5440074906367042	0.7134831460674157	5.295411985018727	0.4444737251200959		653036556.0	250.0	0.2448501872659176	0.8848314606741573	0.5440074906367042	0.7134831460674157	5.295411985018727	0.4444737251200959	41		COMPLETE
42	0.8089887640449438	2020-05-16 21:36:04.654611	2020-05-16 22:03:28.075664	64	0.17428309425862265	0.30170151591933675	54	0.3374148473133776	51	128	0.13231659429636172	0.20131086142322097	0.8089887640449438	0.46207865168539325	0.6175093632958801	6.394662921348314	0.3856933720605675	0.20131086142322097	0.8089887640449438	0.46207865168539325	0.6175093632958801	6.394662921348314	0.3856933720605675		3880645953.0	500.0	0.20131086142322097	0.8089887640449438	0.46207865168539325	0.6175093632958801	6.394662921348314	0.3856933720605675	42		COMPLETE
43	0.9119850187265918	2020-05-16 22:03:28.097345	2020-05-16 22:12:16.147933	64	0.1470871371726568	0.4112695131335026	36	0.04434755395438866	15	256	0.09496488415440789	0.3347378277153558	0.9119850187265918	0.62312734082397	0.7537453183520599	4.596441947565543	0.5179394338812098	0.3347378277153558	0.9119850187265918	0.62312734082397	0.7537453183520599	4.596441947565543	0.5179394338812098		1830088678.0	500.0	0.3347378277153558	0.9119850187265918	0.62312734082397	0.7537453183520599	4.596441947565543	0.5179394338812098	43		COMPLETE
44	0.9428838951310862	2020-05-16 22:12:16.175182	2020-05-16 22:35:59.994943	128	0.3185323997114688	0.32946246221139075	63	0.3823345183334971	41	128	0.08358473255916425	0.397940074906367	0.9428838951310862	0.7144194756554307	0.8239700374531835	4.022471910112359	0.5826196228010444	0.397940074906367	0.9428838951310862	0.7144194756554307	0.8239700374531835	4.022471910112359	0.5826196228010444		1798718167.0	350.0	0.397940074906367	0.9428838951310862	0.7144194756554307	0.8239700374531835	4.022471910112359	0.5826196228010444	44		COMPLETE
45	0.7111423220973783	2020-05-16 22:36:00.045573	2020-05-16 23:10:19.973607	256	0.3481040779133627	0.4896070419171827	50	0.0018297000169643085	34	128	0.19483699814036265	0.17322097378277154	0.7111423220973783	0.3993445692883895	0.525749063670412	9.359550561797754	0.34034574155680786	0.17322097378277154	0.7111423220973783	0.3993445692883895	0.525749063670412	9.359550561797754	0.34034574155680786		1981832338.0	350.0	0.17322097378277154	0.7111423220973783	0.3993445692883895	0.525749063670412	9.359550561797754	0.34034574155680786	45		COMPLETE
46	0.898876404494382	2020-05-16 23:10:20.044708	2020-05-16 23:50:43.191544	128	0.14492263272018235	0.43228200184227533	63	0.4400269467491394	63	128	0.1013379966071022	0.29307116104868913	0.898876404494382	0.599250936329588	0.7453183520599251	4.895599250936329	0.48615228546387823	0.29307116104868913	0.898876404494382	0.599250936329588	0.7453183520599251	4.895599250936329	0.48615228546387823		2228433790.0	450.0	0.29307116104868913	0.898876404494382	0.599250936329588	0.7453183520599251	4.895599250936329	0.48615228546387823	46		COMPLETE
47	0.9485018726591761	2020-05-16 23:50:43.214068	2020-05-17 00:28:17.887390	128	0.2906550713511014	0.2376930865992174	50	0.024579469699373413	82	128	0.08028479283483705	0.3487827715355805	0.9485018726591761	0.7125468164794008	0.8342696629213483	3.8764044943820224	0.555245731927255	0.3487827715355805	0.9485018726591761	0.7125468164794008	0.8342696629213483	3.8764044943820224	0.555245731927255		411596570.0	400.0	0.3487827715355805	0.9485018726591761	0.7125468164794008	0.8342696629213483	3.8764044943820224	0.555245731927255	47		COMPLETE
48	0.9101123595505618	2020-05-17 00:28:17.914274	2020-05-17 00:33:11.109964	64	0.30717332460431185	0.2977937564153963	39	0.29719199056427953	3	512	0.09433116268520052	0.32303370786516855	0.9101123595505618	0.6418539325842697	0.775749063670412	4.566011235955056	0.5177978090001066	0.32303370786516855	0.9101123595505618	0.6418539325842697	0.775749063670412	4.566011235955056	0.5177978090001066		223771180.0	600.0	0.32303370786516855	0.9101123595505618	0.6418539325842697	0.775749063670412	4.566011235955056	0.5177978090001066	48		COMPLETE
49	0.9653558052434457	2020-05-17 00:33:11.131492	2020-05-17 02:31:36.484819	256	0.13729584472729028	0.3762374353012245	62	0.0894656619689353	92	128	0.07007782452404918	0.43211610486891383	0.9653558052434457	0.7724719101123596	0.8862359550561798	3.3707865168539324	0.6230971517580902	0.43211610486891383	0.9653558052434457	0.7724719101123596	0.8862359550561798	3.3707865168539324	0.6230971517580902		3952409366.0	450.0	0.43211610486891383	0.9653558052434457	0.7724719101123596	0.8862359550561798	3.3707865168539324	0.6230971517580902	49		COMPLETE
50	0.9438202247191011	2020-05-17 02:31:36.528854	2020-05-17 03:19:57.089880	128	0.3034312250951663	0.16394322955240304	25	0.16006499915764244	87	512	0.07463649515331154	0.41385767790262173	0.9438202247191011	0.7392322097378277	0.8590823970037453	3.603932584269663	0.5996427220567837	0.41385767790262173	0.9438202247191011	0.7392322097378277	0.8590823970037453	3.603932584269663	0.5996427220567837		1103921995.0	800.0	0.41385767790262173	0.9438202247191011	0.7392322097378277	0.8590823970037453	3.603932584269663	0.5996427220567837	50		COMPLETE
51	0.8609550561797753	2020-05-17 03:19:57.124415	2020-05-17 03:43:22.170090	64	0.21952004883405635	0.3211338033861287	52	0.1106934934960318	49	128	0.12139538901662698	0.2209737827715356	0.8609550561797753	0.49765917602996257	0.6484082397003745	5.878277153558052	0.41209974562654206	0.2209737827715356	0.8609550561797753	0.49765917602996257	0.6484082397003745	5.878277153558052	0.41209974562654206		30398283.0	450.0	0.2209737827715356	0.8609550561797753	0.49765917602996257	0.6484082397003745	5.878277153558052	0.41209974562654206	51		COMPLETE
