number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.10908239700374532	2020-03-16 13:43:07.199735	2020-03-16 13:44:17.980565	256	128	1	0.03557402228509084	128	0.00572759341223197	0.972025792161526	0.0	0.10908239700374532	0.032303370786516857	0.060861423220973786	46.86797752808989	0.05018794893993676	0.0	0.10908239700374532	0.032303370786516857	0.060861423220973786	46.86797752808989	0.05018794893993676	3568310443	450	0.0	0.10908239700374532	0.032303370786516857	0.060861423220973786	46.86797752808989	0.05018794893993676	10	COMPLETE
11	0.11329588014981273	2020-03-16 13:44:18.007209	2020-03-16 13:44:27.894888	256	64	2	0.03354328886248999	512	0.0045320562794096695	0.981181395765087	0.0	0.11329588014981273	0.030430711610486893	0.052434456928838954	47.38623595505618	0.04941220798903934	0.0	0.11329588014981273	0.030430711610486893	0.052434456928838954	47.38623595505618	0.04941220798903934	2561537286	150	0.0	0.11329588014981273	0.030430711610486893	0.052434456928838954	47.38623595505618	0.04941220798903934	11	COMPLETE
12	0.09550561797752809	2020-03-16 13:44:27.954588	2020-03-16 13:44:40.297914	256	256	2	0.0021145387195956908	512	0.010060107232406265	1.0236794606918531	0.0	0.09550561797752809	0.02762172284644195	0.05056179775280899	49.38366104868914	0.04520823943132114	0.0	0.09550561797752809	0.02762172284644195	0.05056179775280899	49.383426966292134	0.04520838392662793	2846043798	150	0.0	0.09550561797752809	0.02762172284644195	0.05056179775280899	49.38389513108614	0.04520809846029012	12	COMPLETE
13	0.08426966292134831	2020-03-16 13:44:40.324328	2020-03-16 13:44:53.868773	128	256	2	0.0016524668324394843	256	0.001627821880950898	1.0369831299608092	0.0	0.08426966292134831	0.011704119850187267	0.02949438202247191	50.090823970037455	0.03921945251945192	0.0	0.08426966292134831	0.011704119850187267	0.02949438202247191	50.090823970037455	0.03921945251945192	1461539136	150	0.0	0.08426966292134831	0.011704119850187267	0.02949438202247191	50.090823970037455	0.03921945251945192	13	COMPLETE
14	0.09410112359550561	2020-03-16 13:44:53.895400	2020-03-16 13:45:10.909531	128	64	2	0.029402849131024873	256	0.07213182997796207	1.0080237861806423	0.0	0.09410112359550561	0.025280898876404494	0.04681647940074907	48.66573033707865	0.0440218495695524	0.0	0.09410112359550561	0.025280898876404494	0.04681647940074907	48.66573033707865	0.0440218495695524	2336176399	200	0.0	0.09410112359550561	0.025280898876404494	0.04681647940074907	48.66573033707865	0.0440218495695524	14	COMPLETE
15	0.08895131086142322	2020-03-16 13:45:10.936725	2020-03-16 13:45:23.618747	64	256	1	0.01577715697044355	256	0.09724798688922441	1.0223315571319689	0.0	0.08895131086142322	0.018726591760299626	0.039794007490636704	49.361657303370784	0.04213350603382085	0.0	0.08895131086142322	0.018726591760299626	0.039794007490636704	49.36142322097378	0.042133549661143	3770105333	150	0.0	0.08895131086142322	0.018726591760299626	0.039794007490636704	49.36189138576779	0.0421334629960571	15	COMPLETE
16	0.0997191011235955	2020-03-16 13:45:23.646632	2020-03-16 13:45:42.313358	128	256	2	0.0011556813722928545	128	0.3258579541985501	1.0136813576200676	0.0	0.0997191011235955	0.023876404494382022	0.04681647940074907	48.89676966292135	0.04514722707469279	0.0	0.0997191011235955	0.023876404494382022	0.04681647940074907	48.89653558052434	0.04514732358361755	1079202477	150	0.0	0.0997191011235955	0.023876404494382022	0.04681647940074907	48.89700374531835	0.045147132495946526	16	COMPLETE
17	0.10018726591760299	2020-03-16 13:45:42.334856	2020-03-16 13:45:53.435172	64	256	1	0.0018106417871918102	512	0.6900868719794535	0.9961256903285781	0.0	0.10018726591760299	0.020599250936329586	0.04073033707865169	48.09784644194757	0.04485591254741529	0.0	0.10018726591760299	0.020599250936329586	0.04073033707865169	48.09784644194757	0.04485591254741529	296877513	150	0.0	0.10018726591760299	0.020599250936329586	0.04073033707865169	48.09784644194757	0.04485591254741529	17	COMPLETE
18	0.0997191011235955	2020-03-16 13:45:53.461663	2020-03-16 13:46:05.385578	256	128	1	0.02335031631422916	256	0.0016062754948411625	1.0032609066026013	0.0	0.0997191011235955	0.017790262172284643	0.0449438202247191	48.403323970037455	0.044187508308991576	0.0	0.0997191011235955	0.017790262172284643	0.0449438202247191	48.40308988764045	0.044187557121919734	143323923	150	0.0	0.0997191011235955	0.017790262172284643	0.0449438202247191	48.403558052434455	0.04418746019339096	18	COMPLETE
19	0.08614232209737828	2020-03-16 13:46:05.412613	2020-03-16 13:46:19.135947	64	256	1	0.01132644735110116	256	0.025189885006373345	1.0254856480480858	0.0	0.08614232209737828	0.02153558052434457	0.0351123595505618	49.45411985018727	0.04225492801613316	0.0	0.08614232209737828	0.02153558052434457	0.0351123595505618	49.45411985018727	0.04225492801613316	4096294494	150	0.0	0.08614232209737828	0.02153558052434457	0.0351123595505618	49.45411985018727	0.04225492801613316	19	COMPLETE
20	0.09831460674157304	2020-03-16 13:46:19.161738	2020-03-16 13:46:30.984180	256	128	2	0.0011292210640746342	256	0.011364023043793012	1.0132387781651753	0.0	0.09831460674157304	0.020131086142322098	0.04119850187265917	48.90777153558052	0.04345337740692949	0.0	0.09831460674157304	0.020131086142322098	0.04119850187265917	48.90777153558052	0.04345337740692949	339492230	150	0.0	0.09831460674157304	0.020131086142322098	0.04119850187265917	48.90777153558052	0.04345337740692949	20	COMPLETE
21	0.08614232209737828	2020-03-16 13:46:31.011384	2020-03-16 13:46:48.319668	64	64	2	0.004146035597956648	128	0.7970540748432086	1.0516334524350275	0.0	0.08614232209737828	0.02153558052434457	0.042134831460674156	50.75514981273408	0.04223720185747281	0.0	0.08614232209737828	0.02153558052434457	0.042134831460674156	50.75514981273408	0.04223720185747281	690373861	150	0.0	0.08614232209737828	0.02153558052434457	0.042134831460674156	50.75514981273408	0.04223720185747281	21	COMPLETE
22	0.10814606741573034	2020-03-16 13:46:48.347202	2020-03-16 13:47:01.918691	128	256	2	0.0010674570474791306	256	0.3360897134664057	1.0088347821698738	0.0	0.10814606741573034	0.02902621722846442	0.052434456928838954	48.66573033707865	0.04680500518890873	0.0	0.10814606741573034	0.02902621722846442	0.052434456928838954	48.66573033707865	0.04680500518890873	1087158611	150	0.0	0.10814606741573034	0.02902621722846442	0.052434456928838954	48.66573033707865	0.04680500518890873	22	COMPLETE
23	0.09550561797752809	2020-03-16 13:47:01.944876	2020-03-16 13:47:18.640265	128	256	2	0.005550301240768572	128	0.2456929780920856	1.0051058867670708	0.0	0.09550561797752809	0.020131086142322098	0.042134831460674156	48.47003745318352	0.04415935669415976	0.0	0.09550561797752809	0.020131086142322098	0.042134831460674156	48.47003745318352	0.04415935669415976	549828200	150	0.0	0.09550561797752809	0.020131086142322098	0.042134831460674156	48.47003745318352	0.04415935669415976	23	COMPLETE
24	0.08333333333333333	2020-03-16 13:47:18.665229	2020-03-16 13:47:28.692402	64	64	2	0.01838201271311307	512	0.5824960600909996	1.01887146532117	0.0	0.08333333333333333	0.018726591760299626	0.035580524344569285	49.16011235955056	0.041531551888945174	0.0	0.08333333333333333	0.018726591760299626	0.035580524344569285	49.16011235955056	0.041531551888945174	3899533519	150	0.0	0.08333333333333333	0.018726591760299626	0.035580524344569285	49.16011235955056	0.041531551888945174	24	COMPLETE
25	0.11142322097378277	2020-03-16 13:47:28.719360	2020-03-16 13:47:40.628944	256	64	1	0.017509474132322938	256	0.028610858070633537	1.0172887304780327	0.0	0.11142322097378277	0.025280898876404494	0.05102996254681648	49.085205992509366	0.047037435367471375	0.0	0.11142322097378277	0.025280898876404494	0.05102996254681648	49.085205992509366	0.047037435367471375	3254223739	150	0.0	0.11142322097378277	0.025280898876404494	0.05102996254681648	49.085205992509366	0.047037435367471375	25	COMPLETE
26	0.10580524344569288	2020-03-16 13:47:40.655724	2020-03-16 13:47:57.731316	64	128	1	0.07584941251677235	256	0.0010580696969931188	0.9950622822095253	0.0	0.10580524344569288	0.025280898876404494	0.04400749063670412	47.97846441947566	0.046285687490165636	0.0	0.10580524344569288	0.025280898876404494	0.04400749063670412	47.97846441947566	0.046285687490165636	2031594406	200	0.0	0.10580524344569288	0.025280898876404494	0.04400749063670412	47.97846441947566	0.046285687490165636	26	COMPLETE
27	0.09784644194756555	2020-03-16 13:47:57.772433	2020-03-16 13:48:09.492084	128	128	1	0.05839645386244093	256	0.0497775786183838	0.9913016275052776	0.0	0.09784644194756555	0.017790262172284643	0.040262172284644196	47.84691011235955	0.04324810141288386	0.0	0.09784644194756555	0.017790262172284643	0.040262172284644196	47.84691011235955	0.04324810141288386	945242515	150	0.0	0.09784644194756555	0.017790262172284643	0.040262172284644196	47.84691011235955	0.04324810141288386	27	COMPLETE
28	0.10908239700374532	2020-03-16 13:48:09.519086	2020-03-16 13:48:20.642589	64	64	2	0.010077643065910042	256	0.4184869058580454	1.0084201142013993	0.0	0.10908239700374532	0.019662921348314606	0.050093632958801496	48.642322097378276	0.04522834078838472	0.0	0.10908239700374532	0.019662921348314606	0.050093632958801496	48.642322097378276	0.04522834078838472	422886758	150	0.0	0.10908239700374532	0.019662921348314606	0.050093632958801496	48.642322097378276	0.04522834078838472	28	COMPLETE
29	0.09737827715355805	2020-03-16 13:48:20.667684	2020-03-16 13:48:52.467646	256	256	1	0.05171995166927366	256	0.26047436772161936	0.9925907554753711	0.0	0.09737827715355805	0.013108614232209739	0.03417602996254682	47.93539325842696	0.04263609264420887	0.0	0.09737827715355805	0.013108614232209739	0.03417602996254682	47.93539325842696	0.04263609264420887	2154925090	300	0.0	0.09737827715355805	0.013108614232209739	0.03417602996254682	47.93539325842696	0.04263609264420887	29	COMPLETE
30	0.09035580524344569	2020-03-16 13:48:52.494940	2020-03-16 13:49:08.306283	256	128	1	0.003514190938324123	128	0.15595193848208722	1.00726996862926	0.0	0.09035580524344569	0.015917602996254682	0.03698501872659176	48.66713483146067	0.042266235889893006	0.0	0.09035580524344569	0.015917602996254682	0.03698501872659176	48.66713483146067	0.042266235889893006	3729837220	150	0.0	0.09035580524344569	0.015917602996254682	0.03698501872659176	48.66713483146067	0.042266235889893006	30	COMPLETE
31	0.09363295880149813	2020-03-16 13:49:08.331726	2020-03-16 13:49:19.396079	64	64	2	0.0020268781753782963	256	0.0032992681220542653	1.0025412950521746	0.0	0.09363295880149813	0.020599250936329586	0.039794007490636704	48.359082397003746	0.043046344857179106	0.0	0.09363295880149813	0.020599250936329586	0.039794007490636704	48.359082397003746	0.043046344857179106	84712100	150	0.0	0.09363295880149813	0.020599250936329586	0.039794007490636704	48.359082397003746	0.043046344857179106	31	COMPLETE
32	0.08895131086142322	2020-03-16 13:49:19.423308	2020-03-16 13:49:29.300889	64	128	2	0.05816400199483622	512	0.0010947003647711457	1.0336102366164912	0.0	0.08895131086142322	0.02200374531835206	0.04307116104868914	49.879681647940075	0.04323130464621386	0.0	0.08895131086142322	0.02200374531835206	0.04307116104868914	49.879681647940075	0.04323130464621386	84082698	150	0.0	0.08895131086142322	0.02200374531835206	0.04307116104868914	49.879681647940075	0.04323130464621386	32	COMPLETE
33	0.0847378277153558	2020-03-16 13:49:29.322284	2020-03-16 13:49:45.931793	64	256	2	0.048153614428641786	128	0.8570355254808587	1.0041512509019634	0.0	0.0847378277153558	0.018726591760299626	0.037921348314606744	48.43211610486891	0.04257793903799576	0.0	0.0847378277153558	0.018726591760299626	0.037921348314606744	48.43211610486891	0.04257793903799576	2061080253	150	0.0	0.0847378277153558	0.018726591760299626	0.037921348314606744	48.43211610486891	0.04257793903799576	33	COMPLETE
34	0.09363295880149813	2020-03-16 13:49:45.958367	2020-03-16 13:50:05.581855	256	256	2	0.0787576813113821	256	0.16366094011238427	1.0136175755802053	0.0	0.09363295880149813	0.02294007490636704	0.042134831460674156	48.960205992509366	0.04346879939820726	0.0	0.09363295880149813	0.02294007490636704	0.042134831460674156	48.960205992509366	0.04346879939820726	1260406805	200	0.0	0.09363295880149813	0.02294007490636704	0.042134831460674156	48.960205992509366	0.04346879939820726	34	COMPLETE
35	0.10065543071161048	2020-03-16 13:50:05.608507	2020-03-16 13:50:18.016153	128	64	2	0.0035672411803397675	256	0.0017229920543796336	1.0074178891776178	0.0	0.10065543071161048	0.021067415730337078	0.042134831460674156	48.62897940074907	0.04383046936124879	0.0	0.10065543071161048	0.021067415730337078	0.042134831460674156	48.62874531835206	0.04383051420461987	1536969381	150	0.0	0.10065543071161048	0.021067415730337078	0.042134831460674156	48.62921348314607	0.043830425132170475	35	COMPLETE
36	0.11142322097378277	2020-03-16 13:50:18.040366	2020-03-16 13:50:34.747679	64	256	1	0.0011436088350059014	128	0.014302652713909434	0.9920807250527742	0.0	0.11142322097378277	0.02247191011235955	0.048220973782771535	47.872191011235955	0.046551961823627586	0.0	0.11142322097378277	0.02247191011235955	0.048220973782771535	47.872191011235955	0.046551961823627586	3254317109	150	0.0	0.11142322097378277	0.02247191011235955	0.048220973782771535	47.872191011235955	0.046551961823627586	36	COMPLETE
37	0.10205992509363296	2020-03-16 13:50:34.844443	2020-03-16 13:50:49.874062	128	128	1	0.002375431777651053	128	0.00575005861587467	1.0209661001524424	0.0	0.10205992509363296	0.020599250936329586	0.04400749063670412	49.30898876404494	0.04436107099914357	0.0	0.10205992509363296	0.020599250936329586	0.04400749063670412	49.30898876404494	0.04436107099914357	2102218082	150	0.0	0.10205992509363296	0.020599250936329586	0.04400749063670412	49.30898876404494	0.04436107099914357	37	COMPLETE
38	0.08848314606741572	2020-03-16 13:50:49.895373	2020-03-16 13:51:02.528720	64	64	2	0.00666402020229927	256	0.0011228849039639395	1.02663356334857	0.0	0.08848314606741572	0.018258426966292134	0.03838951310861423	49.59878277153558	0.04162254339988472	0.0	0.08848314606741572	0.018258426966292134	0.03838951310861423	49.59878277153558	0.04162254339988472	2462475126	150	0.0	0.08848314606741572	0.018258426966292134	0.03838951310861423	49.59878277153558	0.04162254339988472	38	COMPLETE
39	0.09550561797752809	2020-03-16 13:51:02.555864	2020-03-16 13:51:21.182296	256	64	1	0.0023276854555549227	128	0.043017175181375385	1.003181981897742	0.0	0.09550561797752809	0.02294007490636704	0.0449438202247191	48.41526217228464	0.04486610909354022	0.0	0.09550561797752809	0.02294007490636704	0.0449438202247191	48.41526217228464	0.04486610909354022	3377579771	150	0.0	0.09550561797752809	0.02294007490636704	0.0449438202247191	48.41526217228464	0.04486610909354022	39	COMPLETE
40	0.10252808988764045	2020-03-16 13:51:21.206652	2020-03-16 13:52:02.861602	128	64	2	0.049231650475555874	128	0.1282718084240699	0.9818475162244161	0.0	0.10252808988764045	0.02200374531835206	0.042134831460674156	47.39934456928839	0.04589711894078635	0.0	0.10252808988764045	0.02200374531835206	0.042134831460674156	47.39934456928839	0.04589711894078635	3382287036	300	0.0	0.10252808988764045	0.02200374531835206	0.042134831460674156	47.39934456928839	0.04589711894078635	40	COMPLETE
41	0.10065543071161048	2020-03-16 13:52:02.887328	2020-03-16 13:52:13.694366	256	128	1	0.008559913427119398	512	0.0023209170352310035	1.0144500958223999	0.0	0.10065543071161048	0.02247191011235955	0.04400749063670412	48.911048689138575	0.04448020960097307	0.0	0.10065543071161048	0.02247191011235955	0.04400749063670412	48.911048689138575	0.04448020960097307	2267859888	150	0.0	0.10065543071161048	0.02247191011235955	0.04400749063670412	48.911048689138575	0.04448020960097307	41	COMPLETE
42	0.07724719101123595	2020-03-16 13:52:13.720947	2020-03-16 13:52:25.094645	128	256	2	0.003134483961137132	512	0.017422365482020835	1.0236467828848557	0.0	0.07724719101123595	0.01638576779026217	0.03464419475655431	49.39466292134831	0.04027007642179512	0.0	0.07724719101123595	0.01638576779026217	0.03464419475655431	49.39466292134831	0.04027007642179512	618302589	150	0.0	0.07724719101123595	0.01638576779026217	0.03464419475655431	49.39466292134831	0.04027007642179512	42	COMPLETE
43	0.08941947565543071	2020-03-16 13:52:25.120882	2020-03-16 13:52:37.485463	128	128	1	0.006578654922408445	256	0.010188644700220784	1.0108890654658724	0.0	0.08941947565543071	0.017790262172284643	0.040262172284644196	48.787921348314605	0.04265966435270117	0.0	0.08941947565543071	0.017790262172284643	0.040262172284644196	48.787921348314605	0.04265966435270117	2939966465	150	0.0	0.08941947565543071	0.017790262172284643	0.040262172284644196	48.787921348314605	0.04265966435270117	43	COMPLETE
44	0.09082397003745318	2020-03-16 13:52:37.512804	2020-03-16 13:52:50.133884	128	256	2	0.023466249566588472	256	0.002491935072528181	0.9952732221387355	0.0	0.09082397003745318	0.019194756554307114	0.041666666666666664	48.02715355805243	0.04348834536072841	0.0	0.09082397003745318	0.019194756554307114	0.041666666666666664	48.02715355805243	0.04348834536072841	2566508449	150	0.0	0.09082397003745318	0.019194756554307114	0.041666666666666664	48.02715355805243	0.04348834536072841	44	COMPLETE
45	0.09129213483146068	2020-03-16 13:52:50.160162	2020-03-16 13:53:00.369074	128	128	1	0.05132909458783003	512	0.0010958655053566206	0.9884447353640885	0.0	0.09129213483146068	0.017322097378277154	0.03604868913857678	47.699438202247194	0.042595126410500284	0.0	0.09129213483146068	0.017322097378277154	0.03604868913857678	47.699438202247194	0.042595126410500284	2520704490	150	0.0	0.09129213483146068	0.017322097378277154	0.03604868913857678	47.699438202247194	0.042595126410500284	45	COMPLETE
46	0.08895131086142322	2020-03-16 13:53:00.406607	2020-03-16 13:53:16.841208	256	64	2	0.0010481359886613736	128	0.9500726447986448	1.0204736850388376	0.0	0.08895131086142322	0.018258426966292134	0.035580524344569285	49.25234082397004	0.041298207184677735	0.0	0.08895131086142322	0.018258426966292134	0.035580524344569285	49.25234082397004	0.041298207184677735	3208308037	150	0.0	0.08895131086142322	0.018258426966292134	0.035580524344569285	49.25234082397004	0.041298207184677735	46	COMPLETE
47	0.09035580524344569	2020-03-16 13:53:16.868576	2020-03-16 13:53:29.122959	64	128	1	0.009029607496912596	256	0.0014312021837755407	1.0156549356706888	0.0	0.09035580524344569	0.0149812734082397	0.03604868913857678	49.02013108614232	0.041827605968009995	0.0	0.09035580524344569	0.0149812734082397	0.03604868913857678	49.02013108614232	0.041827605968009995	1329708282	150	0.0	0.09035580524344569	0.0149812734082397	0.03604868913857678	49.02013108614232	0.041827605968009995	47	COMPLETE
48	0.0997191011235955	2020-03-16 13:53:29.149813	2020-03-16 13:53:42.248462	64	128	1	0.0020961368086644307	256	0.06805870132428837	0.9795945436948359	0.0	0.0997191011235955	0.02247191011235955	0.04728464419475655	47.24859550561798	0.04556070676491361	0.0	0.0997191011235955	0.02247191011235955	0.04728464419475655	47.24859550561798	0.04556070676491361	3321678232	150	0.0	0.0997191011235955	0.02247191011235955	0.04728464419475655	47.24859550561798	0.04556070676491361	48	COMPLETE
49	0.09316479400749064	2020-03-16 13:53:42.272031	2020-03-16 13:53:54.355690	256	64	2	0.013055087893492918	256	0.044932127599096955	0.9866754598915577	0.0	0.09316479400749064	0.020131086142322098	0.03885767790262172	47.65308988764045	0.04407543099224716	0.0	0.09316479400749064	0.020131086142322098	0.03885767790262172	47.65308988764045	0.04407543099224716	962024152	150	0.0	0.09316479400749064	0.020131086142322098	0.03885767790262172	47.65308988764045	0.04407543099224716	49	COMPLETE
50	0.0945692883895131	2020-03-16 13:53:54.383040	2020-03-16 13:54:04.877183	256	128	2	0.04790221166982184	512	0.027235056904985733	1.0064008486202538	0.0	0.0945692883895131	0.01544943820224719	0.03838951310861423	48.60440074906367	0.042275267177889715	0.0	0.0945692883895131	0.01544943820224719	0.03838951310861423	48.60440074906367	0.042275267177889715	709750416	150	0.0	0.0945692883895131	0.01544943820224719	0.03838951310861423	48.60440074906367	0.042275267177889715	50	COMPLETE
51	0.0950374531835206	2020-03-16 13:54:04.904398	2020-03-16 13:54:20.198705	256	64	2	0.0014400785207232354	128	0.008133439401271847	0.9967920286162348	0.0	0.0950374531835206	0.020131086142322098	0.03885767790262172	48.0936329588015	0.04362250063603701	0.0	0.0950374531835206	0.020131086142322098	0.03885767790262172	48.0936329588015	0.04362250063603701	2840338491	150	0.0	0.0950374531835206	0.020131086142322098	0.03885767790262172	48.0936329588015	0.04362250063603701	51	COMPLETE
52	0.11142322097378277	2020-03-16 13:54:20.226287	2020-03-16 13:54:53.797648	256	128	2	0.04358835525903658	256	0.006493756803415985	0.9705260484270082	0.0	0.11142322097378277	0.020599250936329586	0.04353932584269663	46.826544943820224	0.04612579750383438	0.0	0.11142322097378277	0.020599250936329586	0.04353932584269663	46.826310861423224	0.04612616469190811	1556032635	350	0.0	0.11142322097378277	0.020599250936329586	0.04353932584269663	46.82677902621723	0.04612544443837887	52	COMPLETE
53	0.0847378277153558	2020-03-16 13:54:53.825369	2020-03-16 13:55:08.872495	64	128	2	0.0038395866476776674	128	0.007038358547036534	1.0153247912323682	0.0	0.0847378277153558	0.012172284644194757	0.03089887640449438	49.0060861423221	0.040256701282117016	0.0	0.0847378277153558	0.012172284644194757	0.03089887640449438	49.0060861423221	0.040256701282117016	309034837	150	0.0	0.0847378277153558	0.012172284644194757	0.03089887640449438	49.0060861423221	0.040256701282117016	53	COMPLETE
54	0.09737827715355805	2020-03-16 13:55:08.893837	2020-03-16 13:55:22.193820	128	64	1	0.004385698475363229	256	0.39386820925972843	1.0095959929697047	0.0	0.09737827715355805	0.025280898876404494	0.04541198501872659	48.65285580524345	0.04573020131959645	0.0	0.09737827715355805	0.025280898876404494	0.04541198501872659	48.65262172284644	0.04573041306305824	3896331684	150	0.0	0.09737827715355805	0.025280898876404494	0.04541198501872659	48.65308988764045	0.045729995803883546	54	COMPLETE
