number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
					loss.margin	model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	regularizer.weight	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101	451	501	551	601	651	801	851	1701	1751
0	TrialState.COMPLETE	0.257132739781465	2020-01-07 15:24:18.620768	2020-01-07 17:10:43.492152	4.760692816371074	150.0	41.0	0.005372451934681355	0.04360877620253724	1200.0	0.18811884393426198	0.07447642654795629	0.257132739781465	0.14649939295831646	0.1905099150141643	3813.429418757588	0.1347444245577708	0.07447642654795629	0.257132739781465	0.14649939295831646	0.1905099150141643	3813.4292922905706	0.13474442458287833	0.07447642654795629	0.257132739781465	0.14649939295831646	0.1905099150141643	3813.4295452246056	0.13474442453268573	0					0.2564034466477809	0.2567961429505339					
1	TrialState.COMPLETE	0.27533733412852246	2020-01-07 17:10:43.493059	2020-01-07 17:52:16.279918	7.600374077759424	50.0	16.0	0.0836736180047357	0.0014828213485485935	900.0	0.308223221733613	0.13230579991054123	0.27533733412852246	0.19992172357238705	0.2321082451170419	6248.425828425526	0.18127883437617442	0.13230579991054123	0.27533733412852246	0.19992172357238705	0.2321082451170419	6248.425693305502	0.18127883447803605	0.13230579991054123	0.27533733412852246	0.19992172357238705	0.2321082451170419	6248.425963545549	0.1812788342745928	1											
2	TrialState.COMPLETE	0.2211241308266804	2020-01-07 17:52:16.280869	2020-01-07 18:13:06.199272	6.641277215255837	50.0	6.0	0.08091901523791625	0.00044559375733368257	500.0	0.36895306456130295	0.09676796291527169	0.2211241308266804	0.1528779294360031	0.18143188256502704	7479.503066250322	0.13923852461830283	0.09676796291527169	0.2211241308266804	0.1528779294360031	0.18143188256502704	7479.502929436003	0.13923852462958877	0.09676796291527169	0.2211241308266804	0.1528779294360031	0.18143188256502704	7479.503203064641	0.13923852460702496	2											
3	TrialState.COMPLETE	0.24868014421838786	2020-01-07 18:13:06.200857	2020-01-07 20:19:19.051313	8.08968181347359	450.0	6.0	0.004222476711806138	0.017719111299993196	500.0	0.43407823044838983	0.14515194437290754	0.24868014421838786	0.19612734998712336	0.21851661086788565	8799.774868014421	0.18126925057914656	0.14515194437290754	0.24868014421838786	0.19612734998712336	0.21851661086788565	8799.774739248003	0.1812692510263833	0.14515194437290754	0.24868014421838786	0.19612734998712336	0.21851661086788565	8799.77499678084	0.181269250135033	3											
4	TrialState.COMPLETE	0.3324927264374856	2020-01-07 20:19:19.052239	2020-01-07 21:35:48.443375	4.843893482245871	50.0	11.0	0.0050151626837328074	0.00010079311109576388	2000.0	0.30542229779204016	0.17349839215986526	0.3324927264374856	0.25238304877115075	0.28741577980246535	6191.534771935533	0.22801273060531305	0.17349839215986526	0.3324927264374856	0.25238304877115075	0.28741577980246535	6191.534640341474	0.22801273064997948	0.17349839215986526	0.3324927264374856	0.25238304877115075	0.28741577980246535	6191.534903529592	0.22801273056073199	4										0.33055949008498586	0.33155295876613156
5	TrialState.COMPLETE	0.17130547686496694	2020-01-07 21:35:48.444419	2020-01-07 22:01:27.553493	3.526326668348323	150.0	1.0	0.026595821063438944	0.0011394753365089921	1000.0	0.4526162360283198	0.08353399433427762	0.17130547686496694	0.12245042492917847	0.14220963172804532	9175.555795561851	0.11416799690161518	0.08353399433427762	0.17130547686496694	0.12245042492917847	0.14220963172804532	9175.555630311615	0.11416801465305294	0.08353399433427762	0.17130547686496694	0.12245042492917847	0.14220963172804532	9175.555960812088	0.11416798008300408	5						0.16949498801481805	0.17046489275596924				
6	TrialState.COMPLETE	0.12001525386794508	2020-01-07 22:01:27.555274	2020-01-07 22:31:55.982565	9.676154006350965	50.0	41.0	0.016481115737361506	0.03361820518391465	1900.0	0.16110740369367507	0.020960448899542385	0.12001525386794508	0.0520674438875572	0.07583351492699934	3265.724422532142	0.055559493647816816	0.020960448899542385	0.12001525386794508	0.0520674438875572	0.07583351492699934	3265.7242999564173	0.055559499084551725	0.020960448899542385	0.12001525386794508	0.0520674438875572	0.07583351492699934	3265.7245451078666	0.055559488343092135	6				0.1186904455318053	0.11940805004721436						
7	TrialState.COMPLETE	0.2819434608120869	2020-01-07 22:31:55.984118	2020-01-07 22:56:05.331793	3.4608161905993735	50.0	21.0	0.004540960567450775	0.009276628847450239	1600.0	0.23320921011915707	0.09428116147308782	0.2819434608120869	0.1716389282341832	0.21678765344664777	4727.588283463173	0.15550697109083272	0.09429591595845137	0.2819434608120869	0.1716389282341832	0.21678765344664777	4727.588158050047	0.15551189112372463	0.09428116147308782	0.2819434608120869	0.1716389282341832	0.21678765344664777	4727.588408876299	0.1555045101542497	7			0.28153328611898015	0.28175701776976564							
8	TrialState.COMPLETE	0.000708215297450425	2020-01-07 22:56:05.333325	2020-01-07 23:22:08.810480	4.274274033356195	450.0	6.0	0.0010914495214494192	0.0008356101313079481	600.0	0.9087630540932545	0.00017705382436260624	0.000708215297450425	0.0004426345609065156	0.0004426345609065156	18423.52142351275	0.0006647531953915254	0.00017705382436260624	0.000708215297450425	0.0004426345609065156	0.0004426345609065156	18423.5210694051	0.0006647531986807306	0.00017705382436260624	0.000708215297450425	0.0004426345609065156	0.0004426345609065156	18423.521777620397	0.0006647531921029593	8	0.00017705382436260624	0.0005311614730878187									
9	TrialState.COMPLETE	0.3056795787658579	2020-01-07 23:22:08.812025	2020-01-08 08:13:43.300324	3.642250793413444	250.0	46.0	0.0060954107561046085	0.0007694840063205828	1100.0	0.3581953244535372	0.17577595763025003	0.3056795787658579	0.2415783963542308	0.2696529745042493	7261.282547111713	0.22116356143608717	0.17577595763025003	0.3056795787658579	0.2415783963542308	0.2696529745042493	7261.282393151866	0.22116377584157731	0.17577595763025003	0.3056795787658579	0.2415783963542308	0.2696529745042493	7261.282701071561	0.22116338980311467	9											
10	TrialState.COMPLETE	0.29297579191346895	2020-01-08 08:13:43.301185	2020-01-08 09:26:16.256031	5.137172268332008	250.0	11.0	0.06639388627244325	0.001775031511604177	500.0	0.39187804143744137	0.17703772856039146	0.29297579191346895	0.2334696111254185	0.25862734998712333	7944.258281290239	0.21714334976732816	0.17703772856039146	0.29297579191346895	0.2334696111254185	0.25862734998712333	7944.258176667525	0.21714334976904823	0.17703772856039146	0.29297579191346895	0.2334696111254185	0.25862734998712333	7944.258385912954	0.21714334976560845	10											
11	TrialState.COMPLETE	0.26743299193724124	2020-01-08 09:26:16.257565	2020-01-08 13:05:38.429993	7.231458271971633	250.0	36.0	0.002047068365332171	0.0005432237339427225	600.0	0.4750575895771109	0.19180376988450643	0.26743299193724124	0.23262148616256265	0.24760296360862932	9630.123331608194	0.2192726651347048	0.19180376988450643	0.26743299193724124	0.23262148616256265	0.24760296360862932	9630.123134125082	0.21927266514364924	0.19180376988450643	0.26743299193724124	0.23262148616256265	0.24760296360862932	9630.123529091305	0.21927266512576615	11											
12	TrialState.COMPLETE	0.2767444461010884	2020-01-08 13:05:38.432082	2020-01-08 15:46:20.542798	9.499253833057075	250.0	16.0	0.016370949441660336	0.008981672611551552	1500.0	0.33890580116463564	0.14798904130013418	0.2767444461010884	0.2114861338899657	0.23928358431489488	6870.421900626211	0.19301553296414842	0.14798904130013418	0.2767444461010884	0.2114861338899657	0.23928358431489488	6870.421732891009	0.19301553655412804	0.14798904130013418	0.2767444461010884	0.2114861338899657	0.23928358431489488	6870.422068361413	0.19301552947006137	12								0.27534994167638727	0.27608593012275734		
