number	state	value	datetime_start	datetime_complete	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.02415801070192005	2020-01-02 13:02:50.106317	2020-01-02 13:26:43.503416	150.0	51.0	0.02044954533853984	600.0	0.6665836418356756	0.012098677998111425	0.02415801070192005	0.01648567831287378	0.01900377714825307	13513.212543279824	0.016521070619263858	0.012098677998111425	0.02415801070192005	0.01648567831287378	0.01900377714825307	13513.21077274158	0.016521070634000067	0.012098677998111425	0.02415801070192005	0.01648567831287378	0.01900377714825307	13513.214313818067	0.01652107060453111	9						0.022511129097531363	0.0234375							
10	TrialState.COMPLETE	0.4085980709564279	2020-01-02 13:26:43.504803	2020-01-02 15:09:02.897993	450.0	61.0	0.0016054515161429083	1000.0	0.4375792667137438	0.13469580466747605	0.4085980709564279	0.2988584243895859	0.3536860920005396	8870.34194152165	0.23327033476264789	0.13469580466747605	0.4085980709564279	0.2988584243895859	0.3536860920005396	8870.340971941185	0.2332703347794869	0.13469580466747605	0.4085980709564279	0.2988584243895859	0.3536860920005396	8870.342911102118	0.23327033474581518	10														
11	TrialState.COMPLETE	0.018944759206798868	2020-01-02 15:09:02.899095	2020-01-02 15:18:31.256573	450.0	1.0	0.04159125429388189	700.0	0.9089360225008111	0.01075601983002833	0.018944759206798868	0.01504957507082153	0.01668732294617564	18426.856387216714	0.014053247413174978	0.01075601983002833	0.018944759206798868	0.01504957507082153	0.01668732294617564	18426.856276558072	0.0140532474152165	0.01075601983002833	0.018944759206798868	0.01504957507082153	0.01668732294617564	18426.856497875353	0.014053247411133835	11	0.018767705382436262	0.018885741265344664												
12	TrialState.COMPLETE	0.0018148016997167138	2020-01-02 15:18:31.257956	2020-01-02 15:27:01.440930	250.0	11.0	0.06671271495473088	600.0	0.9162410360218511	0.0008410056657223796	0.0018148016997167138	0.0012393767705382436	0.0014606940509915014	18574.653749114732	0.001388882398219315	0.0008410056657223796	0.0018148016997167138	0.0012393767705382436	0.0014606940509915014	18574.652487606232	0.0013888824021716032	0.0008410056657223796	0.0018148016997167138	0.0012393767705382436	0.0014606940509915014	18574.655010623228	0.001388882394267373	12	0.0018590651558073655	0.0018295561850802645												
13	TrialState.COMPLETE	0.02492373066027457	2020-01-02 15:27:01.442325	2020-01-02 16:20:52.376481	450.0	51.0	0.01923895446320876	700.0	0.6717532497956896	0.009261276966659402	0.02492373066027457	0.01683373283939856	0.019952604053170626	13618.212137720637	0.015331210656336944	0.009261276966659402	0.02492373066027457	0.01683373283939856	0.019952604053170626	13618.210476138593	0.015331210669746607	0.009261276966659402	0.02492373066027457	0.01683373283939856	0.019952604053170626	13618.21379930268	0.015331210642931414	13										0.0226628895184136	0.02388751180358829			
14	TrialState.COMPLETE	0.34469584016698973	2020-01-02 16:20:52.377561	2020-01-02 17:31:21.765191	250.0	61.0	0.003919493933251413	900.0	0.44493667760154365	0.11693939168033397	0.34469584016698973	0.22695504696585656	0.28121738482182795	9019.350123937676	0.19203907016680466	0.11693939168033397	0.34469584016698973	0.22695504696585656	0.28121738482182795	9019.347920083495	0.1920390702750038	0.11693939168033397	0.34469584016698973	0.22695504696585656	0.28121738482182795	9019.35232779186	0.19203907005882132	14														
15	TrialState.COMPLETE	0.25208038243626063	2020-01-02 17:31:21.766612	2020-01-02 17:39:32.795526	350.0	1.0	0.005364895655510176	500.0	0.44282972251031444	0.17218484419263455	0.25208038243626063	0.2202106940509915	0.23526026912181303	8976.871481055241	0.20237145298931009	0.17218484419263455	0.25208038243626063	0.2202106940509915	0.23526026912181303	8976.871326133145	0.20237145299439088	0.17218484419263455	0.25208038243626063	0.2202106940509915	0.23526026912181303	8976.871635977337	0.202371452984231	15	0.2665545325779037	0.25690509915014165												
16	TrialState.COMPLETE	0.11396818478971453	2020-01-02 17:39:32.797244	2020-01-02 18:18:38.216100	50.0	41.0	0.01228645517200189	800.0	0.39379302791204107	0.04875789932447156	0.11396818478971453	0.07444432338200044	0.0893032251035084	7982.838649487906	0.07170587614255375	0.04875789932447156	0.11396818478971453	0.07444432338200044	0.0893032251035084	7982.836238831989	0.07170587617867152	0.04875789932447156	0.11396818478971453	0.07444432338200044	0.0893032251035084	7982.841060143822	0.07170587610645668	16										0.1119302086015967	0.11303411237016053			
17	TrialState.COMPLETE	0.350147234232891	2020-01-02 18:18:38.217143	2020-01-02 19:28:42.065319	250.0	61.0	0.003726511544447401	900.0	0.4432035266680718	0.11975361562546594	0.350147234232891	0.23326375428656626	0.286687416132399	8984.175702624125	0.1960323780164614	0.11975361562546594	0.350147234232891	0.23326375428656626	0.286687416132399	8984.173335694051	0.196032378293745	0.11975361562546594	0.350147234232891	0.23326375428656626	0.286687416132399	8984.178069554197	0.19603237774060678	17														
18	TrialState.COMPLETE	0.12992799811142589	2020-01-02 19:28:42.066767	2020-01-02 19:42:36.408350	150.0	1.0	0.011672799129137271	700.0	0.5507967454249488	0.08300873465533522	0.12992799811142589	0.1082093956562795	0.1165899433427762	11166.225551817752	0.10033644433342719	0.08300873465533522	0.12992799811142589	0.1082093956562795	0.1165899433427762	11166.225182955619	0.1003364445139466	0.08300873465533522	0.12992799811142589	0.1082093956562795	0.1165899433427762	11166.225920679886	0.10033644415343954	18			0.13389695467422097	0.1315155807365439										
19	TrialState.COMPLETE	0.00141643059490085	2020-01-02 19:42:36.409852	2020-01-02 19:51:54.708146	450.0	11.0	0.08159106524852404	800.0	0.929450923816961	0.0002655807365439094	0.00141643059490085	0.000398371104815864	0.0005311614730878187	18842.19068696884	0.0007570838836508974	0.0002655807365439094	0.00141643059490085	0.000398371104815864	0.0005311614730878187	18842.189359065156	0.0007570838886832758	0.0002655807365439094	0.00141643059490085	0.000398371104815864	0.0005311614730878187	18842.192014872522	0.0007570838786193164	19	0.0012393767705382436	0.0013574126534466478												
20	TrialState.COMPLETE	0.350519357884797	2020-01-02 19:51:54.709640	2020-01-02 21:02:27.310902	450.0	81.0	0.003544595454538013	700.0	0.4197610458775822	0.15946647780925402	0.350519357884797	0.2563857412653447	0.29955146364494806	8509.104975212465	0.2245958475594981	0.15946647780925402	0.350519357884797	0.2563857412653447	0.29955146364494806	8509.102384324835	0.22459584770506666	0.15946647780925402	0.350519357884797	0.2563857412653447	0.29955146364494806	8509.107566100094	0.22459584741430652	20														
21	TrialState.COMPLETE	0.37606232294617564	2020-01-02 21:02:27.314409	2020-01-02 21:47:18.457833	150.0	71.0	0.0026771786402058303	600.0	0.4548711857209968	0.12723360209195902	0.37606232294617564	0.2708106341250817	0.3236407714098932	9220.83571448028	0.21500515591475822	0.12723360209195902	0.37606232294617564	0.2708106341250817	0.3236407714098932	9220.833841795598	0.21500515593255123	0.12723360209195902	0.37606232294617564	0.2708106341250817	0.3236407714098932	9220.83758716496	0.21500515589697047	21														
22	TrialState.COMPLETE	0.3671168892486173	2020-01-02 21:47:18.459422	2020-01-02 23:07:23.141976	250.0	51.0	0.003708307807032866	1000.0	0.42873065212821015	0.1387258869553487	0.3671168892486173	0.2566184405773641	0.309127546202617	8690.779230743288	0.21585081521827915	0.1387258869553487	0.3671168892486173	0.2566184405773641	0.309127546202617	8690.776768852016	0.2158508152871046	0.1387258869553487	0.3671168892486173	0.2566184405773641	0.309127546202617	8690.78169263456	0.21585081514956128	22														
23	TrialState.COMPLETE	0.4085896398219344	2020-01-02 23:07:23.143169	2020-01-03 00:25:54.029632	150.0	61.0	0.001609352434366457	1000.0	0.44305392700304697	0.1416009038176177	0.4085896398219344	0.30534196681505466	0.3570079589909618	8981.360751382706	0.23881693245533103	0.1416009038176177	0.4085896398219344	0.30534196681505466	0.3570079589909618	8981.360001011737	0.23881693320398417	0.1416009038176177	0.4085896398219344	0.30534196681505466	0.3570079589909618	8981.361501753676	0.23881693171611088	23														
24	TrialState.COMPLETE	0.011213408876298394	2020-01-03 00:25:54.030868	2020-01-03 00:41:42.645243	50.0	51.0	0.029706192713065255	1000.0	0.7249271435372513	0.0059313031161473085	0.011213408876298394	0.007701841359773371	0.00908876298394712	14695.976127242682	0.008042293547679213	0.0059313031161473085	0.011213408876298394	0.007701841359773371	0.00908876298394712	14695.974091123702	0.008042293561978659	0.0059313031161473085	0.011213408876298394	0.007701841359773371	0.00908876298394712	14695.978163361662	0.008042293533383833	24			0.0113314447592068	0.011260623229461756										
25	TrialState.COMPLETE	0.34998333611064825	2020-01-03 00:41:42.652718	2020-01-03 01:56:37.171313	250.0	91.0	0.003290386580506352	800.0	0.4539968925398643	0.11733461089818363	0.34998333611064825	0.236241876353941	0.2893267788701883	9203.200232252957	0.19557250628292208	0.11733461089818363	0.34998333611064825	0.236241876353941	0.2893267788701883	9203.197717047158	0.19557250631145265	0.11733461089818363	0.34998333611064825	0.236241876353941	0.2893267788701883	9203.202747458758	0.19557250625441197	25														
26	TrialState.COMPLETE	0.029390934844192633	2020-01-03 01:56:37.172496	2020-01-03 02:26:15.898554	350.0	21.0	0.014601945668896285	500.0	0.702037470027537	0.019520184135977336	0.029390934844192633	0.02416784702549575	0.026336756373937675	14231.95799398017	0.023469085592094298	0.019520184135977336	0.029390934844192633	0.02416784702549575	0.026336756373937675	14231.956732471672	0.023469085602215146	0.019520184135977336	0.029390934844192633	0.02416784702549575	0.026336756373937675	14231.95925548867	0.023469085581976145	26					0.027679414542020775	0.028657426143261836								
27	TrialState.COMPLETE	0.0906515580736544	2020-01-03 02:26:15.899815	2020-01-03 03:19:16.572082	450.0	21.0	0.00886124496345958	500.0	0.48991638184060965	0.052874710275560136	0.0906515580736544	0.06987187741437033	0.0781290239505537	9931.434127929437	0.0668266838220225	0.052874710275560136	0.0906515580736544	0.06987187741437033	0.0781290239505537	9931.431335307752	0.06682668384727374	0.052874710275560136	0.0906515580736544	0.06987187741437033	0.0781290239505537	9931.436920551121	0.06682668379677974	27														
28	TrialState.COMPLETE	0.04402316875758802	2020-01-03 03:19:16.573714	2020-01-03 04:17:15.420834	250.0	81.0	0.018067582060977097	900.0	0.5782450312042472	0.020892351274787536	0.04402316875758802	0.029492108458114123	0.034968130311614734	11722.198287636584	0.029283151950588157	0.020892351274787536	0.04402316875758802	0.029492108458114123	0.034968130311614734	11722.196390631323	0.029283151972557674	0.020892351274787536	0.04402316875758802	0.029492108458114123	0.034968130311614734	11722.200184641846	0.029283151928626606	28											0.04345195939565628	0.043759533667465676		
29	TrialState.COMPLETE	0.4043201133144476	2020-01-03 04:17:15.422476	2020-01-03 05:24:18.690451	250.0	81.0	0.001321606697651877	700.0	0.4551328544748688	0.13801935788479697	0.4043201133144476	0.30164069877242683	0.3532932011331445	9226.260835694051	0.23487929300677754	0.13801935788479697	0.4043201133144476	0.30164069877242683	0.3532932011331445	9226.259832389047	0.23487929303026553	0.13801935788479697	0.4043201133144476	0.30164069877242683	0.3532932011331445	9226.261838999055	0.23487929298330235	29														
30	TrialState.COMPLETE	0.3952515850532848	2020-01-03 05:24:18.691613	2020-01-03 06:53:49.848548	150.0	61.0	0.002465047614317254	1000.0	0.44374904663737796	0.13297585323081074	0.3952515850532848	0.2875607041683529	0.34051665992175906	8995.344002934035	0.2263402965839984	0.13297585323081074	0.3952515850532848	0.2875607041683529	0.34051665992175906	8995.342961688924	0.22634029664146874	0.13297585323081074	0.3952515850532848	0.2875607041683529	0.34051665992175906	8995.345044179145	0.22634029652663842	30														
31	TrialState.COMPLETE	0.056785990213752253	2020-01-03 06:53:49.849959	2020-01-03 07:35:15.115438	150.0	91.0	0.016415803322282704	500.0	0.5544834674712397	0.025849858356940508	0.056785990213752253	0.03813095544681947	0.04503605459696111	11240.57143317023	0.036924158637981146	0.025849858356940508	0.056785990213752253	0.03813095544681947	0.04503605459696111	11240.568374967808	0.03692415875301956	0.025849858356940508	0.056785990213752253	0.03813095544681947	0.04503605459696111	11240.57449137265	0.036924158523197685	31								0.056735914384639596	0.05676345609065156					
32	TrialState.COMPLETE	0.38305004721435315	2020-01-03 07:35:15.116708	2020-01-03 08:35:18.174845	50.0	81.0	0.0034889206250915523	700.0	0.38700967189904484	0.1872993389990557	0.38305004721435315	0.2987960339943343	0.33903446647780927	7845.364713172805	0.2571757569623949	0.1872993389990557	0.38305004721435315	0.2987960339943343	0.33903446647780927	7845.363680358829	0.25717575703121365	0.1872993389990557	0.38305004721435315	0.2987960339943343	0.33903446647780927	7845.36574598678	0.2571757568936896	32														
33	TrialState.COMPLETE	0.003470254957507082	2020-01-03 08:35:18.176418	2020-01-03 08:48:43.911671	50.0	81.0	0.05590362871918362	800.0	0.8152651963815637	0.0016288951841359773	0.003470254957507082	0.0023725212464589234	0.0028328611898017	16526.916678470254	0.002547675234605971	0.0016288951841359773	0.003470254957507082	0.0023725212464589234	0.0028328611898017	16526.91388101983	0.0025476752508297776	0.0016288951841359773	0.003470254957507082	0.0023725212464589234	0.0028328611898017	16526.91947592068	0.002547675218385267	33		0.003068932955618508	0.003319759206798867											
34	TrialState.COMPLETE	0.405126389191545	2020-01-03 08:48:43.913419	2020-01-03 09:56:17.090803	450.0	61.0	0.0011462640029043598	600.0	0.45413991847455715	0.13491501416430596	0.405126389191545	0.30141370668991063	0.35275931575506647	9206.148098714317	0.23310903271805977	0.13491501416430596	0.405126389191545	0.30141370668991063	0.35275931575506647	9206.147240684244	0.23310903289232052	0.13491501416430596	0.405126389191545	0.30141370668991063	0.35275931575506647	9206.14895674439	0.233109032544449	34														
