number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.0013721671388101982	2020-01-04 15:36:54.539179	2020-01-04 15:43:07.935475	7.755357361015505	350.0	1	46.0	0.001240585400388318	500.0	0.9414126543055129	0.000708215297450425	0.0013721671388101982	0.0009295325779036828	0.0011508498583569404	19084.883764164308	0.0011525487913896873	0.000708215297450425	0.0013721671388101982	0.0009295325779036828	0.0011508498583569404	19084.866324362607	0.0011525500393844133	0.000708215297450425	0.0013721671388101982	0.0009295325779036828	0.0011508498583569404	19084.901203966005	0.0011525475474987326	9	0.0009737960339943342	0.0012393767705382436					
10	TrialState.COMPLETE	0.013965120396600566	2020-01-04 15:43:07.937112	2020-01-04 15:57:02.739796	2.865523261412788	150.0	1	41.0	0.07684491824882927	1100.0	0.6156331113506619	0.000708215297450425	0.013965120396600566	0.003961579320113314	0.007037889518413598	12478.06216802408	0.005438814910123159	0.000708215297450425	0.013965120396600566	0.003961579320113314	0.007037889518413598	12478.053757967422	0.005438816137452306	0.000708215297450425	0.013965120396600566	0.003961579320113314	0.007037889518413598	12478.070578080737	0.005438813686820091	10					0.012659348441926345	0.013405503844597329	
11	TrialState.COMPLETE	0.008653505665722379	2020-01-04 15:57:02.740894	2020-01-04 16:09:56.177401	7.355874441793129	150.0	2	6.0	0.006077800691545483	800.0	0.8791277817319654	0.000708215297450425	0.008653505665722379	0.0026558073654390935	0.004138633144475921	17821.598464058072	0.0034444684155860573	0.000708215297450425	0.008653505665722379	0.0026558073654390935	0.004138633144475921	17821.583171033995	0.0034444751931647782	0.000708215297450425	0.008653505665722379	0.0026558073654390935	0.004138633144475921	17821.613757082152	0.003444461793021646	11					0.007229697828139755	0.008043302306758397	
12	TrialState.COMPLETE	0.0011951133144475921	2020-01-04 16:09:56.179656	2020-01-04 16:14:35.927450	4.838711079909276	150.0	1	31.0	0.0011502214083036239	600.0	0.9785754566004298	0.000708215297450425	0.0011951133144475921	0.000708215297450425	0.000708215297450425	19838.872587641643	0.001017323538931276	0.000708215297450425	0.0011951133144475921	0.000708215297450425	0.000708215297450425	19838.862473441928	0.0010173236687462902	0.000708215297450425	0.0011951133144475921	0.000708215297450425	0.000708215297450425	19838.88270184136	0.0010173234091775491	12	0.0011508498583569404	0.0011803588290840415					
13	TrialState.COMPLETE	0.010496762444354513	2020-01-04 16:14:35.929311	2020-01-04 16:25:19.126339	3.9490135291303385	150.0	1	16.0	0.058666483635171865	600.0	0.6565727372899473	0.000708215297450425	0.010496762444354513	0.0028581545932820722	0.005311614730878187	13308.061602084177	0.004337726192463423	0.000708215297450425	0.010496762444354513	0.0028581545932820722	0.005311614730878187	13308.055114326184	0.004337810989054441	0.000708215297450425	0.010496762444354513	0.0028581545932820722	0.005311614730878187	13308.068089842169	0.004337647882108585	13				0.009171388101983003	0.00994452313503305		
14	TrialState.COMPLETE	0.006869688385269122	2020-01-04 16:25:19.127424	2020-01-04 16:34:35.251275	2.030076116166234	350.0	2	46.0	0.04030687607543226	700.0	0.7187569771870783	0.000708215297450425	0.006869688385269122	0.0020538243626062325	0.003895184135977337	14569.343856232295	0.00331973114983012	0.000708215297450425	0.006869688385269122	0.0020538243626062325	0.003895184135977337	14569.322060906516	0.0033197323217935308	0.000708215297450425	0.006869688385269122	0.0020538243626062325	0.003895184135977337	14569.365651558073	0.0033197299794961222	14		0.006846081208687441	0.006860835694050991				
15	TrialState.COMPLETE	0.0015049575070821529	2020-01-04 16:34:35.253611	2020-01-04 16:39:04.687908	6.889502869724647	50.0	2	11.0	0.026728459152186735	1700.0	0.9295854589378825	0.000708215297450425	0.0015049575070821529	0.000796742209631728	0.0010180594900849858	18845.2571042847	0.0013217193009285506	0.000708215297450425	0.0015049575070821529	0.000796742209631728	0.0010180594900849858	18845.24853930595	0.001321719497495492	0.000708215297450425	0.0015049575070821529	0.000796742209631728	0.0010180594900849858	18845.265669263455	0.0013217191045556355	15	0.0008852691218130312	0.0012983947119924457					
16	TrialState.COMPLETE	0.0060198300283286115	2020-01-04 16:39:04.689121	2020-01-04 16:48:00.869887	3.988363956550133	250.0	1	1.0	0.07908472005054919	800.0	0.6805765101648923	0.000708215297450425	0.0060198300283286115	0.001563975448536355	0.0033935316336166197	13794.718602455147	0.002793642628295974	0.000708215297450425	0.0060198300283286115	0.001563975448536355	0.0033935316336166197	13794.71063503305	0.002793643227391685	0.000708215297450425	0.0060198300283286115	0.001563975448536355	0.0033935316336166197	13794.726569877243	0.0027936420305375736	16			0.005223087818696884	0.0057011331444759205			
17	TrialState.COMPLETE	0.0035410764872521247	2020-01-04 16:48:00.871049	2020-01-04 16:51:57.604330	8.374333040678948	50.0	2	1.0	0.06003366085990044	1200.0	0.8712488221387851	0.000708215297450425	0.0035410764872521247	0.0015492209631728046	0.0016820113314447592	17661.7194582153	0.0020348575367009404	0.000708215297450425	0.0035410764872521247	0.0015492209631728046	0.0016820113314447592	17661.710959631728	0.0020348577958298228	0.000708215297450425	0.0035410764872521247	0.0015492209631728046	0.0016820113314447592	17661.727956798866	0.0020348572779137985	17	0.002124645892351275	0.003068932955618508					
18	TrialState.COMPLETE	0.009583038243626062	2020-01-04 16:51:57.605447	2020-01-04 17:13:09.746471	3.258055605952686	450.0	2	41.0	0.0038749351274796457	1000.0	0.85902967180129	0.000708215297450425	0.009583038243626062	0.0028771246458923513	0.00424929178470255	17414.247045414308	0.003698111453642303	0.000708215297450425	0.009583038243626062	0.0028771246458923513	0.00424929178470255	17414.221959100567	0.0036981131306993674	0.000708215297450425	0.009583038243626062	0.0028771246458923513	0.00424929178470255	17414.272131728045	0.0036981097831679656	18					0.0085280925401322	0.009130918656414407	
19	TrialState.COMPLETE	0.007188385269121813	2020-01-04 17:13:09.748040	2020-01-04 17:20:25.993368	2.3008653465148092	250.0	2	11.0	0.07341295439864627	1200.0	0.6773532671374421	0.000708215297450425	0.007188385269121813	0.0029390934844192636	0.004320113314447592	13729.967492917847	0.0035586145198585753	0.000708215297450425	0.007188385269121813	0.0029390934844192636	0.004320113314447592	13729.95116855524	0.003558658870913517	0.000708215297450425	0.007188385269121813	0.0029390934844192636	0.004320113314447592	13729.983817280454	0.003558572226498459	19		0.0073772426817752595	0.007259206798866855				
20	TrialState.COMPLETE	0.0024344900849858357	2020-01-04 17:20:25.994505	2020-01-04 17:24:37.541744	2.8136864923435323	50.0	2	16.0	0.05802135896943979	1100.0	0.8970472625693849	0.000708215297450425	0.0024344900849858357	0.0012393767705382436	0.0015049575070821529	18184.97758055949	0.0016199903295158447	0.000708215297450425	0.0024344900849858357	0.0012393767705382436	0.0015049575070821529	18184.969104107648	0.001619990470706377	0.000708215297450425	0.0024344900849858357	0.0012393767705382436	0.0015049575070821529	18184.98605701133	0.00161999018839684	20	0.0016820113314447592	0.0021836638338054767					
21	TrialState.COMPLETE	0.0009737960339943342	2020-01-04 17:24:37.542883	2020-01-04 17:28:57.221356	5.185842988389393	50.0	2	31.0	0.005362454754188609	1300.0	0.9727458211032519	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000708215297450425	19720.737340651558	0.0009275565992760788	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000708215297450425	19720.728133852692	0.0009275567768276015	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000708215297450425	19720.746547450424	0.0009275564218530032	21	0.0008852691218130312	0.0009442870632672333					
22	TrialState.COMPLETE	0.0010180594900849858	2020-01-04 17:28:57.222644	2020-01-04 17:35:24.460070	8.15761724599404	450.0	1	11.0	0.0012242889458737138	1600.0	0.9320636635340921	0.000708215297450425	0.0010180594900849858	0.000796742209631728	0.0008410056657223796	18895.785344369688	0.0010215730857882502	0.000708215297450425	0.0010180594900849858	0.000796742209631728	0.0008410056657223796	18895.76779390935	0.0010215743898826075	0.000708215297450425	0.0010180594900849858	0.000796742209631728	0.0008410056657223796	18895.802894830027	0.001021571785009287	22	0.000796742209631728	0.0009442870632672333					
23	TrialState.COMPLETE	0.013886078510724403	2020-01-04 17:35:24.461553	2020-01-04 17:49:36.325419	7.689248516131943	350.0	2	21.0	0.008674618867800007	1000.0	0.8156698488993441	0.000708215297450425	0.013886078510724403	0.004451639012545528	0.0077144880615135575	16534.98059995953	0.0053764663509239365	0.000708215297450425	0.013886078510724403	0.004451639012545528	0.0077144880615135575	16534.958898219345	0.005376467505364428	0.000708215297450425	0.013886078510724403	0.004451639012545528	0.0077144880615135575	16535.00230169972	0.0053764652009027905	23				0.01306657223796034	0.013544617563739376		
24	TrialState.COMPLETE	0.000708215297450425	2020-01-04 17:49:36.326340	2020-01-04 17:55:02.725377	6.728821073253099	250.0	2	41.0	0.001086862853752374	800.0	0.9677309962359838	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19619.144962818697	0.0009217471487792085	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19619.123052407933	0.0009217481807105646	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19619.16687322946	0.0009217461184967062	24	0.000708215297450425	0.000708215297450425					
25	TrialState.COMPLETE	0.006787063267233239	2020-01-04 17:55:02.726142	2020-01-04 18:05:08.533508	1.2458071376663586	250.0	2	21.0	0.05936669390970423	1300.0	0.717148729503325	0.000708215297450425	0.006787063267233239	0.0027148253068932956	0.004662417374881964	14536.594738550519	0.00316181067835797	0.000708215297450425	0.006787063267233239	0.0027148253068932956	0.004662417374881964	14536.575572474032	0.0031618143940852373	0.000708215297450425	0.006787063267233239	0.0027148253068932956	0.004662417374881964	14536.613904627007	0.003161806985228684	25			0.006728045325779037	0.0067634560906515585			
26	TrialState.COMPLETE	0.000708215297450425	2020-01-04 18:05:08.534548	2020-01-04 18:09:32.571416	2.663046993263629	250.0	1	1.0	0.00204124779879784	2000.0	0.9812488763867774	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19892.79574628187	0.0008911512280081295	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19892.78364022663	0.0008911513347972331	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19892.80785233711	0.0008911511212531647	26	0.000708215297450425	0.000708215297450425					
27	TrialState.COMPLETE	0.0016377478753541077	2020-01-04 18:09:32.572757	2020-01-04 18:14:36.822871	5.87385669315951	250.0	1	31.0	0.00140348341968802	900.0	0.9358479699481793	0.000708215297450425	0.0016377478753541077	0.0009737960339943342	0.0012393767705382436	18972.530408994335	0.0011869085546201052	0.000708215297450425	0.0016377478753541077	0.0009737960339943342	0.0012393767705382436	18972.517616855523	0.001186909014727691	0.000708215297450425	0.0016377478753541077	0.0009737960339943342	0.0012393767705382436	18972.543201133143	0.0011869080952025498	27	0.0015049575070821529	0.001593484419263456					
28	TrialState.COMPLETE	0.003319759206798867	2020-01-04 18:14:36.823781	2020-01-04 18:19:35.819272	7.292478607833395	250.0	1	16.0	0.004161157176938799	1100.0	0.8964101044945291	0.000708215297450425	0.003319759206798867	0.0014606940509915014	0.0023902266288951843	18172.663531338527	0.0018854283135528948	0.000708215297450425	0.003319759206798867	0.0014606940509915014	0.0023902266288951843	18172.650849858357	0.001885428595867315	0.000708215297450425	0.003319759206798867	0.0014606940509915014	0.0023902266288951843	18172.676212818697	0.0018854280315739637	28	0.0018590651558073655	0.0028328611898017					
29	TrialState.COMPLETE	0.0010180594900849858	2020-01-04 18:19:35.820912	2020-01-04 18:23:54.766144	3.925372342258555	50.0	1	36.0	0.002267611741886611	500.0	0.9809400667043922	0.000708215297450425	0.0010180594900849858	0.000708215297450425	0.000796742209631728	19886.793090474504	0.000987526368747335	0.000708215297450425	0.0010180594900849858	0.000708215297450425	0.000796742209631728	19886.78859773371	0.0009875264482724657	0.000708215297450425	0.0010180594900849858	0.000708215297450425	0.000796742209631728	19886.7975832153	0.0009875262892801598	29	0.0009737960339943342	0.0010033050047214354					
30	TrialState.COMPLETE	0.0025672804532577906	2020-01-04 18:23:54.767575	2020-01-04 18:28:33.898467	1.4753791223706612	50.0	2	41.0	0.07558276849054586	600.0	0.866578590422354	0.000708215297450425	0.0025672804532577906	0.0010180594900849858	0.0011508498583569404	17567.495994157223	0.0016209697819134807	0.000708215297450425	0.0025672804532577906	0.0010180594900849858	0.0011508498583569404	17567.48685375354	0.0016209702613622565	0.000708215297450425	0.0025672804532577906	0.0010180594900849858	0.0011508498583569404	17567.505134560906	0.0016209693034314361	30	0.0012393767705382436	0.002124645892351275					
31	TrialState.COMPLETE	0.0013721671388101982	2020-01-04 18:28:33.899913	2020-01-04 18:34:05.220567	6.228123969284849	250.0	1	46.0	0.00173173611508004	700.0	0.9300195177483277	0.000708215297450425	0.0013721671388101982	0.0008852691218130312	0.0010180594900849858	18853.920325779036	0.0012114097409516716	0.000708215297450425	0.0013721671388101982	0.0008852691218130312	0.0010180594900849858	18853.907002478754	0.0012114099416567958	0.000708215297450425	0.0013721671388101982	0.0008852691218130312	0.0010180594900849858	18853.93364907932	0.0012114095404115572	31	0.0011508498583569404	0.0012983947119924457					
32	TrialState.COMPLETE	0.011597025495750708	2020-01-04 18:34:05.222989	2020-01-04 18:46:37.225859	9.790569984313457	350.0	2	41.0	0.03548138409143927	1400.0	0.6836933754471551	0.000708215297450425	0.011597025495750708	0.003747639282341832	0.006639518413597734	13857.641687322946	0.005102914014103842	0.000708215297450425	0.011597025495750708	0.003747639282341832	0.006639518413597734	13857.626386921624	0.005102914918968224	0.000708215297450425	0.011597025495750708	0.003747639282341832	0.006639518413597734	13857.656987724267	0.0051029131114589555	32			0.010667492917847025	0.011225212464589235			
33	TrialState.COMPLETE	0.00199185552407932	2020-01-04 18:46:37.227185	2020-01-04 18:52:03.529206	9.459329040002768	250.0	1	46.0	0.00360946081432718	1800.0	0.8975470621067811	0.000708215297450425	0.00199185552407932	0.001106586402266289	0.0015049575070821529	18194.900628541076	0.0014875181613422438	0.000708215297450425	0.00199185552407932	0.001106586402266289	0.0015049575070821529	18194.886110127478	0.001487518741594819	0.000708215297450425	0.00199185552407932	0.001106586402266289	0.0015049575070821529	18194.915146954674	0.0014875175825081492	33	0.0011508498583569404	0.0017115203021718602					
34	TrialState.COMPLETE	0.0008852691218130312	2020-01-04 18:52:03.530302	2020-01-04 18:56:52.182336	3.4571832977181223	150.0	1	46.0	0.0024738809239064864	1300.0	0.9411385687421215	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000796742209631728	19079.790611720964	0.0010091051902132685	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000796742209631728	19079.781205736545	0.0010091061969332085	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000796742209631728	19079.800017705384	0.001009104187225199	34	0.0008852691218130312	0.0008852691218130312					
35	TrialState.COMPLETE	0.006126062322946176	2020-01-04 18:56:52.183702	2020-01-04 19:06:51.484742	1.0344835311514644	450.0	1	31.0	0.0762651057246394	900.0	0.6290545956510672	0.000708215297450425	0.006126062322946176	0.0022662889518413596	0.0036473087818696885	12750.476434135977	0.004405688060194299	0.000708215297450425	0.006126062322946176	0.0022662889518413596	0.0036473087818696885	12750.464235127478	0.004405692139280765	0.000708215297450425	0.006126062322946176	0.0022662889518413596	0.0036473087818696885	12750.488633144476	0.0044056840032843485	35		0.009147780925401323	0.007259206798866855				
36	TrialState.COMPLETE	0.0012393767705382436	2020-01-04 19:06:51.487382	2020-01-04 19:11:54.539293	6.4118103323046975	350.0	1	1.0	0.004223337777984913	1000.0	0.9289666547016785	0.000708215297450425	0.0012393767705382436	0.0010623229461756375	0.001106586402266289	18833.167293732295	0.001161737946548748	0.000708215297450425	0.0012393767705382436	0.0010623229461756375	0.001106586402266289	18833.149300637393	0.0011617398511801704	0.000708215297450425	0.0012393767705382436	0.0010623229461756375	0.001106586402266289	18833.185286827196	0.0011617360523493243	36	0.0010623229461756375	0.0011803588290840415					
37	TrialState.COMPLETE	0.01248229461756374	2020-01-04 19:11:54.540467	2020-01-04 19:25:12.505839	8.499535179629444	450.0	2	11.0	0.0515109285406588	600.0	0.6314790593268897	0.000708215297450425	0.01248229461756374	0.003806657223796034	0.006934608120868744	12798.718322119925	0.005417756794146716	0.000708215297450425	0.01248229461756374	0.003806657223796034	0.006934608120868744	12798.702962700661	0.0054177599882443235	0.000708215297450425	0.01248229461756374	0.003806657223796034	0.006934608120868744	12798.733681539188	0.005417753625029779	37			0.011287181303116147	0.012004249291784702			
38	TrialState.COMPLETE	0.0015492209631728046	2020-01-04 19:25:12.508060	2020-01-04 19:30:42.906813	5.2354309003025765	350.0	1	1.0	0.007227333816860458	700.0	0.9279292280037582	0.000708215297450425	0.0015492209631728046	0.0008852691218130312	0.0009295325779036828	18811.362052939094	0.0012144797027212526	0.000708215297450425	0.0015492209631728046	0.0008852691218130312	0.0009295325779036828	18811.34317457507	0.0012144802926721669	0.000708215297450425	0.0015492209631728046	0.0008852691218130312	0.0009295325779036828	18811.380931303116	0.0012144791135425626	38	0.0009737960339943342	0.0013574126534466478					
39	TrialState.COMPLETE	0.001593484419263456	2020-01-04 19:30:42.908103	2020-01-04 19:35:45.539043	6.9548124000728455	150.0	1	46.0	0.004614377652796453	1500.0	0.9102742193494936	0.000708215297450425	0.001593484419263456	0.0010180594900849858	0.0012836402266288953	18453.575225743625	0.0013114119909648258	0.000708215297450425	0.001593484419263456	0.0010180594900849858	0.0012836402266288953	18453.566306657223	0.0013114224913633565	0.000708215297450425	0.001593484419263456	0.0010180594900849858	0.0012836402266288953	18453.584144830027	0.0013114016481193627	39	0.0012393767705382436	0.001475448536355052					
40	TrialState.COMPLETE	0.014452018413597733	2020-01-04 19:35:45.540170	2020-01-04 19:52:58.007148	5.72576474806367	350.0	2	26.0	0.006408163030254819	1900.0	0.8158477061158571	0.000708215297450425	0.014452018413597733	0.00455913597733711	0.007613314447592068	16538.81513367564	0.005182264879104291	0.000708215297450425	0.014452018413597733	0.00455913597733711	0.007613314447592068	16538.792448654393	0.005182265445358699	0.000708215297450425	0.014452018413597733	0.00455913597733711	0.007613314447592068	16538.837818696884	0.0051822643134007106	40					0.013603635505193579	0.01408842573856738	
41	TrialState.COMPLETE	0.014075779036827196	2020-01-04 19:52:58.008363	2020-01-04 20:07:41.959521	6.2164857327038545	250.0	1	31.0	0.022383127312162705	600.0	0.664967419321957	0.000708215297450425	0.014075779036827196	0.003873052407932011	0.006528859773371105	13478.542559313031	0.00516562949145424	0.000708215297450425	0.014075779036827196	0.003873052407932011	0.006528859773371105	13478.530630311614	0.00516563100303503	0.000708215297450425	0.014075779036827196	0.003873052407932011	0.006528859773371105	13478.554488314448	0.005165627984077988	41					0.012747875354107648	0.013506677458518818	
42	TrialState.COMPLETE	0.000796742209631728	2020-01-04 20:07:41.960773	2020-01-04 20:12:32.193644	1.5105920686717853	150.0	2	41.0	0.0014557103627403265	1200.0	0.9675678553661133	0.000708215297450425	0.000796742209631728	0.000708215297450425	0.000708215297450425	19615.521445644477	0.0009270044540347727	0.000708215297450425	0.000796742209631728	0.000708215297450425	0.000708215297450425	19615.505223087817	0.0009270046950106503	0.000708215297450425	0.000796742209631728	0.000708215297450425	0.000708215297450425	19615.537668201134	0.0009270042131926271	42	0.000708215297450425	0.000767233238904627					
43	TrialState.COMPLETE	0.012899635774989883	2020-01-04 20:12:32.194905	2020-01-04 20:28:15.991388	4.489710504431425	450.0	1	16.0	0.02439238337417249	1200.0	0.6325771297402237	0.000708215297450425	0.012899635774989883	0.004805746661270741	0.007916835289356536	12821.621572743828	0.005061445733135329	0.000708215297450425	0.012899635774989883	0.004805746661270741	0.007916835289356536	12821.60843282072	0.005061634061269787	0.000708215297450425	0.012899635774989883	0.004805746661270741	0.007916835289356536	12821.634712666937	0.005061278079136735	43				0.012889518413597733	0.012895420207743154		
44	TrialState.COMPLETE	0.0010623229461756375	2020-01-04 20:28:15.992155	2020-01-04 20:32:30.068393	8.387333799436757	50.0	2	21.0	0.001729106332342545	2000.0	0.9791801484972852	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.000708215297450425	19851.096959100567	0.0010026190344760424	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.000708215297450425	19851.08808427762	0.0010026190995706362	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.000708215297450425	19851.105833923513	0.0010026189693948672	44	0.0010623229461756375	0.0010623229461756375					
45	TrialState.COMPLETE	0.012770007082152975	2020-01-04 20:32:30.069499	2020-01-04 20:51:57.877652	3.466130754925978	450.0	2	26.0	0.004484093271410336	900.0	0.8667482154515704	0.000708215297450425	0.012770007082152975	0.003319759206798867	0.006550991501416431	17571.06728045326	0.004452387646652366	0.000708215297450425	0.012770007082152975	0.003319759206798867	0.006550991501416431	17571.042758498585	0.004452388910625458	0.000708215297450425	0.012770007082152975	0.003319759206798867	0.006550991501416431	17571.091802407933	0.00445238638769629	45					0.01165604343720491	0.012292594091460947	
46	TrialState.COMPLETE	0.012541312559017942	2020-01-04 20:51:57.878759	2020-01-04 21:03:24.006964	8.970518818033144	350.0	2	26.0	0.010583238049399417	1100.0	0.8144327250802851	0.000708215297450425	0.012541312559017942	0.004308309726156752	0.007111661945231351	16509.72769121813	0.005217036270466012	0.000708215297450425	0.012541312559017942	0.004308309726156752	0.007111661945231351	16509.70617917847	0.005217036780333332	0.000708215297450425	0.012541312559017942	0.004308309726156752	0.007111661945231351	16509.74920325779	0.005217035760991225	46			0.012083923512747875	0.012358356940509916			
