number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.1151685393258427	2020-03-20 05:37:10.775758	2020-03-20 05:41:04.449680	256	68	0.004226300711751928	128	0.999914786170589	0.012172284644194757	0.1151685393258427	0.030430711610486893	0.05196629213483146	48.27247191011236	0.055467386016033876	0.012172284644194757	0.1151685393258427	0.030430711610486893	0.05196629213483146	48.27247191011236	0.055467386016033876	3489273688	150.0	0.012172284644194757	0.1151685393258427	0.030430711610486893	0.05196629213483146	48.27247191011236	0.055467386016033876	0	COMPLETE
1	0.09597378277153558	2020-03-20 05:41:04.464701	2020-03-20 05:41:31.802807	64	27	0.0019914135985956176	256	0.9987780634908543	0.008895131086142321	0.09597378277153558	0.02902621722846442	0.04541198501872659	48.198970037453186	0.05105642012547071	0.008895131086142321	0.09597378277153558	0.02902621722846442	0.04541198501872659	48.198970037453186	0.05105642012547071	75887814	150.0	0.008895131086142321	0.09597378277153558	0.02902621722846442	0.04541198501872659	48.198970037453186	0.05105642012547071	1	COMPLETE
2	0.11235955056179775	2020-03-20 05:41:31.813982	2020-03-20 05:42:12.114246	64	97	0.018968616075392655	256	1.0053767814145733	0.009831460674157303	0.11235955056179775	0.03323970037453183	0.05945692883895131	48.52762172284644	0.0553691327618329	0.009831460674157303	0.11235955056179775	0.03323970037453183	0.05945692883895131	48.52762172284644	0.0553691327618329	490754804	150.0	0.009831460674157303	0.11235955056179775	0.03323970037453183	0.05945692883895131	48.52762172284644	0.0553691327618329	2	COMPLETE
3	0.11282771535580524	2020-03-20 05:42:12.126351	2020-03-20 05:43:47.222255	128	79	0.003028025954255339	128	0.9887059837237894	0.012172284644194757	0.11282771535580524	0.032303370786516857	0.05571161048689138	47.69616104868914	0.056252272508668474	0.012172284644194757	0.11282771535580524	0.032303370786516857	0.05571161048689138	47.69616104868914	0.056252272508668474	1880097736	150.0	0.012172284644194757	0.11282771535580524	0.032303370786516857	0.05571161048689138	47.69616104868914	0.056252272508668474	3	COMPLETE
4	0.09082397003745318	2020-03-20 05:43:47.234042	2020-03-20 05:44:16.438996	64	81	0.007662778127632998	512	0.995708460499243	0.010767790262172285	0.09082397003745318	0.026685393258426966	0.04868913857677903	47.99672284644195	0.05202577124709344	0.010767790262172285	0.09082397003745318	0.026685393258426966	0.04868913857677903	47.99672284644195	0.05202577124709344	3916312696	150.0	0.010767790262172285	0.09082397003745318	0.026685393258426966	0.04868913857677903	47.99672284644195	0.05202577124709344	4	COMPLETE
5	0.09316479400749064	2020-03-20 05:44:16.450839	2020-03-20 05:46:42.240244	256	37	0.007585414640918029	128	1.010443433331786	0.007022471910112359	0.09316479400749064	0.02247191011235955	0.04728464419475655	48.77621722846442	0.04798596440510967	0.007022471910112359	0.09316479400749064	0.02247191011235955	0.04728464419475655	48.77621722846442	0.04798596440510967	198363252	150.0	0.007022471910112359	0.09316479400749064	0.02247191011235955	0.04728464419475655	48.77621722846442	0.04798596440510967	5	COMPLETE
6	0.09410112359550561	2020-03-20 05:46:42.252188	2020-03-20 05:48:16.325584	128	78	0.013478039662388823	128	1.0031636028344768	0.006086142322097378	0.09410112359550561	0.032303370786516857	0.05196629213483146	48.37921348314607	0.05006621426973283	0.006086142322097378	0.09410112359550561	0.032303370786516857	0.05196629213483146	48.37921348314607	0.05006621426973283	3395661922	150.0	0.006086142322097378	0.09410112359550561	0.032303370786516857	0.05196629213483146	48.37921348314607	0.05006621426973283	6	COMPLETE
7	0.0852059925093633	2020-03-20 05:48:16.337688	2020-03-20 05:49:37.723725	128	61	0.028784447425477647	128	1.0338025357729446	0.007022471910112359	0.0852059925093633	0.019194756554307114	0.03464419475655431	49.905430711610485	0.04530522416818951	0.007022471910112359	0.0852059925093633	0.019194756554307114	0.03464419475655431	49.905430711610485	0.04530522416818951	706212816	150.0	0.007022471910112359	0.0852059925093633	0.019194756554307114	0.03464419475655431	49.905430711610485	0.04530522416818951	7	COMPLETE
8	0.10720973782771535	2020-03-20 05:49:37.734300	2020-03-20 05:50:53.665317	128	85	0.051884377520286185	512	1.005407938490402	0.007022471910112359	0.10720973782771535	0.026217228464419477	0.04868913857677903	48.541666666666664	0.05042939851809659	0.007022471910112359	0.10720973782771535	0.026217228464419477	0.04868913857677903	48.541666666666664	0.05042939851809659	3684809714	150.0	0.007022471910112359	0.10720973782771535	0.026217228464419477	0.04868913857677903	48.541666666666664	0.05042939851809659	8	COMPLETE
9	0.10112359550561797	2020-03-20 05:50:53.677467	2020-03-20 05:51:35.260156	128	28	0.005305034972011438	256	0.9907284044156598	0.011235955056179775	0.10112359550561797	0.028089887640449437	0.047752808988764044	47.75140449438202	0.053467627179678685	0.011235955056179775	0.10112359550561797	0.028089887640449437	0.047752808988764044	47.75140449438202	0.053467627179678685	1829818992	150.0	0.011235955056179775	0.10112359550561797	0.028089887640449437	0.047752808988764044	47.75140449438202	0.053467627179678685	9	COMPLETE
