number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.03372132831222184	2020-03-25 18:20:25.113065	2020-03-25 18:26:15.690416	0.9415386630960946	6.4346200864782706	64	2	6	0.01908478036042632	512	0.15326382364316027	0.005163756704325003	0.03372132831222184	0.010898094259956637	0.017345657879721556	1067.142916238731	0.018690051517939746	0.005163756704325003	0.03372132831222184	0.010898094259956637	0.017345657879721556	1067.1424169804861	0.018690053622656723	28687304	150	0.005163756704325003	0.03372132831222184	0.010898094259956637	0.017345657879721556	1067.1434154969759	0.018690049425691798	0	COMPLETE
1	0.027159648522195594	2020-03-25 18:26:15.777981	2020-03-25 18:44:12.519188	0.7048975608023432	18.18082119937817	128	2	57	0.019356816994216163	128	0.22042899243501968	0.005135227661759671	0.027159648522195594	0.009243409791167409	0.014863631176537715	1545.523764692457	0.015374682859966352	0.005135227661759671	0.027159648522195594	0.009243409791167409	0.014863631176537715	1545.5226805888394	0.015374683866620161	2910762048	150	0.005135227661759671	0.027159648522195594	0.009243409791167409	0.014863631176537715	1545.5248487960744	0.015374681856270883	1	COMPLETE
2	0.02479173798927308	2020-03-25 18:44:12.602729	2020-03-25 18:58:30.271790	0.1117223662429795	22.236806347538337	64	1	99	0.004360070062058542	256	0.25589753138800153	0.005163756704325003	0.02479173798927308	0.010641332876868652	0.015063334474495036	1800.2888850850165	0.014645539277310826	0.005163756704325003	0.02479173798927308	0.010641332876868652	0.015063334474495036	1800.2880292137395	0.014645542219811004	87569205	200	0.005163756704325003	0.02479173798927308	0.010641332876868652	0.015063334474495036	1800.2897409562936	0.014645536355378736	2	COMPLETE
3	0.009043706493210088	2020-03-25 18:58:30.450357	2020-03-25 19:17:12.216861	0.9792059370083227	16.303881552135547	256	2	100	0.07125583171346464	128	0.6244934998515825	0.005135227661759671	0.009043706493210088	0.0061622731941116055	0.006961086385940888	4440.848952984138	0.007753204683735758	0.005135227661759671	0.009043706493210088	0.0061622731941116055	0.006961086385940888	4440.848054319297	0.007753205841962843	2842720431	150	0.005135227661759671	0.009043706493210088	0.0061622731941116055	0.006961086385940888	4440.849851648979	0.00775320352894977	3	COMPLETE
4	0.037430103845714935	2020-03-25 19:17:12.299349	2020-03-25 19:27:24.252125	0.8938917310886664	29.361430838060176	256	1	50	0.001556662918238312	512	0.21830626005661832	0.005135227661759671	0.037430103845714935	0.011696907451785919	0.019000342348510783	1530.8020227091179	0.01820096981091049	0.005135227661759671	0.037430103845714935	0.011696907451785919	0.019000342348510783	1530.8008958119365	0.01820097617144438	1106615122	200	0.005135227661759671	0.037430103845714935	0.011696907451785919	0.019000342348510783	1530.8031496062993	0.018200963509456266	4	COMPLETE
5	0.027302293735022253	2020-03-25 19:27:24.359771	2020-03-25 19:45:16.533087	0.5732508229889509	14.794654693062117	128	2	21	0.017263181107174518	128	0.2155935023261995	0.005135227661759671	0.027302293735022253	0.009300467876298072	0.01549127011297501	1509.2273336756818	0.015811478747625066	0.005135227661759671	0.027302293735022253	0.009300467876298072	0.01549127011297501	1509.2266061850964	0.015811480679248653	2908193133	150	0.005135227661759671	0.027302293735022253	0.009300467876298072	0.01549127011297501	1509.2280611662673	0.015811476827545516	5	COMPLETE
6	0.040625356613032064	2020-03-25 19:45:16.628130	2020-03-25 20:11:08.287841	0.8800862829012323	5.685408163273237	128	1	16	0.0015488818114900635	128	0.30295164089442156	0.005135227661759671	0.040625356613032064	0.014064817984708433	0.022452356498915898	2134.5008273422345	0.018821956437112673	0.005135227661759671	0.040625356613032064	0.014064817984708433	0.022452356498915898	2134.499942941915	0.018821958078966312	712975372	200	0.005135227661759671	0.040625356613032064	0.014064817984708433	0.022452356498915898	2134.501711742554	0.01882195480400343	6	COMPLETE
7	0.010869565217391304	2020-03-25 20:11:08.405745	2020-03-25 20:21:13.842903	0.9124198679273325	4.567005843622969	64	1	47	0.0740875045913203	256	0.6058090460617774	0.005135227661759671	0.010869565217391304	0.006504621704895584	0.008045190003423484	4307.237775305261	0.008230060318485766	0.005135227661759671	0.010869565217391304	0.006504621704895584	0.008045190003423484	4307.236933698505	0.008230061552457583	2732764296	150	0.005135227661759671	0.010869565217391304	0.006504621704895584	0.008045190003423484	4307.238616912016	0.008230059089623896	7	COMPLETE
8	0.01968503937007874	2020-03-25 20:21:13.926263	2020-03-25 20:30:47.592959	0.7460391363851903	8.190416027981357	128	2	29	0.04597240486935956	512	0.331657112317169	0.005135227661759671	0.01968503937007874	0.008102248088554148	0.011211913728175283	2338.0885398836017	0.012534415826298684	0.005135227661759671	0.01968503937007874	0.008102248088554148	0.011211913728175283	2338.0878409220586	0.012534417009350369	1155488703	200	0.005135227661759671	0.01968503937007874	0.008102248088554148	0.011211913728175283	2338.0892388451443	0.012534414647174962	8	COMPLETE
9	0.04276503480543193	2020-03-25 20:30:47.693021	2020-03-25 20:57:42.995730	0.8233806322021344	11.144515207571144	128	2	66	0.002221570701936348	128	0.11879147832270551	0.005135227661759671	0.04276503480543193	0.012581307771311195	0.02076914298756134	820.6517031838412	0.024289647018615124	0.005135227661759671	0.04276503480543193	0.012581307771311195	0.02076914298756134	820.6512895127239	0.024289649478210613	3363322073	200	0.005135227661759671	0.04276503480543193	0.012581307771311195	0.02076914298756134	820.6521168549583	0.024289644573507848	9	COMPLETE
