number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values
					loss.margin	model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101	151
0	TrialState.COMPLETE	0.0038597733711048157	2020-01-06 17:22:09.756177	2020-01-06 17:38:54.023270	3.7754706083421548	50.0	46.0	0.01232241312913111	1100.0	0.7587262015291072	0.0004603399433427762	0.0038597733711048157	0.0012393767705382436	0.002124645892351275	15380.751947592067	0.0025727741017087516	0.12340651558073655	0.1453611898016997	0.13194050991501416	0.13845609065155806	8814.283958923514	0.13103048186600602	0.0004603399433427762	0.0028328611898017	0.0010623229461756375	0.001593484419263456	21947.219936260622	0.0018515192992885762	0		0.0027738432483474977	0.0034525495750708213
1	TrialState.COMPLETE	0.0	2020-01-06 17:38:54.024139	2020-01-07 20:27:04.765182	7.306155320178198	450.0	46.0	0.05691692314095116	800.0	0.9874502493603823	0.0	0.0	0.0	0.0	20019.000509029745	0.00011869854289966275	0.06453611898016998	0.06453611898016998	0.06453611898016998	0.06453611898016998	18746.715076133143	0.06461848141213306	0.0	0.0	0.0	0.0	21291.285941926344	8.451970510465891e-05	1	0.0	0.0	
