number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.hidden_dropout_rate	params_model.num_filters	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.7228464419475655	2020-05-16 22:11:31.172044	2020-05-16 22:31:49.521830	256	0.14993117009167867	100	0.003126404695628346	512	0.09362249455522487	0.19341870492031232	0.16666666666666666	0.7228464419475655	0.398876404494382	0.5308988764044944	9.324906367041198	0.33559664659586996	0.16666666666666666	0.7228464419475655	0.398876404494382	0.5308988764044944	9.324906367041198	0.33559664659586996	1910156302	450.0	0.16666666666666666	0.7228464419475655	0.398876404494382	0.5308988764044944	9.324906367041198	0.33559664659586996	10	COMPLETE
11	0.8445692883895131	2020-05-16 22:31:49.690784	2020-05-16 22:46:31.968267	128	0.11747955814398243	100	0.002766168777418694	512	0.21511931825342215	0.13159571655882935	0.25140449438202245	0.8445692883895131	0.5262172284644194	0.6835205992509363	6.347846441947565	0.43524284554066134	0.25140449438202245	0.8445692883895131	0.5262172284644194	0.6835205992509363	6.347846441947565	0.43524284554066134	4034021849	800.0	0.25140449438202245	0.8445692883895131	0.5262172284644194	0.6835205992509363	6.347846441947565	0.43524284554066134	11	COMPLETE
12	0.07958801498127341	2020-05-16 22:46:32.095530	2020-05-16 22:48:47.141159	64	0.35648993296979503	250	0.0663197187420695	128	0.11964473873953395	1.0205270144338492	0.0032771535580524347	0.07958801498127341	0.015917602996254682	0.03089887640449438	49.25	0.042371700260500654	0.0032771535580524347	0.07958801498127341	0.015917602996254682	0.03089887640449438	49.25	0.042371700260500654	2056012876	150.0	0.0032771535580524347	0.07958801498127341	0.015917602996254682	0.03089887640449438	49.25	0.042371700260500654	12	COMPLETE
13	0.09925093632958802	2020-05-16 22:48:47.227443	2020-05-16 23:11:54.305894	256	0.2851798549387299	500	0.07621443388388345	128	0.002839833211592506	1.0058920644712024	0.0	0.09925093632958802	0.02247191011235955	0.041666666666666664	48.61985018726592	0.044051197688548635	0.0	0.09925093632958802	0.02247191011235955	0.041666666666666664	48.61985018726592	0.044051197688548635	2344813628	200.0	0.0	0.09925093632958802	0.02247191011235955	0.041666666666666664	48.61985018726592	0.044051197688548635	13	COMPLETE
14	0.09878277153558053	2020-05-16 23:11:54.411357	2020-05-16 23:15:48.009847	128	0.3242053552872801	250	0.016145689630529456	256	0.00309617603979226	1.0001882747755724	0.0023408239700374533	0.09878277153558053	0.019662921348314606	0.039794007490636704	48.29307116104869	0.04526243409276992	0.0023408239700374533	0.09878277153558053	0.019662921348314606	0.039794007490636704	48.29307116104869	0.04526243409276992	1519395102	150.0	0.0023408239700374533	0.09878277153558053	0.019662921348314606	0.039794007490636704	48.29307116104869	0.04526243409276992	14	COMPLETE
15	0.09035580524344569	2020-05-16 23:15:48.125971	2020-05-16 23:20:26.555374	128	0.41480730395913945	200	0.015550993854433124	512	0.001525757677954074	1.0380295700819164	0.0	0.09035580524344569	0.013108614232209739	0.031835205992509365	50.113061797752806	0.04083051036699289	0.0	0.09035580524344569	0.013108614232209739	0.031835205992509365	50.112827715355806	0.040830698763288265	3433873438	200.0	0.0	0.09035580524344569	0.013108614232209739	0.031835205992509365	50.11329588014981	0.040830327203927944	15	COMPLETE
16	0.778558052434457	2020-05-16 23:20:26.679078	2020-05-17 00:17:38.810071	256	0.4352174193599344	350	0.0015408758677172881	256	0.4672683337007287	0.165573418688043	0.21301498127340823	0.778558052434457	0.4592696629213483	0.5917602996254682	7.995786516853933	0.3862789374184301	0.21301498127340823	0.778558052434457	0.4592696629213483	0.5917602996254682	7.995786516853933	0.3862789374184301	3128419272	600.0	0.21301498127340823	0.778558052434457	0.4592696629213483	0.5917602996254682	7.995786516853933	0.3862789374184301	16	COMPLETE
17	0.7902621722846442	2020-05-17 00:17:38.939435	2020-05-17 01:02:10.063680	128	0.42998997228817637	300	0.0014495620251012084	512	0.011630151975370324	0.1649620903914006	0.24344569288389514	0.7902621722846442	0.4887640449438202	0.6287453183520599	7.943352059925093	0.4137876712884174	0.24344569288389514	0.7902621722846442	0.4887640449438202	0.6287453183520599	7.943352059925093	0.4137876712884174	1942563076		0.24344569288389514	0.7902621722846442	0.4887640449438202	0.6287453183520599	7.943352059925093	0.4137876712884174	17	COMPLETE
18	0.08801498127340825	2020-05-17 01:02:10.139447	2020-05-17 01:07:12.318676	256	0.26645165971552176	150	0.01619895567062282	512	0.9628962960661344	1.0125892490727568	0.0	0.08801498127340825	0.02247191011235955	0.040262172284644196	48.825842696629216	0.04313672755359278	0.0	0.08801498127340825	0.02247191011235955	0.040262172284644196	48.825842696629216	0.04313672755359278	2179879777	150.0	0.0	0.08801498127340825	0.02247191011235955	0.040262172284644196	48.825842696629216	0.04313672755359278	18	COMPLETE
19	0.8717228464419475	2020-05-17 01:07:12.413014	2020-05-17 01:16:19.905601	128	0.23067208923737886	100	0.004030011424477036	256	0.15142312152827808	0.12047909316345212	0.26732209737827717	0.8717228464419475	0.5664794007490637	0.7125468164794008	5.8094569288389515	0.45895627734628697	0.26732209737827717	0.8717228464419475	0.5664794007490637	0.7125468164794008	5.8094569288389515	0.45895627734628697	2502440117	500.0	0.26732209737827717	0.8717228464419475	0.5664794007490637	0.7125468164794008	5.8094569288389515	0.45895627734628697	19	COMPLETE
20	0.7200374531835206	2020-05-17 01:16:20.017008	2020-05-17 01:40:28.767640	256	0.4513678799466151	150	0.002811290166286752	512	0.034689262647328585	0.20055414488528636	0.1446629213483146	0.7200374531835206	0.3661048689138577	0.5173220973782772	9.690074906367041	0.3178172324363862	0.1446629213483146	0.7200374531835206	0.3661048689138577	0.5173220973782772	9.690074906367041	0.3178172324363862	2974298594	550.0	0.1446629213483146	0.7200374531835206	0.3661048689138577	0.5173220973782772	9.690074906367041	0.3178172324363862	20	COMPLETE
21	0.1151685393258427	2020-05-17 01:40:28.852280	2020-05-17 01:58:54.801666	256	0.1423761619828141	400	0.05314804323434734	512	0.00712713187121465	0.971725906719792	0.0	0.1151685393258427	0.023876404494382022	0.052434456928838954	46.921816479400746	0.04727408421615763	0.0	0.1151685393258427	0.023876404494382022	0.052434456928838954	46.921816479400746	0.04727408421615763	4288839732	200.0	0.0	0.1151685393258427	0.023876404494382022	0.052434456928838954	46.921816479400746	0.04727408421615763	21	COMPLETE
22	0.09737827715355805	2020-05-17 01:58:54.876465	2020-05-17 02:02:35.530022	64	0.13428235147449905	450	0.055836637654453104	128	0.0015671010528717476	1.0066015464768219	0.0023408239700374533	0.09737827715355805	0.017790262172284643	0.04541198501872659	48.54307116104869	0.044448085558618816	0.0023408239700374533	0.09737827715355805	0.017790262172284643	0.04541198501872659	48.54307116104869	0.044448085558618816	771268142	150.0	0.0023408239700374533	0.09737827715355805	0.017790262172284643	0.04541198501872659	48.54307116104869	0.044448085558618816	22	COMPLETE
23	0.8815543071161048	2020-05-17 02:02:35.605039	2020-05-17 02:25:20.145116	64	0.17738659354602104	500	0.0012249417240405658	128	0.09922915786381777	0.10000185584056466	0.3497191011235955	0.8815543071161048	0.6343632958801498	0.7635767790262172	4.816947565543071	0.5254629898943407	0.3497191011235955	0.8815543071161048	0.6343632958801498	0.7635767790262172	4.816947565543071	0.5254629898943407	715416000	650.0	0.3497191011235955	0.8815543071161048	0.6343632958801498	0.7635767790262172	4.816947565543071	0.5254629898943407	23	COMPLETE
24	0.08707865168539326	2020-05-17 02:25:20.239756	2020-05-17 02:27:53.303324	64	0.12334316842228797	300	0.032020846767442566	512	0.043507252771849254	1.0227428815521173	0.0028089887640449437	0.08707865168539326	0.019662921348314606	0.0351123595505618	49.37172284644195	0.04321640217599771	0.0028089887640449437	0.08707865168539326	0.019662921348314606	0.0351123595505618	49.37172284644195	0.04321640217599771	3920225437	150.0	0.0028089887640449437	0.08707865168539326	0.019662921348314606	0.0351123595505618	49.37172284644195	0.04321640217599771	24	COMPLETE
25	0.9194756554307116	2020-05-17 02:27:53.384092	2020-05-17 02:32:12.620735	64	0.29134966766730197	50	0.006391878917154308	256	0.0011293579203725632	0.09035422596539813	0.35159176029962547	0.9194756554307116	0.6568352059925093	0.7846441947565543	4.34878277153558	0.537901697468958	0.35159176029962547	0.9194756554307116	0.6568352059925093	0.7846441947565543	4.34878277153558	0.537901697468958	107734885	600.0	0.35159176029962547	0.9194756554307116	0.6568352059925093	0.7846441947565543	4.34878277153558	0.537901697468958	25	COMPLETE
26	0.09269662921348315	2020-05-17 02:32:12.754226	2020-05-17 02:37:34.714272	128	0.34641712340978414	350	0.03146518952091869	512	0.02907655157716399	1.0173408251154596	0.00046816479400749064	0.09269662921348315	0.020131086142322098	0.03745318352059925	49.083333333333336	0.042700941439938286	0.00046816479400749064	0.09269662921348315	0.020131086142322098	0.03745318352059925	49.083333333333336	0.042700941439938286	12312018	150.0	0.00046816479400749064	0.09269662921348315	0.020131086142322098	0.03745318352059925	49.083333333333336	0.042700941439938286	26	COMPLETE
27	0.8230337078651685	2020-05-17 02:37:34.800450	2020-05-17 02:45:27.736561	64	0.2724992969319774	50	0.0018166001640837922	256	0.003994090729715608	0.13841138592631685	0.26217228464419473	0.8230337078651685	0.5215355805243446	0.6568352059925093	6.64934456928839	0.4388680870156723	0.26217228464419473	0.8230337078651685	0.5215355805243446	0.6568352059925093	6.64934456928839	0.4388680870156723	352561146		0.26217228464419473	0.8230337078651685	0.5215355805243446	0.6568352059925093	6.64934456928839	0.4388680870156723	27	COMPLETE
28	0.7574906367041199	2020-05-17 02:45:27.817592	2020-05-17 02:55:08.927442	256	0.3455588048680378	150	0.006990412160985244	128	0.011382306675178068	0.179230008106016	0.15355805243445692	0.7574906367041199	0.39840823970037453	0.5533707865168539	8.62312734082397	0.33486246366471617	0.15355805243445692	0.7574906367041199	0.39840823970037453	0.5533707865168539	8.62312734082397	0.33486246366471617	1731871156	250.0	0.15355805243445692	0.7574906367041199	0.39840823970037453	0.5533707865168539	8.62312734082397	0.33486246366471617	28	COMPLETE
29	0.8932584269662921	2020-05-17 02:55:09.043235	2020-05-17 03:07:05.720456	128	0.4228543324644859	200	0.009235506755856172	512	0.41458621839273274	0.10515367777491413	0.33848314606741575	0.8932584269662921	0.6282771535580525	0.7598314606741573	5.070224719101123	0.5204218295062758	0.33848314606741575	0.8932584269662921	0.6282771535580525	0.7598314606741573	5.070224719101123	0.5204218295062758	2870319316	450.0	0.33848314606741575	0.8932584269662921	0.6282771535580525	0.7598314606741573	5.070224719101123	0.5204218295062758	29	COMPLETE
30	0.10299625468164794	2020-05-17 03:07:05.812496	2020-05-17 03:13:49.631221	128	0.1955340586157032	450	0.063084844043486	512	0.01825911945905897	1.0125657365978293	0.0	0.10299625468164794	0.02200374531835206	0.04541198501872659	48.860955056179776	0.044657415428037986	0.0	0.10299625468164794	0.02200374531835206	0.04541198501872659	48.860955056179776	0.044657415428037986	2421249210	150.0	0.0	0.10299625468164794	0.02200374531835206	0.04541198501872659	48.860955056179776	0.044657415428037986	30	COMPLETE
31	0.8539325842696629	2020-05-17 03:13:49.754196	2020-05-17 03:38:45.748469	128	0.3845225612545343	150	0.0012270715130473537	256	0.08047220645617484	0.12418440663105763	0.25749063670411987	0.8539325842696629	0.547752808988764	0.6914794007490637	5.99063670411985	0.44687841989094235	0.25749063670411987	0.8539325842696629	0.547752808988764	0.6914794007490637	5.99063670411985	0.44687841989094235	2402159529		0.25749063670411987	0.8539325842696629	0.547752808988764	0.6914794007490637	5.99063670411985	0.44687841989094235	31	COMPLETE
32	0.9096441947565543	2020-05-17 03:38:45.827080	2020-05-17 03:42:59.696938	64	0.3119526136383033	150	0.032821305315890704	512	0.011238979719425108	0.1006442906399526	0.30758426966292135	0.9096441947565543	0.6147003745318352	0.7621722846441947	4.853932584269663	0.5001884716537498	0.30758426966292135	0.9096441947565543	0.6147003745318352	0.7621722846441947	4.853932584269663	0.5001884716537498	1140888935	350.0	0.30758426966292135	0.9096441947565543	0.6147003745318352	0.7621722846441947	4.853932584269663	0.5001884716537498	32	COMPLETE
33	0.7916666666666666	2020-05-17 03:42:59.780560	2020-05-17 04:00:39.691745	256	0.42394276588174307	100	0.006172787104085221	512	0.0038415021897928057	0.1600812669278363	0.19709737827715357	0.7916666666666666	0.4400749063670412	0.5941011235955056	7.705524344569288	0.37608740252851297	0.19709737827715357	0.7916666666666666	0.4400749063670412	0.5941011235955056	7.705524344569288	0.37608740252851297	1048916261	400.0	0.19709737827715357	0.7916666666666666	0.4400749063670412	0.5941011235955056	7.705524344569288	0.37608740252851297	33	COMPLETE
34	0.09878277153558053	2020-05-17 04:00:39.774834	2020-05-17 04:09:53.958644	256	0.22894386939944	300	0.09473932241336758	256	0.10596954739139842	1.0146605400386013	0.0	0.09878277153558053	0.025749063670411985	0.047752808988764044	48.97237827715356	0.04523869818444556	0.0	0.09878277153558053	0.025749063670411985	0.047752808988764044	48.97191011235955	0.04523964337347688	84449983	150.0	0.0	0.09878277153558053	0.025749063670411985	0.047752808988764044	48.97284644194757	0.04523780606708116	34	COMPLETE
35	0.8103932584269663	2020-05-17 04:09:54.089116	2020-05-17 04:19:44.807387	256	0.21229601097831857	100	0.013796011349642342	256	0.0014956529606798576	0.1487807244522853	0.1760299625468165	0.8103932584269663	0.4442883895131086	0.6072097378277154	7.140917602996255	0.36601471589675566	0.1760299625468165	0.8103932584269663	0.4442883895131086	0.6072097378277154	7.140917602996255	0.36601471589675566	673201432	250.0	0.1760299625468165	0.8103932584269663	0.4442883895131086	0.6072097378277154	7.140917602996255	0.36601471589675566	35	COMPLETE
36	0.09550561797752809	2020-05-17 04:19:44.897907	2020-05-17 04:23:21.352762	64	0.40490545835716707	450	0.04287580015600547	512	0.03629468567981398	1.018055548462389	0.0	0.09550561797752809	0.024812734082397005	0.0449438202247191	49.10440074906367	0.04527335607787488	0.0	0.09550561797752809	0.024812734082397005	0.0449438202247191	49.10440074906367	0.04527335607787488	1217312870	150.0	0.0	0.09550561797752809	0.024812734082397005	0.0449438202247191	49.10440074906367	0.04527335607787488	36	COMPLETE
37	0.795880149812734	2020-05-17 04:23:21.454192	2020-05-17 04:39:38.765605	128	0.14770241070213783	450	0.0032000775186869744	128	0.0010680666857417322	0.1585421763344804	0.23689138576779026	0.795880149812734	0.5004681647940075	0.6334269662921348	7.648876404494382	0.4142396187212805	0.23689138576779026	0.795880149812734	0.5004681647940075	0.6334269662921348	7.648876404494382	0.4142396187212805	3807242906	300.0	0.23689138576779026	0.795880149812734	0.5004681647940075	0.6334269662921348	7.648876404494382	0.4142396187212805	37	COMPLETE
38	0.0852059925093633	2020-05-17 04:39:38.865739	2020-05-17 04:55:18.258490	256	0.48639864175700587	500	0.03660188863770883	512	0.01260523264853541	1.0333970338890979	0.0	0.0852059925093633	0.017322097378277154	0.033707865168539325	49.87874531835206	0.041176615666941994	0.0	0.0852059925093633	0.017322097378277154	0.033707865168539325	49.87874531835206	0.041176615666941994	3546259268	150.0	0.0	0.0852059925093633	0.017322097378277154	0.033707865168539325	49.87874531835206	0.041176615666941994	38	COMPLETE
39	0.09316479400749064	2020-05-17 04:55:18.341867	2020-05-17 05:09:17.487504	256	0.18170739009801787	450	0.0034634679175172844	128	0.12581867290482812	1.0227711155682746	0.0	0.09316479400749064	0.018726591760299626	0.03651685393258427	49.37546816479401	0.04197906944738185	0.0	0.09316479400749064	0.018726591760299626	0.03651685393258427	49.37546816479401	0.04197906944738185	2919501305	150.0	0.0	0.09316479400749064	0.018726591760299626	0.03651685393258427	49.37546816479401	0.04197906944738185	39	COMPLETE
40	0.09035580524344569	2020-05-17 05:09:17.557528	2020-05-17 05:20:24.005414	128	0.14893216651063346	500	0.010589242024182493	256	0.0030656156908749174	1.0190980838827983	0.0	0.09035580524344569	0.01544943820224719	0.04260299625468165	49.142790262172284	0.041728671242895546	0.0	0.09035580524344569	0.01544943820224719	0.04260299625468165	49.142790262172284	0.041728671242895546	456079949	200.0	0.0	0.09035580524344569	0.01544943820224719	0.04260299625468165	49.142790262172284	0.041728671242895546	40	COMPLETE
41	0.10627340823970037	2020-05-17 05:20:24.093676	2020-05-17 05:26:22.407137	128	0.42903898842408406	400	0.012004673403431485	256	0.049661427619857396	0.9869597051222896	0.0	0.10627340823970037	0.02200374531835206	0.046348314606741575	47.61750936329588	0.046242948205115916	0.0	0.10627340823970037	0.02200374531835206	0.046348314606741575	47.61750936329588	0.046242948205115916	1770127288	150.0	0.0	0.10627340823970037	0.02200374531835206	0.046348314606741575	47.61750936329588	0.046242948205115916	41	COMPLETE
42	0.7907303370786517	2020-05-17 05:26:22.522711	2020-05-17 06:20:16.540546	256	0.3410888720638804	250	0.0022598833635181226	512	0.46822941729217304	0.1597801761070357	0.225187265917603	0.7907303370786517	0.46863295880149813	0.6058052434456929	7.704119850187266	0.3986397298153034	0.225187265917603	0.7907303370786517	0.46863295880149813	0.6058052434456929	7.704119850187266	0.3986397298153034	3097241039	750.0	0.225187265917603	0.7907303370786517	0.46863295880149813	0.6058052434456929	7.704119850187266	0.3986397298153034	42	COMPLETE
43	0.8675093632958801	2020-05-17 06:20:16.653133	2020-05-17 06:30:16.699487	128	0.16069175606048228	50	0.0014269533713249984	128	0.28039795852484956	0.11507679391844192	0.28745318352059923	0.8675093632958801	0.5823970037453183	0.7195692883895131	5.550093632958801	0.4752350200407589	0.28745318352059923	0.8675093632958801	0.5823970037453183	0.7195692883895131	5.550093632958801	0.4752350200407589	465673258	850.0	0.28745318352059923	0.8675093632958801	0.5823970037453183	0.7195692883895131	5.550093632958801	0.4752350200407589	43	COMPLETE
44	0.7434456928838952	2020-05-17 06:30:16.789893	2020-05-17 07:05:19.066173	256	0.25535695444418327	250	0.0013590653454396535	256	0.03300318613926247	0.18568172052237536	0.18773408239700373	0.7434456928838952	0.4152621722846442	0.5622659176029963	8.943352059925093	0.3569334724138863	0.18773408239700373	0.7434456928838952	0.4152621722846442	0.5622659176029963	8.943352059925093	0.3569334724138863	3659704699	500.0	0.18773408239700373	0.7434456928838952	0.4152621722846442	0.5622659176029963	8.943352059925093	0.3569334724138863	44	COMPLETE
45	0.9330524344569289	2020-05-17 07:05:19.172230	2020-05-17 07:12:24.809176	64	0.22676086643632043	100	0.0064856269435048615	512	0.08268963068861598	0.0851753471237834	0.35720973782771537	0.9330524344569289	0.7036516853932584	0.8197565543071161	4.102996254681648	0.5572261869095616	0.35720973782771537	0.9330524344569289	0.7036516853932584	0.8197565543071161	4.102996254681648	0.5572261869095616	2799313898	700.0	0.35720973782771537	0.9330524344569289	0.7036516853932584	0.8197565543071161	4.102996254681648	0.5572261869095616	45	COMPLETE
46	0.7162921348314607	2020-05-17 07:12:24.912265	2020-05-17 07:47:15.382575	256	0.30950934107337785	250	0.0027320799188243292	512	0.03934329991289621	0.19979522314379586	0.14372659176029962	0.7162921348314607	0.37219101123595505	0.5191947565543071	9.60440074906367	0.3174900166672653	0.14372659176029962	0.7162921348314607	0.37219101123595505	0.5191947565543071	9.60440074906367	0.3174900166672653	2687740596	500.0	0.14372659176029962	0.7162921348314607	0.37219101123595505	0.5191947565543071	9.60440074906367	0.3174900166672653	46	COMPLETE
47	0.09363295880149813	2020-05-17 07:47:15.463655	2020-05-17 08:05:40.220377	256	0.3453533290818952	400	0.05596311029130835	256	0.23650023402675702	1.00911806667684	0.0	0.09363295880149813	0.018258426966292134	0.03604868913857678	48.66783707865169	0.04271222847101585	0.0	0.09363295880149813	0.018258426966292134	0.03604868913857678	48.66760299625468	0.04271356227384779	3497118743	200.0	0.0	0.09363295880149813	0.018258426966292134	0.03604868913857678	48.66807116104869	0.04271098993981478	47	COMPLETE
48	0.8670411985018727	2020-05-17 08:05:40.290356	2020-05-17 08:16:46.676378	128	0.484799827427826	250	0.007275977941332422	512	0.07832022704322003	0.11891081007825358	0.27574906367041196	0.8670411985018727	0.576310861423221	0.7073970037453183	5.724250936329588	0.4660631802295876	0.27574906367041196	0.8670411985018727	0.576310861423221	0.7073970037453183	5.724250936329588	0.4660631802295876	109436343	350.0	0.27574906367041196	0.8670411985018727	0.576310861423221	0.7073970037453183	5.724250936329588	0.4660631802295876	48	COMPLETE
49	0.8515917602996255	2020-05-17 08:16:46.785628	2020-05-17 08:42:11.257262	128	0.3260726388376609	450	0.004304998231933231	512	0.056486601720992444	0.12108459717799885	0.26170411985018727	0.8515917602996255	0.5369850187265918	0.6849250936329588	5.849719101123595	0.44629059167677326	0.26170411985018727	0.8515917602996255	0.5369850187265918	0.6849250936329588	5.849719101123595	0.44629059167677326	2962925821	450.0	0.26170411985018727	0.8515917602996255	0.5369850187265918	0.6849250936329588	5.849719101123595	0.44629059167677326	49	COMPLETE
50	0.9054307116104869	2020-05-17 08:42:11.346343	2020-05-17 08:44:37.199961	64	0.4315490696798425	150	0.02308215148060564	128	0.0534070928924414	0.10367837683855789	0.2991573033707865	0.9054307116104869	0.6292134831460674	0.7673220973782772	5.004681647940075	0.4975081949458891	0.2991573033707865	0.9054307116104869	0.6292134831460674	0.7673220973782772	5.004681647940075	0.4975081949458891	3617842097	200.0	0.2991573033707865	0.9054307116104869	0.6292134831460674	0.7673220973782772	5.004681647940075	0.4975081949458891	50	COMPLETE
