number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.feature_map_dropout	params_model.input_dropout	params_model.output_channels	params_model.output_dropout	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.4380311614730878	2020-05-10 17:28:20.493803	2020-05-10 18:04:36.327634	256	0.4072776410125495	0.12277097191698305	48	0.12762037693995498	0.0010363585744306682	256	0.14287234360779352	0.30913025690422086	0.3371104815864023	0.4380311614730878	0.40084985835694054	0.4185552407932011	6266.469458215298	0.3754021643893964	0.3371104815864023	0.4380311614730878	0.40084985835694054	0.4185552407932011	6266.468838526912	0.37540216439923335	4185492129	200	0.3371104815864023	0.4380311614730878	0.40084985835694054	0.4185552407932011	6266.470077903683	0.375402164379561	0	COMPLETE
1	0.4580382436260623	2020-05-10 18:04:36.409336	2020-05-10 18:43:07.360072	256	0.49886205032130376	0.4642054999193863	53	0.061483341532827696	0.006567524171177799	128	0.23935388012907208	0.28936126647039645	0.35871104815864024	0.4580382436260623	0.419971671388102	0.438385269121813	5865.831533286119	0.3963960873065023	0.35871104815864024	0.4580382436260623	0.419971671388102	0.438385269121813	5865.831090651558	0.39639608731669446	3456235926	200	0.35871104815864024	0.4580382436260623	0.419971671388102	0.438385269121813	5865.83197592068	0.3963960872963118	1	COMPLETE
2	0.03364022662889518	2020-05-10 18:43:07.415961	2020-05-10 19:16:37.930549	64	0.3071820926193031	0.1105738214917873	63	0.47116277737840573	0.08225942151140701	256	0.001299718174837043	0.4320414279156767	0.00796742209631728	0.03364022662889518	0.018767705382436262	0.024079320113314446	8755.11605878187	0.017688359881819424	0.00796742209631728	0.03364022662889518	0.018767705382436262	0.024079320113314446	8755.113668555241	0.017688360050666107	1999288212	200	0.00796742209631728	0.03364022662889518	0.018767705382436262	0.024079320113314446	8755.118449008498	0.017688359713124206	2	COMPLETE
3	0.39058073654390935	2020-05-10 19:16:38.028932	2020-05-10 20:53:25.588325	256	0.18959906636922275	0.009734800046857173	51	0.058894795061174676	0.08562957449402253	256	0.4114936718072195	0.28626012420704555	0.2985127478753541	0.39058073654390935	0.3487960339943343	0.36508498583569404	5803.225035410765	0.3321137030761538	0.2985127478753541	0.39058073654390935	0.3487960339943343	0.36508498583569404	5803.223973087819	0.3321137030965445	1263414494	450	0.2985127478753541	0.39058073654390935	0.3487960339943343	0.36508498583569404	5803.226097733711	0.33211370305576815	3	COMPLETE
4	0.33392351274787535	2020-05-10 20:53:25.623709	2020-05-10 21:28:57.823042	256	0.36011687854181795	0.059808546688633835	38	0.003989999763556462	0.007448771676801395	256	0.0012685468004512831	0.37541197442324287	0.20768413597733712	0.33392351274787535	0.27000708215297453	0.29762747875354106	7610.477956798867	0.2505065374734369	0.20768413597733712	0.33392351274787535	0.27000708215297453	0.29762747875354106	7610.477337110482	0.2505065374785991	492527496	200	0.20768413597733712	0.33392351274787535	0.27000708215297453	0.29762747875354106	7610.478576487252	0.2505065374682756	4	COMPLETE
5	0.5217776203966006	2020-05-10 21:28:57.858095	2020-05-10 22:28:41.859186	64	0.4501021656719673	0.37883516097009784	42	0.2519443605255578	0.0023613858363340603	128	0.0011663236515392053	0.17691273737836496	0.3661473087818697	0.5217776203966006	0.455028328611898	0.48742917847025496	3585.774521954674	0.4223597202692018	0.3661473087818697	0.5217776203966006	0.455028328611898	0.48742917847025496	3585.773902266289	0.4223597202722298	2608368555	300	0.3661473087818697	0.5217776203966006	0.455028328611898	0.48742917847025496	3585.7751416430597	0.42235972026617413	5	COMPLETE
6	0.5054886685552408	2020-05-10 22:28:41.918184	2020-05-10 23:40:24.370787	64	0.3592077097901028	0.18244782490542777	54	0.27275245082971106	0.006304775853664379	128	0.0429085042987945	0.19074735065890622	0.4010269121813031	0.5054886685552408	0.4569759206798867	0.4773371104815864	3866.5011508498583	0.43805167086787955	0.4010269121813031	0.5054886685552408	0.4569759206798867	0.4773371104815864	3866.5008852691217	0.4380516709154136	2688917748	350	0.4010269121813031	0.5054886685552408	0.4569759206798867	0.4773371104815864	3866.501416430595	0.4380516708203778	6	COMPLETE
7	0.4973441926345609	2020-05-10 23:40:24.463105	2020-05-11 00:40:21.563887	256	0.28589935298713803	0.4671122782181629	47	0.32454304412908874	0.0013527416109107738	256	0.0350576406721521	0.22043111827838918	0.39925637393767704	0.4973441926345609	0.4511331444759207	0.471671388101983	4468.326044617564	0.4342912108290284	0.39925637393767704	0.4973441926345609	0.4511331444759207	0.471671388101983	4468.32507082153	0.4342912113314448	4117184901	300	0.39925637393767704	0.4973441926345609	0.4511331444759207	0.471671388101983	4468.327018413598	0.43429121032744267	7	COMPLETE
8	0.49097025495750707	2020-05-11 00:40:21.606952	2020-05-11 01:33:33.779815	128	0.39680093020619533	0.3816637056174807	47	0.14639529164005782	0.019355319089215374	512	0.0010857754049008266	0.20768031197963793	0.40439093484419264	0.49097025495750707	0.4475920679886686	0.4686614730878187	4209.754160764873	0.43519784400479256	0.40439093484419264	0.49097025495750707	0.4475920679886686	0.4686614730878187	4209.753364022663	0.4351978450749717	3788912345	300	0.40439093484419264	0.49097025495750707	0.4475920679886686	0.4686614730878187	4209.7549575070825	0.43519784293830066	8	COMPLETE
9	0.49805240793201133	2020-05-11 01:33:33.817720	2020-05-11 02:36:30.370994	256	0.23374129496335228	0.4715429956913999	28	0.2907776720258107	0.0012640246375960125	128	0.06542027570252223	0.21531134728137538	0.3969546742209632	0.49805240793201133	0.4470609065155807	0.47255665722379603	4364.269652974504	0.43252852032740985	0.3969546742209632	0.49805240793201133	0.4470609065155807	0.47255665722379603	4364.2689447592065	0.43252852033164857	1578742474	300	0.3969546742209632	0.49805240793201133	0.4470609065155807	0.47255665722379603	4364.270361189801	0.4325285203231716	9	COMPLETE
