number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0997191011235955	2020-03-07 07:02:38.779906	2020-03-07 07:03:23.273001	256	1	50	0.011907572110355385	256	0.9923502902765426	0.0	0.0997191011235955	0.019194756554307114	0.04588014981273408	47.875936329588015	0.04420351207998141	0.0	0.0997191011235955	0.019194756554307114	0.04588014981273408	47.875936329588015	0.04420351207998141	2002515512	200	0.0	0.0997191011235955	0.019194756554307114	0.04588014981273408	47.875936329588015	0.04420351207998141	0	COMPLETE
1	0.09878277153558053	2020-03-07 07:03:23.288771	2020-03-07 07:03:52.878327	256	1	13	0.0022365699637325195	256	0.9980156857586616	0.0	0.09878277153558053	0.01638576779026217	0.042134831460674156	48.18071161048689	0.04319334715265011	0.0	0.09878277153558053	0.01638576779026217	0.042134831460674156	48.18071161048689	0.04319334715265011	1359788987	150	0.0	0.09878277153558053	0.01638576779026217	0.042134831460674156	48.18071161048689	0.04319334715265011	1	COMPLETE
2	0.0800561797752809	2020-03-07 07:03:52.890441	2020-03-07 07:04:09.842049	64	1	39	0.007049788455789447	512	1.0190804525564532	0.0	0.0800561797752809	0.012640449438202247	0.025749063670411985	49.175561797752806	0.039094168419223814	0.0	0.0800561797752809	0.012640449438202247	0.025749063670411985	49.175561797752806	0.039094168419223814	1436671104	150	0.0	0.0800561797752809	0.012640449438202247	0.025749063670411985	49.175561797752806	0.039094168419223814	2	COMPLETE
3	0.0898876404494382	2020-03-07 07:04:09.854652	2020-03-07 07:04:38.633425	64	1	19	0.07114140126874538	256	1.0179740822776342	0.0	0.0898876404494382	0.0149812734082397	0.03604868913857678	49.100187265917604	0.04114786233221768	0.0	0.0898876404494382	0.0149812734082397	0.03604868913857678	49.100187265917604	0.04114786233221768	3145666682	150	0.0	0.0898876404494382	0.0149812734082397	0.03604868913857678	49.100187265917604	0.04114786233221768	3	COMPLETE
4	0.09363295880149813	2020-03-07 07:04:38.645773	2020-03-07 07:05:32.351092	256	1	44	0.0036651326617390084	128	0.9990028732749268	0.0	0.09363295880149813	0.023876404494382022	0.04119850187265917	48.153558052434455	0.04454351163968685	0.0	0.09363295880149813	0.023876404494382022	0.04119850187265917	48.153558052434455	0.04454351163968685	67571754	150	0.0	0.09363295880149813	0.023876404494382022	0.04119850187265917	48.153558052434455	0.04454351163968685	4	COMPLETE
5	0.09691011235955056	2020-03-07 07:05:32.363212	2020-03-07 07:06:51.396548	64	2	11	0.04560659691009552	128	1.0176822557122784	0.00046816479400749064	0.09691011235955056	0.020599250936329586	0.0351123595505618	49.12734082397004	0.04359107200309829	0.00046816479400749064	0.09691011235955056	0.020599250936329586	0.0351123595505618	49.12734082397004	0.04359107200309829	1077199290	200	0.00046816479400749064	0.09691011235955056	0.020599250936329586	0.0351123595505618	49.12734082397004	0.04359107200309829	5	COMPLETE
6	0.10018726591760299	2020-03-07 07:06:51.409128	2020-03-07 07:07:45.691451	64	2	23	0.010296590927828543	128	1.0110339738536724	0.0	0.10018726591760299	0.026217228464419477	0.046348314606741575	48.78651685393258	0.04557496199851139	0.0	0.10018726591760299	0.026217228464419477	0.046348314606741575	48.78651685393258	0.04557496199851139	2844201261	150	0.0	0.10018726591760299	0.026217228464419477	0.046348314606741575	48.78651685393258	0.04557496199851139	6	COMPLETE
7	0.07677902621722846	2020-03-07 07:07:45.707572	2020-03-07 07:08:23.269887	64	1	1	0.011237245412175736	128	1.0405506834820304	0.0	0.07677902621722846	0.017790262172284643	0.032303370786516857	50.16807116104869	0.039828055472084914	0.0	0.07677902621722846	0.017790262172284643	0.032303370786516857	50.16807116104869	0.039828055472084914	2232466357	150	0.0	0.07677902621722846	0.017790262172284643	0.032303370786516857	50.16807116104869	0.039828055472084914	7	COMPLETE
8	0.08567415730337079	2020-03-07 07:08:23.282101	2020-03-07 07:09:19.507386	64	2	56	0.0018588923518821762	128	1.0252918323662397	0.0	0.08567415730337079	0.02200374531835206	0.04353932584269663	49.48923220973783	0.04308284182120453	0.0	0.08567415730337079	0.02200374531835206	0.04353932584269663	49.48923220973783	0.04308284182120453	3859463452	150	0.0	0.08567415730337079	0.02200374531835206	0.04353932584269663	49.48923220973783	0.04308284182120453	8	COMPLETE
9	0.09831460674157304	2020-03-07 07:09:19.519797	2020-03-07 07:09:50.526203	256	2	42	0.03844045811659913	256	1.0282692858767923	0.0	0.09831460674157304	0.02247191011235955	0.04119850187265917	49.653558052434455	0.04368294346530172	0.0	0.09831460674157304	0.02247191011235955	0.04119850187265917	49.653558052434455	0.04368294346530172	2970246216	150	0.0	0.09831460674157304	0.02247191011235955	0.04119850187265917	49.653558052434455	0.04368294346530172	9	COMPLETE
