number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0	2020-05-13 22:59:04.976588	2020-05-13 23:25:29.064217	128	0.09218890457365415	128	0.9420444197365406	1.2752768450223555	0.0	0.0	0.0	0.0	9159.02390733767	0.00024773375395175154	0.0	0.0	0.0	0.0	9158.982511696908	0.0002477399719947249	1262497471	150	0.0	0.0	0.0	0.0	9159.065302978432	0.0002477275686999886	0	COMPLETE
1	0.15867853474837385	2020-05-13 23:25:29.121405	2020-05-13 23:55:55.383317	64	0.031410962208053304	128	0.0010259184939099264	0.47740078355490034	0.060510099281068125	0.15867853474837385	0.09705580280725778	0.12224694739244552	3370.7307428962686	0.09218310416534715	0.060510099281068125	0.15867853474837385	0.09705580280725778	0.12224694739244552	3370.7301437863744	0.09218310418849267	3204343051	200	0.060510099281068125	0.15867853474837385	0.09705580280725778	0.12224694739244552	3370.7313420061623	0.09218310414220862	1	COMPLETE
2	0.130035376012781	2020-05-13 23:55:55.434242	2020-05-14 00:55:26.802530	128	0.0825382611399144	256	0.01073102636425934	0.6021590249334197	0.03457719958918179	0.130035376012781	0.07825516375670433	0.10119251397923086	4272.750313819468	0.06677639341458659	0.03457719958918179	0.130035376012781	0.07825516375670433	0.10119251397923086	4272.749686180532	0.06677639899026055	3554038566	300	0.03457719958918179	0.130035376012781	0.07825516375670433	0.10119251397923086	4272.750941458405	0.06677638794359586	2	COMPLETE
3	0.2390448476549127	2020-05-14 00:55:26.838804	2020-05-14 01:40:30.107284	64	0.017637293370014486	256	0.04500141341707999	0.3548909849003713	0.1098368138765263	0.2390448476549127	0.16472669177222413	0.1944824831678649	2496.756704325003	0.15273517936175673	0.1098368138765263	0.2390448476549127	0.16472669177222413	0.1944824831678649	2496.756361976492	0.15273517941383943	862605387	300	0.1098368138765263	0.2390448476549127	0.16472669177222413	0.1944824831678649	2496.7570466735137	0.15273517930971234	3	COMPLETE
4	0.2670318384115029	2020-05-14 01:40:30.155436	2020-05-14 04:19:42.596184	256	0.009319799422825068	512	0.0017025403844580166	0.33814240634953696	0.11799612005021111	0.2670318384115029	0.18024649092776446	0.21573661987903686	2381.3548299669064	0.16758060988416865	0.11799612005021111	0.2670318384115029	0.18024649092776446	0.21573661987903686	2381.354615999087	0.16758060991013995	2628357438	500	0.11799612005021111	0.2670318384115029	0.18024649092776446	0.21573661987903686	2381.3550439347255	0.1675806098582156	4	COMPLETE
5	0.1802750199703298	2020-05-14 04:19:42.642466	2020-05-14 05:39:14.303957	128	0.05652913225900903	512	0.003597582742292763	0.4897283313488295	0.07223553577541937	0.1802750199703298	0.11905169462512838	0.1440431359123588	3456.2133829738673	0.1082510156892471	0.07223553577541937	0.1802750199703298	0.11905169462512838	0.1440431359123588	3456.2129407737075	0.10825101590190077	173224784	400	0.07223553577541937	0.1802750199703298	0.11905169462512838	0.1440431359123588	3456.213825174027	0.10825101547728384	5	COMPLETE
6	0.29558941001939976	2020-05-14 05:39:14.335904	2020-05-14 07:42:37.232781	256	0.0034160134618196176	256	0.003373626514315481	0.29511410235883473	0.1272110007988132	0.29558941001939976	0.19907565902088326	0.23767545361177678	2075.113887937921	0.1828022090974377	0.1272110007988132	0.29558941001939976	0.19907565902088326	0.23767545361177678	2075.11365970558	0.1828022097531376	3850705971	400	0.1272110007988132	0.29558941001939976	0.19907565902088326	0.23767545361177678	2075.1141161702612	0.1828022084445305	6	COMPLETE
7	0.07948191258701358	2020-05-14 07:42:37.281144	2020-05-14 08:21:54.878762	128	0.07151542969343395	128	0.1854229279529542	0.6218500925329833	0.020540910647038686	0.07948191258701358	0.05246490927764464	0.06339153258016661	4408.102233824033	0.042500370597877944	0.020540910647038686	0.07948191258701358	0.05246490927764464	0.06339153258016661	4408.101278101107	0.042500370677378434	1189643009	200	0.020540910647038686	0.07948191258701358	0.05246490927764464	0.06339153258016661	4408.103189546959	0.04250037051842484	7	COMPLETE
8	0.20478146753394957	2020-05-14 08:21:54.910703	2020-05-14 09:21:27.569156	128	0.016566894213482966	256	0.4709482943490199	0.37101803294200447	0.09160675567727947	0.20478146753394957	0.13514207463197536	0.16138879379208035	2619.528956978204	0.1288810345619654	0.09160675567727947	0.20478146753394957	0.13514207463197536	0.16138879379208035	2619.5283578683097	0.12888103517653454	944574461	300	0.09160675567727947	0.20478146753394957	0.13514207463197536	0.16138879379208035	2619.5295560880977	0.12888103395017794	8	COMPLETE
9	0.3260013693940431	2020-05-14 09:21:27.601171	2020-05-14 12:35:55.282861	256	0.0024492374663100946	512	0.04915317834270302	0.22375463116464697	0.13976377952755906	0.3260013693940431	0.22041538285975124	0.26415040511240445	1571.0965137509986	0.20156605679386444	0.13976377952755906	0.3260013693940431	0.22041538285975124	0.26415040511240445	1571.096285518658	0.2015660761123626	1165763361	600	0.13976377952755906	0.3260013693940431	0.22041538285975124	0.26415040511240445	1571.0967419833391	0.20156603816160473	9	COMPLETE
